probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg08813925	0.14605822876422075	0.5558852793454753	-3.3194654	0.32531908	-0.4098270505812545	-3.6447845	137	643	-22.61302784861626	3.1569637643709e-53	2.705260450697371e-51	0.4098270505812545	hypomethylated	MACORIS	chr10	31707811	31707813	-	0.0
cg21010202	0.5511099822329779	0.9607906549195665	0.58846354	5.198272	-0.4096806726865886	-4.609809	137	643	-24.195345113251484	2.514909357833057e-54	2.2820511272068156e-52	0.4096806726865886	hypomethylated		chr6	1615607	1615609	-	0.0
cg12080909	0.19622454678055143	0.6057082394233573	-2.213682	0.69744396	-0.4094836926428058	-2.911126	137	643	-28.519345832866094	4.8704263664455105e-84	1.8528445130627246e-81	0.4094836926428058	hypomethylated	ABHD15-AS1,ANKRD13B;GIT1	chr17	29590963	29590965	+	0.0
cg25552843	0.17720446621414518	0.586512065786596	-2.7271948	0.5339389	-0.4093075995724508	-3.2611337	137	643	-21.679972119195543	7.800060987432188e-50	5.517611486647498e-48	0.4093075995724508	hypomethylated	ITPRIP	chr10	104328943	104328945	-	0.0
cg24183566	0.508013500886805	0.9169270706770023	0.11237914	3.6177573	-0.40891356979019733	-3.5053782	136	643	-24.044398276500367	1.6872067153016605e-52	1.3940849953101553e-50	0.40891356979019733	hypomethylated	CUX1	chr7	101986149	101986151	+	0.001282051282051282
cg03047059	0.3196902588336137	0.728573100563156	-1.2242391	1.621855	-0.40888284172954237	-2.8460941	137	643	-25.756345906628898	1.9341915450985114e-65	3.1508115122521385e-63	0.40888284172954237	hypomethylated	AL034351.3,HHAT	chr1	210394542	210394544	+	0.0
cg12364994	0.45133629680550014	0.8598724887308029	-0.29290235	3.0187275	-0.40853619192530277	-3.3116298	137	643	-29.35928945791224	8.768992311116987e-77	2.4174365568198e-74	0.40853619192530277	hypomethylated		chr11	69252029	69252031	-	0.0
cg04178787	0.23374098060774978	0.6422638366604296	-2.289925	0.88880116	-0.40852285605267985	-3.1787262	137	643	-17.612291966225133	5.578091142115824e-40	2.1862593912083985e-38	0.40852285605267985	hypomethylated	AC011246.1	chr2	122661210	122661212	+	0.0
cg18142262	0.31161305055779925	0.7200095210867519	-1.3782505	1.5780307	-0.4083964705289526	-2.9562812	118	614	-17.38939698313974	3.98114671068531e-38	1.3919167672257536e-36	0.4083964705289526	hypomethylated		chr2	179428915	179428917	-	0.06153846153846154
cg02088626	0.46612977633511066	0.8744749069213867	-0.13123746	3.6850228	-0.4083451305862761	-3.8162603	137	640	-16.9287575628934	2.641748990843647e-38	9.334999329780724e-37	0.4083451305862761	hypomethylated	PARP1	chr1	226408720	226408722	+	0.0038461538461538464
cg26906629	0.484913624116104	0.893250081253645	-0.07599676	3.863331	-0.408336457137541	-3.9393277	137	643	-25.24874677583202	7.0705729152439335e-65	1.1199337738048355e-62	0.408336457137541	hypomethylated	CPT1A	chr11	68796898	68796900	-	0.0
cg15320998	0.22730537697120948	0.6354692621562007	-2.0474637	0.89138305	-0.40816388518499125	-2.9388466	135	634	-22.291186319018877	1.4498375188152914e-53	1.2681812116277799e-51	0.40816388518499125	hypomethylated	ZNF212	chr7	149238947	149238949	-	0.014102564102564103
cg13045134	0.4392786379213686	0.8474188803115095	-0.40768355	2.96195	-0.40814024239014085	-3.3696337	135	631	-14.917263015065535	8.022289017673685e-32	1.854207215897984e-30	0.40814024239014085	hypomethylated		chr8	102729551	102729553	-	0.017948717948717947
cg20265043	0.11253805926246364	0.5206515725997521	-3.2502506	0.079927795	-0.4081135133372885	-3.3301783	137	643	-31.198714577746713	3.7905357950643602e-93	2.088449068777479e-90	0.4081135133372885	hypomethylated	IGF2BP3	chr7	23470469	23470471	-	0.0
cg12887985	0.10813246755038991	0.5159143002045804	-3.4029078	0.05137737	-0.4077818326541905	-3.4542851	136	569	-28.677458522807903	1.9516178092169136e-85	7.869493511232588e-83	0.4077818326541905	hypomethylated	AC025171.1,AC025171.3	chr5	43020613	43020615	+	0.09615384615384616
cg16540590	0.34540615844726563	0.7531825131590262	-1.0942688	1.8727119	-0.40777635471176055	-2.9669807	125	636	-21.96542890097542	5.30047682139746e-53	4.484949574532448e-51	0.40777635471176055	hypomethylated		chr5	43802393	43802395	-	0.02435897435897436
cg25941751	0.42185795916257984	0.8293392483961898	-0.49476945	2.4552712	-0.40748128923360993	-2.9500408	137	643	-26.833244309360705	8.409324615547157e-63	1.2109395868000314e-60	0.40748128923360993	hypomethylated	EPAS1	chr2	46386404	46386406	-	0.0
cg04246763	0.23532920336201243	0.6426276270746257	-2.4358804	0.987355	-0.40729842371261327	-3.4232354	137	643	-15.645095013905358	1.7793682113044492e-34	4.903248831252719e-33	0.40729842371261327	hypomethylated	AC093155.3,LINC01140	chr1	87152127	87152129	+	0.0
cg01909856	0.37091665894445713	0.7780630251111732	-0.8838564	2.0215874	-0.40714636616671607	-2.9054437	137	643	-25.384132294717585	1.5059038865094117e-62	2.1332488705712987e-60	0.40714636616671607	hypomethylated	NOTCH1	chr9	136543837	136543839	-	0.0
cg20663376	0.1850590810288478	0.5920575321369557	-2.773321	0.58074355	-0.40699845110810784	-3.3540645	137	643	-19.32177667491921	2.1371377115711417e-45	1.173103829650583e-43	0.40699845110810784	hypomethylated	TRPM1	chr15	31080793	31080795	-	0.0
cg05180182	0.39689694703930484	0.8033352343142496	-0.6645723	2.3601859	-0.40643828727494474	-3.024758	137	643	-22.469336265000543	2.9673748635670956e-55	2.8376613623614405e-53	0.40643828727494474	hypomethylated		chr10	3624562	3624564	-	0.0
cg13463203	0.4620852783648637	0.8678318338112364	-0.29692265	3.3293784	-0.4057465554463727	-3.626301	137	643	-24.111265474519755	4.2064265516529466e-61	5.512790827713285e-59	0.4057465554463727	hypomethylated	NCS1	chr9	130199692	130199694	+	0.0
cg25456593	0.15771374389202925	0.5632841546279647	-3.1033063	0.38743585	-0.4055704107359354	-3.4907422	137	643	-21.66866519136832	5.602371748641172e-50	3.9946952339590535e-48	0.4055704107359354	hypomethylated	SHANK2	chr11	70826752	70826754	+	0.0
cg17840719	0.21117060027853415	0.6166026351240523	-2.5556083	0.7258276	-0.40543203484551815	-3.281436	137	643	-18.23990272871371	1.5158967705577877e-42	6.958380625422929e-41	0.40543203484551815	hypomethylated	ZNF454	chr5	178941251	178941253	+	0.0
cg12291829	0.28869782051030735	0.6940602351495675	-1.486237	1.3036324	-0.40536241463926015	-2.7898693	137	643	-22.993156068357465	7.06994061152373e-55	6.633514059803318e-53	0.40536241463926015	hypomethylated	AC008875.3	chr5	42991759	42991761	-	0.0
cg23261919	0.1895812305051889	0.5943348878508161	-2.7102757	0.58432126	-0.4047536573456272	-3.294597	134	628	-18.869769410016765	1.7528545663199736e-43	8.54850430371724e-42	0.4047536573456272	hypomethylated		chr10	133259455	133259457	-	0.023076923076923078
cg24331301	0.09834297904132927	0.503065141882533	-4.4152575	-0.20052151	-0.40472216284120377	-4.214736	137	643	-23.14336811355655	2.418863972380505e-57	2.5924096879617792e-55	0.40472216284120377	hypomethylated	CDH23	chr10	71396619	71396621	-	0.0
cg16260298	0.10782431163927064	0.5124325670684292	-3.3439887	0.007529522	-0.40460825542915857	-3.3515182	137	643	-32.19280363713654	4.531286179197841e-93	2.4823097748902503e-90	0.40460825542915857	hypomethylated	AC002066.1,CAV2	chr7	116500287	116500289	-	0.0
cg12666727	0.035641200351018976	0.44017610208799085	-5.371102	-0.97157544	-0.4045349017369719	-4.3995266	137	643	-29.461434405697755	2.3305677231111456e-109	2.421965136447572e-106	0.4045349017369719	hypomethylated	HIVEP3	chr1	41662815	41662817	-	0.0
cg15741433	0.19282068925745346	0.5973155819883914	-2.2093537	0.6525901	-0.40449489273093797	-2.8619437	136	638	-29.327014999938022	3.388758677377198e-91	1.7303471088848356e-88	0.40449489273093797	hypomethylated	H1-1	chr6	26017855	26017857	+	0.007692307692307693
cg06282270	0.2866036074004904	0.6909346751069206	-2.358017	1.2653656	-0.40433106770643024	-3.6233826	137	643	-14.631432839223958	9.093503407894785e-31	1.965224777574854e-29	0.40433106770643024	hypomethylated	VWCE	chr11	61295437	61295439	+	0.0
cg14701122	0.31201464130032447	0.716264178039162	-1.341127	1.4957709	-0.4042495367388375	-2.8368979	124	628	-20.66886794741177	1.6005735499039784e-46	9.373450515504406e-45	0.4042495367388375	hypomethylated		chr2	121132869	121132871	+	0.035897435897435895
cg09579310	0.15189636454862707	0.5560794782034958	-2.8103569	0.33472425	-0.4041831136548687	-3.145081	136	632	-27.928026951401527	4.580241679542962e-70	9.283244487822512e-68	0.4041831136548687	hypomethylated	TFAP2A	chr6	10395713	10395715	+	0.015384615384615385
cg18276112	0.356229024774888	0.7603813871440027	-1.0069162	1.9453721	-0.4041523623691147	-2.9522882	136	643	-22.345371549935802	1.4883615087993764e-56	1.5363216046858833e-54	0.4041523623691147	hypomethylated	FOXK1	chr7	4715400	4715402	+	0.001282051282051282
cg08719712	0.1671336375883896	0.5711295387961648	-2.582332	0.4949105	-0.4039959012077752	-3.0772424	137	638	-26.375049462824066	8.910372584351068e-75	2.252385949435523e-72	0.4039959012077752	hypomethylated	KLF14	chr7	130734723	130734725	+	0.00641025641025641
cg21672572	0.23804112041697784	0.6416975765910526	-1.967632	0.9682569	-0.4036564561740748	-2.935889	136	643	-22.064510159698397	9.883355461720105e-56	9.747891466721374e-54	0.4036564561740748	hypomethylated	SYT9	chr11	7347945	7347947	+	0.001282051282051282
cg05975410	0.13244637259601677	0.5360757640880152	-3.0037878	0.18491514	-0.4036293914919984	-3.1887028	137	643	-30.200682301416407	1.1066861731039595e-80	3.664784572420971e-78	0.4036293914919984	hypomethylated	AC025171.1,AC025171.3	chr5	43020249	43020251	-	0.0
cg08141395	0.20020325000469502	0.6035689458558973	-2.52766	0.7125949	-0.40336569585120224	-3.2402549	130	629	-18.44638535622924	5.737618623157998e-45	3.074637159084713e-43	0.40336569585120224	hypomethylated	MAML2	chr11	96254217	96254219	+	0.026923076923076925
cg24033558	0.16544542521455863	0.5685189396930891	-3.5752206	0.31961507	-0.40307351447853046	-3.8948357	137	643	-18.184025786886664	9.014607552618338e-42	3.942564521909337e-40	0.40307351447853046	hypomethylated	AC051619.3,SHF	chr15	45187556	45187558	+	0.0
cg00840403	0.17023573826699362	0.5732523124908733	-2.4974976	0.4814581	-0.40301657422387965	-2.9789557	137	642	-27.23432395673771	1.6898250937011382e-75	4.414161570208918e-73	0.40301657422387965	hypomethylated	CHST4,ZNF19	chr16	71526301	71526303	+	0.001282051282051282
cg00157796	0.07086615318799541	0.47384244880260984	-4.6428866	-0.39081848	-0.40297629561461445	-4.252068	137	643	-27.508188978685563	4.386310690876475e-74	1.0768392746101748e-71	0.40297629561461445	hypomethylated	AL356417.2,FNDC1	chr6	159169198	159169200	-	0.0
