probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg01977473	0.8630454070376654	0.4541999496531153	2.9339676	-0.26701158	0.40884545738455014	3.2009792	137	643	31.064177417259128	2.483998839166193e-74	6.16531727413527e-72	0.40884545738455014	hypermethylated	AC093535.1,GRAMD2B	chr5	126465223	126465225	+	0.0
cg18390865	0.9179659655494411	0.5092560147718409	3.8528402	0.09405484	0.4087099507776002	3.7587852	137	641	36.44197417195532	2.959265721328396e-96	1.857271007239806e-93	0.4087099507776002	hypermethylated	TTC6	chr14	37650199	37650201	-	0.002564102564102564
cg23332689	0.9269728834611656	0.5182970678824844	4.1010623	0.192703	0.40867581557868116	3.9083593	137	643	35.94847361235856	9.029937418284633e-91	4.4970378334117227e-88	0.40867581557868116	hypermethylated	IDUA,SLC26A1	chr4	993863	993865	+	0.0
cg03055271	0.7741307168111314	0.3654773344549146	2.2348425	-0.88569206	0.40865338235621684	3.1205347	137	633	20.376816726933303	8.160281732268353e-47	4.856038789811728e-45	0.40865338235621684	hypermethylated	LINC01701	chr1	189774874	189774876	-	0.01282051282051282
cg24443446	0.8397177257677064	0.4312550761912129	2.672238	-0.44683802	0.40846264957649353	3.1190763	137	606	29.121417139672026	1.1888392117767076e-75	3.113971047672308e-73	0.40846264957649353	hypermethylated	AC013287.1	chr10	63887811	63887813	-	0.047435897435897434
cg23752752	0.7039482506522297	0.29561673130254906	1.5048858	-1.5012885	0.4083315193496806	3.0061743	137	643	19.855865454408516	6.449100620446255e-48	4.10055225339603e-46	0.4083315193496806	hypermethylated	FOXK1	chr7	4739276	4739278	+	0.0
cg10156274	0.9015049621136519	0.49335628052707037	3.5810635	-0.004762676	0.4081486815865816	3.5858262	137	643	31.865158344396892	9.386625033445569e-84	3.4912691447142637e-81	0.4081486815865816	hypermethylated	BCL2L14	chr12	12094920	12094922	-	0.0
cg20667964	0.8600898798364792	0.45199844480499507	2.9090333	-0.295948	0.40809143503148415	3.2049813	137	635	29.714123786658252	5.14477659618954e-80	1.6523221324266324e-77	0.40809143503148415	hypermethylated	TBXAS1	chr7	139853202	139853204	-	0.010256410256410256
cg13477812	0.9217546003578353	0.5138137841113433	3.858079	0.109898	0.40794081624649203	3.7481809	137	643	40.231419993768405	2.298124795618201e-106	2.1133434376510963e-103	0.40794081624649203	hypermethylated	PDLIM3	chr4	185514351	185514353	-	0.0
cg13956645	0.9032092129227018	0.4955244524111829	3.8190277	0.12803115	0.4076847605115189	3.6909964	137	643	27.077118303834148	3.1889951832148405e-71	6.782513432626611e-69	0.4076847605115189	hypermethylated	AC139887.2,PCGF3	chr4	763596	763598	+	0.0
cg02661728	0.7986990423763499	0.39108107942332937	2.2744083	-0.7209733	0.40761796295302055	2.9953816	136	607	25.254949067001743	6.562400786989772e-65	1.0411627605245158e-62	0.40761796295302055	hypermethylated	AC073332.1,AHR	chr7	16978701	16978703	-	0.047435897435897434
cg25244356	0.8513095048222229	0.4436944513632387	2.875551	-0.327572	0.4076150534589842	3.203123	137	643	27.35005504703017	1.1534609339953381e-66	2.0014426145707074e-64	0.4076150534589842	hypermethylated	AC006153.1,CLDN12	chr7	90412925	90412927	+	0.0
cg14406401	0.8820883757876654	0.47447983002327904	3.2422645	-0.16633433	0.4076085457643864	3.408599	137	641	32.05616490442215	3.152811512197376e-80	1.02285260862423e-77	0.4076085457643864	hypermethylated	NAV2	chr11	20042351	20042353	+	0.002564102564102564
cg27518240	0.7465213402769619	0.3390550309685385	1.8689477	-1.1327287	0.4074663093084234	3.0016766	133	628	17.545190250868263	2.8431806086390566e-40	1.1352325189248518e-38	0.4074663093084234	hypermethylated	LINC02817	chr1	221337011	221337013	+	0.02435897435897436
cg06428196	0.8310496947344612	0.42364090089875506	2.6843078	-0.5068203	0.40740879383570616	3.1911283	136	615	24.60153835332155	4.8371172301078764e-61	6.326378517553538e-59	0.40740879383570616	hypermethylated	LINC01376	chr2	19138412	19138414	-	0.03717948717948718
cg15343463	0.8561247665516651	0.4489287854726441	2.7617412	-0.32667232	0.40719598107902105	3.0884135	137	642	36.02642174129953	4.6334059707600616e-94	2.609070221752323e-91	0.40719598107902105	hypermethylated	GALNT3	chr2	165777943	165777945	+	0.001282051282051282
cg20780180	0.7396327427455357	0.3326062654194079	1.7347437	-1.1049787	0.4070264773261278	2.8397224	133	608	24.494079291598922	4.544943157417036e-59	5.308723416137277e-57	0.4070264773261278	hypermethylated	SNX24	chr5	122916112	122916114	-	0.05
cg00987534	0.7417858909158146	0.33488153253944175	1.7210475	-1.118169	0.40690435837637284	2.8392165	136	618	25.634357857222675	2.479513030322325e-64	3.835503595202631e-62	0.40690435837637284	hypermethylated		chr7	73793637	73793639	+	0.03333333333333333
cg07443710	0.6910779632791115	0.28423259414245033	1.3361274	-1.4934375	0.4068453691366612	2.829565	137	642	24.561684554468904	6.578264403263305e-60	8.095550799049367e-58	0.4068453691366612	hypermethylated		chr10	69447091	69447093	+	0.001282051282051282
cg27064482	0.647843186872719	0.24114883446582183	0.95430505	-1.912342	0.4066943524068972	2.866647	137	643	25.87832834305112	4.88728095513011e-68	9.03630913763114e-66	0.4066943524068972	hypermethylated	MRTFB	chr16	14232685	14232687	+	0.0
cg06908618	0.8610941754640454	0.45441689498687793	2.8463364	-0.27396813	0.4066772804771675	3.1203046	137	643	29.518350496176968	7.467224813887271e-78	2.1627372859563188e-75	0.4066772804771675	hypermethylated	KLHDC4	chr16	87705846	87705848	-	0.0
cg25738116	0.8438125387595518	0.43722766739769636	2.749623	-0.394574	0.4065848713618554	3.144197	137	643	28.25453782842963	2.32926323898785e-69	4.561822796312103e-67	0.4065848713618554	hypermethylated	LINC00886	chr3	156812868	156812870	+	0.0
cg06105093	0.9361416336393704	0.5301977842814444	4.0370607	0.26855922	0.40594384935792605	3.7685015	137	643	47.454614773692605	1.5134307204167693e-172	1.3818018852117593e-168	0.40594384935792605	hypermethylated	VPS35L	chr16	19573167	19573169	-	0.0
cg07185041	0.8259319110508383	0.42021940952140846	2.3733335	-0.4956952	0.40571250152942984	2.8690286	137	643	38.428514896402085	2.874358969197912e-101	2.1654878355153094e-98	0.40571250152942984	hypermethylated	EHMT2-AS1,SLC44A4	chr6	31877943	31877945	+	0.0
cg06368401	0.8687775455304046	0.4632288064813852	2.9064732	-0.22911051	0.40554873904901945	3.1355836	134	601	33.396414249019216	9.327604236575769e-111	1.0104140463852958e-107	0.40554873904901945	hypermethylated	AC090945.1,MIR563	chr3	15873444	15873446	-	0.057692307692307696
cg01030178	0.896570581589302	0.49131624463578344	3.307833	-0.032981962	0.4052543369535186	3.3408148	137	639	38.078723967620036	8.860573813393577e-120	1.287035265452973e-116	0.4052543369535186	hypermethylated	AC084082.1,TRIM55	chr8	66125656	66125658	+	0.005128205128205128
cg13182816	0.7897596707309249	0.3847950509695762	2.112386	-0.7245039	0.4049646197613487	2.8368897	137	643	29.083717050362363	4.5498195210041845e-73	1.0664571158551317e-70	0.4049646197613487	hypermethylated	AC013652.1,AC113146.1;LINC02694	chr15	39179900	39179902	+	0.0
cg02764722	0.9093760469534101	0.5045797479977397	3.5712624	0.06880303	0.4047962989556704	3.5024593	137	636	36.4482347584895	1.6969613049805753e-115	2.0991466083296975e-112	0.4047962989556704	hypermethylated		chr12	51086391	51086393	-	0.008974358974358974
cg25503804	0.6562803505110915	0.2515441989453733	1.117116	-1.8441752	0.4047361515657182	2.9612913	137	643	20.902041020664644	2.81418317554651e-50	2.0403812374929018e-48	0.4047361515657182	hypermethylated	F2	chr11	46718281	46718283	+	0.0
cg08525712	0.8649467412572708	0.46043137332328926	2.9829607	-0.2354218	0.4045153679339815	3.2183826	137	643	30.688369819086837	3.7505662106753015e-78	1.109747974825516e-75	0.4045153679339815	hypermethylated		chr16	30402002	30402004	-	0.0
cg24143196	0.9185939148394731	0.514336167929139	3.8562675	0.14002804	0.404257746910334	3.7162395	137	641	35.25553958903965	2.7562487425708558e-98	1.8477997579762038e-95	0.404257746910334	hypermethylated	DNAJB1,TECR	chr19	14533661	14533663	-	0.002564102564102564
cg05069228	0.8494394678268989	0.4452876391069169	2.7927191	-0.34091857	0.40415182871998206	3.1336377	137	642	28.465122837566103	3.744966711481041e-71	7.951750441962049e-69	0.40415182871998206	hypermethylated	PTPRG	chr3	61807948	61807950	-	0.001282051282051282
cg19864468	0.8796142243990933	0.4758232437062597	3.001478	-0.12326558	0.4037909806928336	3.1247435	137	643	42.2771205977787	8.922648329807695e-126	1.584063369296151e-122	0.4037909806928336	hypermethylated	AC012442.2,CHCHD5	chr2	112588988	112588990	+	0.0
cg16101080	0.8960378048193716	0.4926046843106046	3.2210507	-0.030372385	0.40343312050876695	3.2514231	137	643	46.300317491201604	2.9905670707367545e-153	1.3652330299791593e-149	0.40343312050876695	hypermethylated	PPT2,PPT2-EGFL8	chr6	32158537	32158539	-	0.0
cg14830003	0.8186958480055315	0.4154010968482698	2.493885	-0.5570934	0.4032947511572617	3.0509784	137	643	24.00373714671203	2.8815236378008437e-61	3.8063408574272388e-59	0.4032947511572617	hypermethylated	DNALI1	chr1	37557055	37557057	+	0.0
cg00095333	0.8366875752915431	0.43349721383529355	2.686263	-0.40779382	0.4031903614562496	3.0940568	137	643	26.611401544552766	4.023139552168513e-66	6.793295232098688e-64	0.4031903614562496	hypermethylated	AC007461.1,SOX9-AS1	chr17	72176393	72176395	-	0.0
cg23522194	0.9219829809926722	0.5188417330870918	4.5358233	0.34871933	0.40314124790558037	4.187104	137	643	25.10903219475217	1.937475952486755e-68	3.6402050023324273e-66	0.40314124790558037	hypermethylated	PLA2G4C,PLA2G4C-AS1	chr19	48061931	48061933	-	0.0
