probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg11671913	0.1687055156178718	0.6046214719211703	-2.9288974	0.6664236	-0.4359159563032985	-3.595321	137	643	-22.249163196816585	6.203563145067101e-53	5.227173286754617e-51	0.4359159563032985	hypomethylated	AC025171.1,AC025171.3	chr5	43017582	43017584	+	0.0
cg02313130	0.7667513102510549	0.33110015536911935	1.9267396	-1.1192	0.43565115488193557	3.0459394	137	643	28.722055517394516	8.992728457648473e-74	2.166112169838516e-71	0.43565115488193557	hypermethylated	CAPN8	chr1	223666744	223666746	-	0.0
cg13720048	0.9399327187642564	0.5044084848549281	4.1055617	0.0638259	0.4355242339093284	4.0417356	137	643	55.62527868156576	5.605092586455001e-202	2.3882116213560952e-197	0.4355242339093284	hypermethylated	ATP8B1	chr18	57798838	57798840	+	0.0
cg08757862	0.2071075439453125	0.6426147746148511	-2.3312347	0.9649142	-0.43550723066953856	-3.2961488	135	642	-22.725093349657552	2.983252367717809e-54	2.694913471616292e-52	0.43550723066953856	hypomethylated	TLR1	chr4	38805760	38805762	+	0.0038461538461538464
cg14621217	0.17262886214430315	0.6080048888875389	-2.7676647	0.678062	-0.4353760267432357	-3.4457266	137	643	-24.82144486065684	4.523948304840117e-58	5.010984923181238e-56	0.4353760267432357	hypomethylated	B3GNTL1	chr17	82986257	82986259	-	0.0
cg16937168	0.8226022093835539	0.3876551602899009	2.4263277	-0.7215915	0.434947049093653	3.1479192	137	643	32.2786179392636	8.9377953379845e-82	3.101706168373081e-79	0.434947049093653	hypermethylated	SNED1	chr2	240997426	240997428	-	0.0
cg17041511	0.7981126448687386	0.36319852505649786	2.2540257	-0.888697	0.4349141198122407	3.1427226	136	643	25.699354925956225	4.632160344823522e-61	6.064524273096008e-59	0.4349141198122407	hypermethylated	AC005828.3,AC005828.4	chr17	63432258	63432260	+	0.001282051282051282
cg15334250	0.3439892399920164	0.7787393952602547	-1.065941	2.0698798	-0.4347501552682383	-3.1358209	137	643	-25.832052934651443	2.6118070928998745e-64	4.036889470864198e-62	0.4347501552682383	hypomethylated	EPHB3	chr3	184579706	184579708	+	0.0
cg20175702	0.2576147856535735	0.6922971157127535	-1.8486804	1.3423121	-0.43468233005918006	-3.1909924	135	641	-21.581223811757276	1.1503195754092699e-51	9.028125212889238e-50	0.43468233005918006	hypomethylated	DRAIC	chr15	69761058	69761060	+	0.005128205128205128
cg20688917	0.7962511716967952	0.3618295620649289	2.3035822	-0.91350126	0.43442160963186627	3.2170835	137	624	24.892049351038366	1.667230594073689e-59	2.0016737105198238e-57	0.43442160963186627	hypermethylated	HOXA-AS2,HOXA3	chr7	27121054	27121056	-	0.02435897435897436
cg09645818	0.8106370612756529	0.3763444571659483	2.4184747	-0.8287347	0.43429260410970466	3.2472093	134	580	25.977936421434983	1.0935166039350434e-64	1.7185733837195696e-62	0.43429260410970466	hypermethylated		chr11	10743044	10743046	+	0.08461538461538462
cg01893212	0.09021645566842852	0.5244900004860031	-4.473765	-0.11536639	-0.43427354481757463	-4.3583984	137	643	-22.70834975978195	5.758928630137684e-65	9.159610621018365e-63	0.43427354481757463	hypomethylated	VWC2	chr7	49773491	49773493	+	0.0
cg03814093	0.2627929353365933	0.6969828983858621	-1.6830248	1.2948918	-0.4341899630492688	-2.9779167	137	643	-25.3616596141249	2.2082472495346305e-59	2.627362026144258e-57	0.4341899630492688	hypomethylated	TMEM131L	chr4	153488853	153488855	-	0.0
cg04583813	0.7456259623061131	0.31176544236914366	2.1369147	-1.3155739	0.43386051993696945	3.4524887	137	643	17.343203231778926	1.4506548994119694e-38	5.213534066845429e-37	0.43386051993696945	hypermethylated	DIP2C	chr10	514382	514384	-	0.0
cg04141796	0.26626737274392676	0.7000581020515406	-1.8417196	1.3866706	-0.43379072930761386	-3.2283902	137	643	-18.917213797667586	6.249160747203791e-43	2.9396122680213257e-41	0.43379072930761386	hypomethylated		chr5	42949959	42949961	+	0.0
cg23232188	0.8921523268205406	0.45849642701528376	3.2456071	-0.25546986	0.4336558998052568	3.501077	137	641	40.52623193933414	2.7945733800516425e-119	3.969029068969568e-116	0.4336558998052568	hypermethylated	EAF2	chr3	121837695	121837697	-	0.002564102564102564
cg17806482	0.8456987812571282	0.41211022930234253	2.7344027	-0.5419712	0.43358855195478563	3.2763739	137	643	31.928101448729475	7.039112954953641e-73	1.635936778150926e-70	0.43358855195478563	hypermethylated	LAMB1	chr7	107967561	107967563	+	0.0
cg09684233	0.24355149095075845	0.6771098325263657	-2.3629134	1.1996738	-0.43355834157560724	-3.5625873	137	643	-17.756973011564234	1.2413409754549569e-39	4.759230805825712e-38	0.43355834157560724	hypomethylated		chr2	174342237	174342239	-	0.0
cg12319602	0.12229285971091612	0.5558493986470888	-4.802106	0.21064422	-0.4335565389361727	-5.01275	137	643	-21.33477683755346	2.3494586823229473e-48	1.5262565989650398e-46	0.4335565389361727	hypomethylated	AC025171.1,AC025171.3	chr5	43018340	43018342	+	0.0
cg25266281	0.929937811458812	0.4965061953094145	3.9990983	0.17410275	0.43343161614939757	3.8249955	136	633	31.98901117510473	1.1481884933511286e-129	2.3296137022955058e-126	0.43343161614939757	hypermethylated	LINC01237	chr2	241962616	241962618	-	0.014102564102564103
cg04522625	0.8168518734674384	0.3834505839950395	2.4819458	-0.77732825	0.43340128947239887	3.259274	137	641	26.89451790624787	5.946588024898729e-66	9.940471039651006e-64	0.43340128947239887	hypermethylated	ADAMTS9-AS2	chr3	64765974	64765976	+	0.002564102564102564
cg08651937	0.8112078478736598	0.37798078842039834	2.4148638	-0.81499803	0.4332270594532615	3.2298617	137	619	26.225036701420215	1.7257961041716252e-65	2.8269660737411245e-63	0.4332270594532615	hypermethylated	LINC00886	chr3	156812716	156812718	-	0.03076923076923077
cg24686845	0.8405060594099282	0.4074244438847409	2.6199596	-0.6156776	0.43308161552518726	3.2356372	137	632	32.04619723381892	1.6305981934389663e-89	7.757904712608359e-87	0.43308161552518726	hypermethylated	PLXNC1	chr12	94304975	94304977	-	0.014102564102564103
cg21664636	0.2429283866046989	0.6756874455761872	-1.9092535	1.3834876	-0.4327590589714883	-3.292741	137	637	-21.83433805607398	1.2532896531554734e-59	1.514178439146763e-57	0.4327590589714883	hypomethylated	SAMMSON	chr3	70383512	70383514	+	0.007692307692307693
cg13995599	0.9283833747362569	0.4958794139255987	4.5663915	0.047701582	0.4325039608106582	4.51869	137	642	28.43803731652049	5.591739383503534e-74	1.3631722143238928e-71	0.4325039608106582	hypermethylated	ATP11A	chr13	112771955	112771957	+	0.001282051282051282
cg04326566	0.4851560940707687	0.9174462017338161	-0.03141754	3.623844	-0.4322901076630474	-3.6552615	137	643	-24.85033086306121	2.779139855823541e-54	2.515862935912439e-52	0.4322901076630474	hypomethylated	CUX1	chr7	102186131	102186133	+	0.0
cg09669754	0.44298410415649414	0.875219270934584	-0.3995186	3.005734	-0.4322351667780898	-3.4052525	136	643	-23.459236644973313	2.031163936569937e-52	1.6689360743955653e-50	0.4322351667780898	hypomethylated	CARD14	chr17	80192348	80192350	+	0.001282051282051282
cg13975098	0.28072457417954494	0.7129462970359886	-1.6649768	1.395122	-0.4322217228564436	-3.060099	137	643	-22.989062165713293	6.867435327067894e-52	5.470424371221547e-50	0.4322217228564436	hypomethylated	RGS10	chr10	119544122	119544124	+	0.0
cg00659878	0.4910750887287197	0.9230277061462402	0.029092632	4.0960436	-0.4319526174175205	-4.066951	134	640	-17.351474942453002	2.4848846647979423e-37	8.280163428004273e-36	0.4319526174175205	hypomethylated	HMGN2P19	chr1	229570494	229570496	-	0.007692307692307693
cg13763287	0.95502087669651	0.523430902887466	5.0508547	0.36878237	0.43158997380904407	4.682072	137	643	37.228554563498356	6.750386383283337e-120	9.880066476274978e-117	0.43158997380904407	hypermethylated		chr9	95093796	95093798	+	0.0
cg06106599	0.3980397056130802	0.8296109601784657	-0.7825949	2.810692	-0.4315712545653855	-3.593287	136	633	-15.228939207764881	5.404935328014263e-33	1.352454130615959e-31	0.4315712545653855	hypomethylated	FADD	chr11	70202694	70202696	-	0.014102564102564103
cg10352205	0.8615431959611656	0.4299770610328781	2.8443093	-0.44031316	0.4315661349282875	3.2846224	137	643	35.76476335266947	2.2229658167424733e-99	1.5669906704265681e-96	0.4315661349282875	hypermethylated	AL139383.1	chr13	33643341	33643343	-	0.0
cg14950169	0.21669528432136034	0.6480798320859253	-2.6716852	0.93995225	-0.43138454776456503	-3.6116376	137	643	-18.57108658795964	2.093682839055709e-41	8.958565632398257e-40	0.43138454776456503	hypomethylated	AC076968.2,CISTR	chr12	53752056	53752058	-	0.0
cg11713658	0.3002987065591103	0.7316235070941092	-1.467381	1.6658974	-0.4313248005349989	-3.1332784	121	609	-18.146589024277723	2.8361756563884203e-39	1.0654301676439301e-37	0.4313248005349989	hypomethylated	ARHGAP10	chr4	147731282	147731284	+	0.0641025641025641
cg03393769	0.43398385152329494	0.8651297704242807	-0.403503	3.2557929	-0.4311459189009858	-3.6592958	137	643	-22.697433668148406	2.390334699925315e-55	2.303489048875784e-53	0.4311459189009858	hypomethylated		chr2	54384768	54384770	-	0.0
cg02737619	0.10630984201918553	0.5373336293649155	-3.610029	0.20658799	-0.43102378734572994	-3.816617	137	643	-31.053046189499955	1.3930070576396044e-72	3.18152358189468e-70	0.43102378734572994	hypomethylated	SKI	chr1	2291000	2291002	+	0.0
cg13672106	0.42243174196199607	0.8533714557516163	-0.50654346	2.8274555	-0.43093971378962026	-3.333999	131	638	-24.40820018278547	4.306233400943114e-56	4.3296162257290425e-54	0.43093971378962026	hypomethylated	TMEM99	chr17	40828168	40828170	-	0.014102564102564103
cg02464901	0.8848058324660698	0.4539233930003402	3.415795	-0.2734541	0.4308824394657296	3.6892493	137	643	30.05513557984905	3.272116998777293e-73	7.707383155025353e-71	0.4308824394657296	hypermethylated	LINC01090	chr2	187986546	187986548	-	0.0
cg02915215	0.9311795199874544	0.5005490791000438	3.900759	0.054576162	0.43063044088741065	3.8461828	137	643	50.70585591810556	3.802961406409738e-177	4.704275527346286e-173	0.43063044088741065	hypermethylated	ST3GAL1	chr8	133454921	133454923	-	0.0
