probe_id	group_a_mean_beta	group_b_mean_beta	delta_beta	group_a_n	group_b_n	p_value	abs_delta_beta	direction	fdr	significant
sim0000734	0.1826183908045978	0.1914051282051282	-0.008786737400530403	87	39	0.2926399605104012	0.008786737400530403	hypomethylated	0.5766728633587317	False
sim0001153	0.6916678160919538	0.7149358974358975	-0.023268081343943647	87	39	0.2936988953326983	0.023268081343943647	hypomethylated	0.5776242744345493	False
sim0001795	0.017099999999999997	0.026443589743589742	-0.009343589743589745	86	39	0.29346871708471145	0.009343589743589745	hypomethylated	0.5776242744345493	False
sim0001882	0.9481517647058825	0.9534538461538465	-0.005302081447964069	85	39	0.29375358987443223	0.005302081447964069	hypomethylated	0.5776242744345493	False
sim0001325	0.8680616279069767	0.8743717948717944	-0.006310166964817676	86	39	0.2949382330315291	0.006310166964817676	hypomethylated	0.5795388598981477	False
sim0000358	0.08201839080459772	0.07411538461538461	0.007903006189213108	87	39	0.2955728309856633	0.007903006189213108	hypermethylated	0.5803706695622709	False
sim0000264	0.08966781609195401	0.10138205128205127	-0.01171423519009726	87	39	0.2958552354302205	0.01171423519009726	hypomethylated	0.5804723526365664	False
sim0000494	0.3408988505747126	0.3325461538461538	0.008352696728558762	87	39	0.29604723918595904	0.008352696728558762	hypermethylated	0.5804723526365664	False
sim0000209	0.9716686046511629	0.9582102564102564	0.013458348240906526	86	39	0.2963084643694048	0.013458348240906526	hypermethylated	0.5805701509434772	False
sim0001401	0.8889528735632186	0.8745897435897436	0.014363129973474997	87	39	0.2978413167802308	0.014363129973474997	hypermethylated	0.5827422344695826	False
sim0000799	0.15808604651162791	0.15252051282051282	0.005565533691115093	86	39	0.2977770204181685	0.005565533691115093	hypermethylated	0.5827422344695826	False
sim0000628	0.14416860465116285	0.15883846153846157	-0.014669856887298716	86	39	0.2993131499311228	0.014669856887298716	hypomethylated	0.5847570581279596	False
sim0000247	0.9312436781609199	0.9192789473684214	0.01196473079249849	87	38	0.299274759036075	0.01196473079249849	hypermethylated	0.5847570581279596	False
sim0002134	0.06791724137931034	0.06236410256410256	0.005553138815207775	87	39	0.2995097126996866	0.005553138815207775	hypermethylated	0.5847570581279596	False
sim0002171	0.9228034482758616	0.9072102564102565	0.015593191865605038	87	39	0.3013998051062458	0.015593191865605038	hypermethylated	0.588029307263393	False
sim0000890	0.0646206896551724	0.05703333333333335	0.007587356321839045	87	39	0.3019006425565529	0.007587356321839045	hypermethylated	0.5881709681580503	False
sim0001356	0.7663023255813953	0.7715282051282052	-0.005225879546809864	86	39	0.30177161190905194	0.005225879546809864	hypomethylated	0.5881709681580503	False
sim0000609	0.22445287356321844	0.2530552631578948	-0.028602389594676342	87	38	0.30229147437304105	0.028602389594676342	hypomethylated	0.5885150107035746	False
sim0000142	0.012004597701149426	0.04140526315789474	-0.02940066545674531	87	38	0.3027188031983233	0.02940066545674531	hypomethylated	0.5889295696783244	False
sim0000797	0.05537906976744186	0.02471282051282051	0.03066624925462135	86	39	0.3035988775289022	0.03066624925462135	hypermethylated	0.5902237201499606	False
sim0000529	0.9860310344827584	0.9967384615384615	-0.010707427055703045	87	39	0.30434703353814235	0.010707427055703045	hypomethylated	0.5912597603460233	False
sim0001926	0.21126666666666674	0.18444358974358974	0.026823076923077005	87	39	0.3050347905520464	0.026823076923077005	hypermethylated	0.5919290220243474	False
sim0000248	0.02787241379310345	0.041756410256410255	-0.013883996463306805	87	39	0.3053822836460432	0.013883996463306805	hypomethylated	0.5919290220243474	False
sim0001700	0.3419068965517241	0.32990769230769235	0.01199920424403178	87	39	0.30520553315027477	0.01199920424403178	hypermethylated	0.5919290220243474	False
sim0001104	0.9368022988505748	0.9421358974358972	-0.005333598585322452	87	39	0.30555345949418444	0.005333598585322452	hypomethylated	0.5919290220243474	False
sim0000383	0.028341860465116275	0.018860526315789477	0.009481334149326798	86	38	0.3059515404764342	0.009481334149326798	hypermethylated	0.5922825099991295	False
sim0002224	0.1449126436781609	0.13363846153846154	0.011274182139699357	87	39	0.3061898215484471	0.011274182139699357	hypermethylated	0.5923263660518198	False
sim0001093	0.011290804597701149	0.03435897435897436	-0.02306816976127321	87	39	0.30761832406558265	0.02306816976127321	hypomethylated	0.5937925707651993	False
sim0001488	0.7770034482758622	0.7870153846153846	-0.010011936339522354	87	39	0.3078123846995427	0.010011936339522354	hypomethylated	0.5937925707651993	False
sim0000665	0.7746218390804599	0.7653368421052631	0.009284996975196802	87	38	0.30730174498182383	0.009284996975196802	hypermethylated	0.5937925707651993	False
sim0002367	0.8702114942528736	0.862048717948718	0.008162776304155628	87	39	0.3075421802398786	0.008162776304155628	hypermethylated	0.5937925707651993	False
sim0002027	0.22593448275862063	0.21934358974358972	0.0065908930150309075	87	39	0.30838676361945794	0.0065908930150309075	hypermethylated	0.594066226972406	False
sim0002055	0.1650781609195402	0.17121315789473684	-0.006134996975196649	87	38	0.30829858210665406	0.006134996975196649	hypomethylated	0.594066226972406	False
sim0000823	0.7934035294117647	0.7796641025641025	0.013739426847662273	85	39	0.30903145153839756	0.013739426847662273	hypermethylated	0.5948909582172236	False
sim0001998	0.36114367816091947	0.3788410256410257	-0.017697347480106207	87	39	0.3109186190998794	0.017697347480106207	hypomethylated	0.5981046545289697	False
sim0000332	0.9754674418604649	0.9656026315789474	0.009864810281517422	86	38	0.31126846787990986	0.009864810281517422	hypermethylated	0.5983586292974894	False
sim0001856	0.8345034482758623	0.8227974358974358	0.0117060123784265	87	39	0.3116698198734934	0.0117060123784265	hypermethylated	0.5987111854492912	False
sim0001878	0.9610651162790698	0.9675	-0.006434883720930262	86	38	0.3120431761570152	0.006434883720930262	hypomethylated	0.5990095072699656	False
sim0000106	0.8929896551724137	0.9039025641025643	-0.010912908930150622	87	39	0.31240639342532467	0.010912908930150622	hypomethylated	0.5992879628068204	False
sim0002227	0.7897632183908044	0.7781128205128206	0.011650397877983831	87	39	0.31264311537720996	0.011650397877983831	hypermethylated	0.5993235435737584	False
sim0001427	0.6609344827586209	0.6782307692307691	-0.017296286472148203	87	39	0.3147246607097297	0.017296286472148203	hypomethylated	0.6012160243182388	False
sim0001990	0.7955126436781607	0.781076923076923	0.014435720601237656	87	39	0.31429937141905007	0.014435720601237656	hypermethylated	0.6012160243182388	False
sim0000401	0.9399883720930232	0.9291128205128205	0.010875551580202703	86	39	0.31455477259967374	0.010875551580202703	hypermethylated	0.6012160243182388	False
sim0002163	0.1231034482758621	0.1305972972972973	-0.007493849021435198	87	37	0.3141330908094431	0.007493849021435198	hypomethylated	0.6012160243182388	False
sim0001871	0.42882413793103447	0.4225025641025641	0.006321573828470373	87	39	0.31441074396204	0.006321573828470373	hypermethylated	0.6012160243182388	False
sim0001987	0.2712091954022988	0.29117692307692306	-0.019967727674624236	87	39	0.31581963533439145	0.019967727674624236	hypomethylated	0.6028884908016493	False
sim0002057	0.9365873563218385	0.9591435897435897	-0.02255623342175117	87	39	0.31616056470769327	0.02255623342175117	hypomethylated	0.6031201883694676	False
sim0001597	0.07677325581395347	0.07026923076923075	0.006504025044722722	86	39	0.3172703653758699	0.006504025044722722	hypermethylated	0.6048172752862696	False
sim0001608	0.8749574712643675	0.889279487179487	-0.014322015915119501	87	39	0.3175447636018612	0.014322015915119501	hypomethylated	0.6049205725480671	False
sim0000175	0.07313563218390805	0.06250512820512823	0.01063050397877982	87	39	0.3180061891915664	0.01063050397877982	hypermethylated	0.605379765564264	False
sim0002156	0.7580896551724137	0.7424026315789474	0.0156870235934663	87	38	0.31877397779188876	0.0156870235934663	hypermethylated	0.6059360597310995	False
sim0002305	0.8477873563218393	0.8362256410256412	0.011561715296198094	87	39	0.31896015375725156	0.011561715296198094	hypermethylated	0.6059360597310995	False
sim0001791	0.8841540229885058	0.889748717948718	-0.005594694960212254	87	39	0.31865565725485406	0.005594694960212254	hypomethylated	0.6059360597310995	False
sim0000005	0.19529885057471263	0.20742105263157895	-0.012122202056866316	87	38	0.32021339629932555	0.012122202056866316	hypomethylated	0.6078964752137161	False
sim0002306	0.6660034482758619	0.658274358974359	0.007729089301502845	87	39	0.3212280553857259	0.007729089301502845	hypermethylated	0.6094015663981969	False
sim0000293	0.007641379310344828	0.016302564102564105	-0.008661184792219277	87	39	0.3220881022222074	0.008661184792219277	hypomethylated	0.6106114677739156	False
sim0002128	0.13877209302325583	0.15202820512820509	-0.013256112104949258	86	39	0.32257667701326753	0.013256112104949258	hypomethylated	0.6111159529347903	False
sim0001162	0.14085348837209308	0.11852051282051285	0.02233297555158023	86	39	0.32437662036016957	0.02233297555158023	hypermethylated	0.613679460144205	False
sim0000138	0.04195348837209303	0.05037948717948718	-0.008425998807394156	86	39	0.32425682568843783	0.008425998807394156	hypomethylated	0.613679460144205	False
sim0001773	0.9855635294117646	0.9602846153846155	0.025278914027149102	85	39	0.3249093399989965	0.025278914027149102	hypermethylated	0.614264251188743	False
sim0002393	0.40631149425287355	0.41852820512820504	-0.012216710875331493	87	39	0.325413678058492	0.012216710875331493	hypomethylated	0.614794617349847	False
sim0000900	0.8275149425287357	0.818469230769231	0.009045711759504749	87	39	0.3257833830775223	0.009045711759504749	hypermethylated	0.6150700710061537	False
sim0001850	0.47594651162790685	0.461028205128205	0.014918306499701828	86	39	0.3269007759099508	0.014918306499701828	hypermethylated	0.6159097609222461	False
sim0001781	0.03190919540229885	0.04252564102564101	-0.010616445623342165	87	39	0.32669036035999677	0.010616445623342165	hypomethylated	0.6159097609222461	False
sim0001571	0.6662686046511629	0.6762076923076923	-0.0099390876565294	86	39	0.32673472595839426	0.0099390876565294	hypomethylated	0.6159097609222461	False
sim0000619	0.15335287356321836	0.1367717948717949	0.016581078691423473	87	39	0.3271471074870934	0.016581078691423473	hypermethylated	0.6159345541293105	False
sim0002304	0.0846908045977012	0.0750717948717949	0.009619009725906305	87	39	0.32758659759116227	0.009619009725906305	hypermethylated	0.6159345541293105	False
sim0000657	0.8933931034482757	0.8865846153846153	0.006808488063660412	87	39	0.3274024127292364	0.006808488063660412	hypermethylated	0.6159345541293105	False
sim0000835	0.765187356321839	0.7304205128205131	0.03476684350132586	87	39	0.329073361602499	0.03476684350132586	hypermethylated	0.6180900277443747	False
sim0000729	0.025911494252873556	0.01916666666666667	0.006744827586206887	87	39	0.32918300349108853	0.006744827586206887	hypermethylated	0.6180900277443747	False
sim0001826	0.9424873563218389	0.9647307692307692	-0.022243412908930282	87	39	0.32990653879914256	0.022243412908930282	hypomethylated	0.6186029092704741	False
sim0000931	0.06967011494252874	0.04758157894736841	0.02208853599516033	87	38	0.3296978031111487	0.02208853599516033	hypermethylated	0.6186029092704741	False
sim0001229	0.3854678160919539	0.4065666666666667	-0.02109885057471278	87	39	0.33058447942668734	0.02109885057471278	hypomethylated	0.619451272159011	False
sim0000925	0.13806627906976743	0.143574358974359	-0.005508079904591567	86	39	0.33101834298810273	0.005508079904591567	hypomethylated	0.619755783053268	False
sim0001741	0.010422988505747124	0.014425641025641025	-0.004002652519893901	87	39	0.3311982124216226	0.004002652519893901	hypomethylated	0.619755783053268	False
sim0001626	0.00046896551724137924	0.025579487179487177	-0.025110521662245797	87	39	0.3323542888845882	0.025110521662245797	hypomethylated	0.6210729466435128	False
sim0000991	0.18397558139534884	0.16942105263157894	0.014554528763769892	86	38	0.3322424014645077	0.014554528763769892	hypermethylated	0.6210729466435128	False
sim0001966	0.4220011494252872	0.3925641025641025	0.0294370468611847	87	39	0.333201643332217	0.0294370468611847	hypermethylated	0.6217302107014724	False
sim0001200	0.08047674418604653	0.09654102564102564	-0.01606428145497911	86	39	0.3333850019524095	0.01606428145497911	hypomethylated	0.6217302107014724	False
sim0001605	0.01512674418604651	0.008223076923076925	0.006903667262969586	86	39	0.33337588846687016	0.006903667262969586	hypermethylated	0.6217302107014724	False
sim0001682	0.9902317647058825	0.9633236842105264	0.02690808049535609	85	38	0.33440678732818196	0.02690808049535609	hypermethylated	0.6232126491116119	False
sim0001293	0.9748788235294118	0.9439487179487179	0.030930105580693867	85	39	0.3350494157145242	0.030930105580693867	hypermethylated	0.6235641903575867	False
sim0002017	0.2894267441860465	0.3044948717948719	-0.015068127608825366	86	39	0.33483688240467635	0.015068127608825366	hypomethylated	0.6235641903575867	False
sim0000172	0.0380732558139535	0.050130769230769236	-0.012057513416815734	86	39	0.33559327514365944	0.012057513416815734	hypomethylated	0.623701076652778	False
sim0000114	0.9017528735632184	0.8929461538461541	0.00880671971706437	87	39	0.3358041108006766	0.00880671971706437	hypermethylated	0.623701076652778	False
sim0000995	0.24086896551724135	0.2475871794871795	-0.006718213969938158	87	39	0.3357369091404102	0.006718213969938158	hypomethylated	0.623701076652778	False
sim0001836	0.18351627906976742	0.1958692307692308	-0.012352951699463377	86	39	0.33659226936322806	0.012352951699463377	hypomethylated	0.6237386897496568	False
sim0001088	0.9191279069767444	0.9295282051282049	-0.010400298151460485	86	39	0.3364838705702675	0.010400298151460485	hypomethylated	0.6237386897496568	False
sim0001165	0.9438211764705877	0.934342105263158	0.009479071207429746	85	38	0.33673260899116897	0.009479071207429746	hypermethylated	0.6237386897496568	False
sim0002168	0.1532931034482759	0.14525641025641028	0.008036693191865618	87	39	0.3360727674095505	0.008036693191865618	hypermethylated	0.6237386897496568	False
sim0001589	0.08794827586206896	0.09742820512820513	-0.009479929266136167	87	39	0.33732990938209495	0.009479929266136167	hypomethylated	0.624424030372382	False
sim0000801	0.11920813953488368	0.1305368421052632	-0.011328702570379517	86	38	0.3382973534615983	0.011328702570379517	hypomethylated	0.6245314717466468	False
sim0000277	0.2138209302325581	0.20278461538461534	0.011036314847942763	86	39	0.33785869347178454	0.011036314847942763	hypermethylated	0.6245314717466468	False
sim0000565	0.15718160919540225	0.1651205128205128	-0.007938903625110544	87	39	0.3381235773985448	0.007938903625110544	hypomethylated	0.6245314717466468	False
sim0000460	0.8708379310344826	0.8638871794871793	0.006950751547303291	87	39	0.33795328543117076	0.006950751547303291	hypermethylated	0.6245314717466468	False
sim0000600	0.04243953488372093	0.05748717948717948	-0.015047644603458546	86	39	0.3394284789303408	0.015047644603458546	hypomethylated	0.6261988123718241	False
sim0000425	0.7568662790697673	0.7918999999999999	-0.035033720930232604	86	38	0.3400296343624065	0.035033720930232604	hypomethylated	0.6266491743068991	False
sim0000644	0.7750885057471265	0.784725641025641	-0.009637135278514508	87	39	0.3401288383296639	0.009637135278514508	hypomethylated	0.6266491743068991	False
sim0001643	0.9633430232558136	0.9714282051282053	-0.008085181872391711	86	39	0.34112206095737097	0.008085181872391711	hypomethylated	0.627637174447353	False
sim0000772	0.9099551724137931	0.9159256410256413	-0.005970468611848245	87	39	0.34098013833796115	0.005970468611848245	hypomethylated	0.627637174447353	False
sim0000351	0.8922162790697674	0.9065684210526315	-0.014352141982864053	86	38	0.3417194499110474	0.014352141982864053	hypomethylated	0.6283154811952123	False
sim0001238	0.12258023255813957	0.11498974358974359	0.007590488968395981	86	39	0.3422928930981707	0.007590488968395981	hypermethylated	0.628948881164331	False
sim0000173	0.6909581395348838	0.6715871794871797	0.01937096004770411	86	39	0.34284623186261187	0.01937096004770411	hypermethylated	0.6293950413476723	False
sim0001312	0.9375724137931034	0.9507153846153844	-0.013142970822280997	87	39	0.34304403317338694	0.013142970822280997	hypomethylated	0.6293950413476723	False
sim0001815	0.8828600000000001	0.8706025641025641	0.012257435897435998	85	39	0.3434521903822937	0.012257435897435998	hypermethylated	0.6293950413476723	False
sim0001435	0.7586499999999999	0.7514179487179486	0.007232051282051288	86	39	0.3432237240363045	0.007232051282051288	hypermethylated	0.6293950413476723	False
sim0001321	0.7266639534883722	0.7553105263157897	-0.02864657282741745	86	38	0.34371380523510575	0.02864657282741745	hypomethylated	0.6294545486538903	False
sim0001430	0.00874022988505747	0.0142025641025641	-0.00546233421750663	87	39	0.3449350263584614	0.00546233421750663	hypomethylated	0.6312701648279104	False
sim0002196	0.9414873563218388	0.9291179487179485	0.01236940760389027	87	39	0.3451914079057288	0.01236940760389027	hypermethylated	0.6313187733136065	False
sim0001392	0.07982183908045973	0.08913846153846153	-0.0093166224580018	87	39	0.3474359655947815	0.0093166224580018	hypomethylated	0.6350010628668429	False
sim0000802	0.15787241379310343	0.11965128205128206	0.038221131741821374	87	39	0.34830488437391227	0.038221131741821374	hypermethylated	0.6353210606740617	False
sim0001922	0.1830965517241379	0.1976794871794872	-0.014582935455349277	87	39	0.34804691703967283	0.014582935455349277	hypomethylated	0.6353210606740617	False
sim0001443	0.8740919540229886	0.8645743589743591	0.00951759504862948	87	39	0.34809170820334345	0.00951759504862948	hypermethylated	0.6353210606740617	False
sim0000591	0.9616558139534883	0.926997435897436	0.03465837805605232	86	39	0.34861550754544135	0.03465837805605232	hypermethylated	0.6354656929179345	False
sim0001048	0.7837862068965521	0.7700769230769229	0.013709283819629214	87	39	0.3496110016336912	0.013709283819629214	hypermethylated	0.636760741222282	False
sim0001413	0.9352732558139532	0.9423564102564103	-0.007083154442457107	86	39	0.3497895735363755	0.007083154442457107	hypomethylated	0.636760741222282	False
sim0002257	0.09289425287356322	0.10165641025641027	-0.008762157382847052	87	39	0.3508495592177485	0.008762157382847052	hypomethylated	0.6382673769345398	False
sim0001158	0.9979348837209302	0.9737820512820514	0.02415283243887878	86	39	0.35339028001603434	0.02415283243887878	hypermethylated	0.6422228595101885	False
sim0000743	0.2510390804597702	0.2563461538461538	-0.005307073386383587	87	39	0.3534914319546433	0.005307073386383587	hypomethylated	0.6422228595101885	False
sim0000879	0.9134976744186045	0.9021076923076925	0.011389982110912023	86	39	0.35376878549584956	0.011389982110912023	hypermethylated	0.6423019522518829	False
sim0002068	0.16097790697674422	0.14964054054054055	0.011337366436203672	86	37	0.3542614202747194	0.011337366436203672	hypermethylated	0.6427715465618589	False
sim0000427	0.042408045977011505	0.0644842105263158	-0.022076164549304292	87	38	0.35653525581371337	0.022076164549304292	hypomethylated	0.6448198421567816	False
sim0001734	0.1119459770114943	0.13201538461538462	-0.020069407603890324	87	39	0.3575029558080737	0.020069407603890324	hypomethylated	0.6448198421567816	False
sim0000395	0.201267816091954	0.18404358974358973	0.017224226348364263	87	39	0.35696702142445735	0.017224226348364263	hypermethylated	0.6448198421567816	False
sim0000091	0.2403045977011495	0.2250794871794872	0.01522511052166231	87	39	0.35744016939381396	0.01522511052166231	hypermethylated	0.6448198421567816	False
sim0001881	0.35442528735632195	0.33956666666666663	0.014858620689655322	87	39	0.3568098667589339	0.014858620689655322	hypermethylated	0.6448198421567816	False
sim0000572	0.1463953488372093	0.13389230769230767	0.012503041144901639	86	39	0.35649910909760274	0.012503041144901639	hypermethylated	0.6448198421567816	False
sim0001455	0.09966091954022988	0.08751282051282049	0.01214809902740939	87	39	0.35688220270973303	0.01214809902740939	hypermethylated	0.6448198421567816	False
sim0000272	0.8629678160919542	0.8509421052631578	0.012025710828796332	87	38	0.3574258144424226	0.012025710828796332	hypermethylated	0.6448198421567816	False
sim0001121	0.06221954022988506	0.05211282051282051	0.010106719717064547	87	39	0.3565565194972159	0.010106719717064547	hypermethylated	0.6448198421567816	False
sim0002132	0.024833333333333336	0.034199999999999994	-0.009366666666666659	87	39	0.35775901860051096	0.009366666666666659	hypomethylated	0.644858283527299	False
sim0001395	0.12283023255813953	0.1119657894736842	0.010864443084455333	86	38	0.35846711670637144	0.010864443084455333	hypermethylated	0.6457109308802638	False
sim0000568	0.8140597701149427	0.799171794871795	0.014887975243147666	87	39	0.35885259329595653	0.014887975243147666	hypermethylated	0.6459816997273871	False
sim0001540	0.16367701149425287	0.2159615384615384	-0.05228452696728553	87	39	0.3608755031214588	0.05228452696728553	hypomethylated	0.6490131403943414	False
sim0001559	0.21011860465116283	0.22172051282051286	-0.011601908169350028	86	39	0.36134588242761956	0.011601908169350028	hypomethylated	0.6490131403943414	False
sim0000361	0.19023448275862073	0.18255000000000005	0.0076844827586206865	87	38	0.3613328535093233	0.0076844827586206865	hypermethylated	0.6490131403943414	False
sim0001674	0.180951724137931	0.17482051282051278	0.006131211317418228	87	39	0.36148165446062697	0.006131211317418228	hypermethylated	0.6490131403943414	False
sim0002001	0.9744758620689654	0.9818487179487181	-0.007372855879752671	87	39	0.36289372841277734	0.007372855879752671	hypomethylated	0.6502733672210693	False
sim0001081	0.09000919540229885	0.09697631578947369	-0.006967120387174841	87	38	0.3627705464135992	0.006967120387174841	hypomethylated	0.6502733672210693	False
sim0001650	0.5716511627906978	0.5777210526315789	-0.006069889840881082	86	38	0.36259920583900285	0.006069889840881082	hypomethylated	0.6502733672210693	False
sim0001047	0.9576896551724137	0.9346999999999998	0.022989655172413914	87	39	0.3636484778162693	0.022989655172413914	hypermethylated	0.6507767873363465	False
sim0001112	0.23496860465116276	0.21605128205128205	0.018917322599880715	86	39	0.3635720533254282	0.018917322599880715	hypermethylated	0.6507767873363465	False
sim0002013	0.09392988505747127	0.1056025641025641	-0.011672679045092837	87	39	0.36454419930806015	0.011672679045092837	hypomethylated	0.6519550231114851	False
sim0002388	0.28936941176470593	0.3016641025641027	-0.012294690799396768	85	39	0.36557282266627356	0.012294690799396768	hypomethylated	0.6533692543033529	False
sim0001962	0.05789655172413792	0.07226923076923075	-0.014372679045092832	87	39	0.3659397226576919	0.014372679045092832	hypomethylated	0.6535997517169568	False
sim0000713	0.8866162790697676	0.8949641025641025	-0.008347823494334938	86	39	0.36810896033863805	0.008347823494334938	hypomethylated	0.6570469876869647	False
sim0001138	0.9120517647058822	0.9293512820512817	-0.017299517345399473	85	39	0.36911432208700634	0.017299517345399473	hypomethylated	0.6579864002420548	False
sim0001256	0.06383448275862066	0.07824615384615385	-0.01441167108753319	87	39	0.3689512379467583	0.01441167108753319	hypomethylated	0.6579864002420548	False
sim0000391	0.4983465116279068	0.5158512820512821	-0.017504770423375282	86	39	0.36944226214352816	0.017504770423375282	hypomethylated	0.6581439001999169	False
sim0001304	0.8858360465116278	0.877328205128205	0.008507841383422865	86	39	0.37044723252047485	0.008507841383422865	hypermethylated	0.6595065118170735	False
sim0001458	0.2503523255813953	0.2373307692307692	0.013021556350626101	86	39	0.373297258277031	0.013021556350626101	hypermethylated	0.6641499795900285	False
sim0002265	0.12006162790697673	0.1541282051282051	-0.03406657722122837	86	39	0.37356244627245816	0.03406657722122837	hypomethylated	0.6641916115925195	False
sim0000642	0.739742528735632	0.7504897435897435	-0.010747214854111564	87	39	0.3739900382724566	0.010747214854111564	hypomethylated	0.6645217562318488	False
sim0001711	0.10225172413793103	0.09194358974358975	0.010308134394341278	87	39	0.37494633618815865	0.010308134394341278	hypermethylated	0.665790294446588	False
sim0001875	0.13446588235294116	0.12948974358974355	0.004976138763197607	85	39	0.37535158132980206	0.004976138763197607	hypermethylated	0.6660793242331824	False
sim0000145	0.9474333333333336	0.954036842105263	-0.0066035087719293895	87	38	0.37612919473566486	0.0066035087719293895	hypomethylated	0.6670283395344554	False
sim0000589	0.1729195402298851	0.1620435897435897	0.010875950486295388	87	39	0.37640414177003234	0.010875950486295388	hypermethylated	0.6670852757692123	False
sim0001932	0.9360599999999996	0.921682051282051	0.014377948717948508	85	39	0.3771864735787491	0.014377948717948508	hypermethylated	0.6677571775616807	False
sim0001102	0.17848390804597702	0.1869153846153845	-0.008431476569407487	87	39	0.3775125215701821	0.008431476569407487	hypomethylated	0.6677571775616807	False
sim0000506	0.13087701149425293	0.13672307692307692	-0.005846065428823988	87	39	0.37743143125647427	0.005846065428823988	hypomethylated	0.6677571775616807	False
sim0000899	0.6778678160919539	0.6725692307692306	0.005298585322723315	87	39	0.3784328975503609	0.005298585322723315	hypermethylated	0.668954420573257	False
sim0000745	0.033431034482758616	0.05519999999999999	-0.021768965517241376	87	39	0.37906968081531955	0.021768965517241376	hypomethylated	0.6696491403213394	False
sim0000507	0.08387701149425288	0.08956410256410256	-0.005687091069849687	87	39	0.37952402388798057	0.005687091069849687	hypomethylated	0.6700208827893847	False
sim0000135	0.8753290697674417	0.9051974358974357	-0.029868366129993995	86	39	0.3809063218863372	0.029868366129993995	hypomethylated	0.6720293296222019	False
sim0001822	0.050782758620689664	0.04505128205128205	0.005731476569407611	87	39	0.3815769815384519	0.005731476569407611	hypermethylated	0.6723489212868039	False
sim0002336	0.018813793103448277	0.024169230769230773	-0.005355437665782496	87	39	0.3815571716178098	0.005355437665782496	hypomethylated	0.6723489212868039	False
sim0001683	0.9008045977011498	0.8947051282051279	0.006099469496021914	87	39	0.3833488047476937	0.006099469496021914	hypermethylated	0.6750379273345608	False
sim0000553	0.3196885057471265	0.3115307692307692	0.008157736516357261	87	39	0.3846043573774732	0.008157736516357261	hypermethylated	0.6768149709903388	False
sim0001287	0.2697724137931034	0.26404358974358977	0.005728824049513637	87	39	0.38517470056355074	0.005728824049513637	hypermethylated	0.6773847006709821	False
sim0000051	0.12226436781609196	0.13833333333333334	-0.01606896551724138	87	39	0.3858772930577742	0.01606896551724138	hypomethylated	0.6781861318168303	False
sim0001790	0.10976279069767442	0.09814871794871796	0.011614072748956455	86	39	0.3862233536232813	0.011614072748956455	hypermethylated	0.6783603276234997	False
sim0001854	0.8566200000000004	0.8329410256410259	0.02367897435897448	85	39	0.3873718049414341	0.02367897435897448	hypermethylated	0.6793013901347063	False
sim0001248	0.7451755813953491	0.7645461538461541	-0.01937057245080498	86	39	0.3890293349499465	0.01937057245080498	hypomethylated	0.6793013901347063	False
sim0002072	0.9554372093023257	0.9404179487179488	0.015019260584376859	86	39	0.38832660285925613	0.015019260584376859	hypermethylated	0.6793013901347063	False
sim0000811	0.26215632183908044	0.24783846153846148	0.014317860300618962	87	39	0.3882290257617763	0.014317860300618962	hypermethylated	0.6793013901347063	False
sim0000546	0.2172540229885057	0.2100589743589743	0.007195048629531409	87	39	0.38872610009143405	0.007195048629531409	hypermethylated	0.6793013901347063	False
sim0000945	0.1992023255813954	0.19251794871794875	0.006684376863446639	86	39	0.3872223309897854	0.006684376863446639	hypermethylated	0.6793013901347063	False
sim0001622	0.0225835294117647	0.016046153846153845	0.006537375565610855	85	39	0.38807484322303565	0.006537375565610855	hypermethylated	0.6793013901347063	False
sim0000149	0.29338390804597697	0.28739487179487183	0.00598903625110514	87	39	0.38906028937006654	0.00598903625110514	hypermethylated	0.6793013901347063	False
sim0002374	0.08370930232558138	0.07822307692307691	0.0054862254025044715	86	39	0.38923203060503375	0.0054862254025044715	hypermethylated	0.6793013901347063	False
sim0001849	0.2464206896551724	0.2517538461538462	-0.00533315649867383	87	39	0.38911891324506354	0.00533315649867383	hypomethylated	0.6793013901347063	False
sim0000018	0.12253953488372091	0.1376333333333333	-0.015093798449612394	86	39	0.39124538380324136	0.015093798449612394	hypomethylated	0.6815162138918858	False
sim0000865	0.028170930232558136	0.017115384615384616	0.01105554561717352	86	39	0.3910861707868879	0.01105554561717352	hypermethylated	0.6815162138918858	False
sim0001286	0.09848160919540228	0.08934358974358976	0.009138019451812515	87	39	0.3910125733801679	0.009138019451812515	hypermethylated	0.6815162138918858	False
sim0000750	0.6514348837209301	0.6653282051282052	-0.013893321407275172	86	39	0.39182673076452956	0.013893321407275172	hypomethylated	0.6820963430989625	False
sim0000354	0.542712643678161	0.52744358974359	0.015269053934571009	87	39	0.3924639372486898	0.015269053934571009	hypermethylated	0.6827447655201183	False
sim0000422	0.06488965517241378	0.05347435897435897	0.011415296198054814	87	39	0.39287317291691926	0.011415296198054814	hypermethylated	0.6827447655201183	False
sim0001632	0.34475057471264364	0.33998974358974354	0.0047608311229001	87	39	0.3929448395658198	0.0047608311229001	hypermethylated	0.6827447655201183	False
sim0001191	0.9437862068965515	0.9211	0.02268620689655143	87	38	0.39462515270079945	0.02268620689655143	hypermethylated	0.6848651636863542	False
sim0001851	0.8241418604651164	0.840376923076923	-0.016235062611806628	86	39	0.3949131486272971	0.016235062611806628	hypomethylated	0.6848651636863542	False
