gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
AC092069.1	hypomethylated	1	0	1	cg23250700
AC092143.3	hypomethylated	1	0	1	cg01023759
AC092647.5	hypomethylated	1	0	1	cg03703435
AC092723.5	hypomethylated	1	0	1	cg10274029
AC100861.1	hypomethylated	3	0	3	cg23303108,cg24278165,cg26530341
AC100861.2	hypomethylated	3	0	3	cg23303108,cg24278165,cg26530341
AC103409.1	hypomethylated	1	0	1	cg11751344
AC103758.1	hypomethylated	1	0	1	cg17144184
AC104389.5	hypomethylated	1	0	1	cg09248694
AC110749.1	hypomethylated	1	0	1	cg27500148
AC112504.2	hypomethylated	4	0	4	cg04016621,cg19275745,cg21834048,cg25979053
AC116903.2	hypomethylated	1	0	1	cg11680590
AC117834.2	hypomethylated	1	0	1	cg22388347
AC124290.1	hypomethylated	1	0	1	cg07385257
AC127002.2	hypomethylated	1	0	1	cg10857250
AC131011.1	hypomethylated	1	0	1	cg00431602
AC138811.2	hypomethylated	1	0	1	cg00399591
ACBD5	hypomethylated	1	0	1	cg00507135
ADAMTS7	hypomethylated	1	0	1	cg21242079
ADARB2	hypomethylated	4	0	4	cg03480068,cg08822417,cg10292584,cg15462970
ADCY8	hypomethylated	1	0	1	cg22304522
ADHFE1	hypomethylated	1	0	1	cg20180050
AF015720.1	hypomethylated	1	0	1	cg22414262
AIM2	hypomethylated	3	0	3	cg07195224,cg10636246,cg17515347
AJAP1	hypomethylated	3	0	3	cg02482718,cg06966242,cg26231761
AL008729.1	hypomethylated	3	0	3	cg06879394,cg07912922,cg21538684
AL009178.3	hypomethylated	1	0	1	cg03850936
AL021918.5	hypomethylated	1	0	1	cg03332623
AL078602.1	hypomethylated	2	0	2	cg04534697,cg26656672
AL109924.4	hypomethylated	1	0	1	cg22453826
AL117329.1	hypomethylated	1	0	1	cg10956848
AL133334.1	hypomethylated	1	0	1	cg19254793
AL139246.1	hypomethylated	1	0	1	cg11692307
AL139246.4	hypomethylated	1	0	1	cg11692307
AL159163.1	hypomethylated	1	0	1	cg25258033
AL160171.1	hypomethylated	1	0	1	cg11947712
AL161640.1	hypomethylated	1	0	1	cg16365424
AL355916.3	hypomethylated	1	0	1	cg19512969
AL355999.1	hypomethylated	1	0	1	cg16243197
AL358472.5	hypomethylated	1	0	1	cg08202226
AL359555.1	hypomethylated	1	0	1	cg02983911
AL359555.3	hypomethylated	1	0	1	cg02983911
AL392046.1	hypomethylated	1	0	1	cg19215266
AL441943.2	hypomethylated	1	0	1	cg26098816
AL450992.1	hypomethylated	1	0	1	cg20167074
AL513323.1	hypomethylated	1	0	1	cg15700197
AL513325.1	hypomethylated	2	0	2	cg02394578,cg20277781
AL691403.1	hypomethylated	1	0	1	cg01013171
AL732292.2	hypomethylated	1	0	1	cg14786116
ALDH1A3	hypomethylated	2	0	2	cg16086130,cg26824516
AMD1	hypomethylated	1	0	1	cg12760508
AMN1	hypomethylated	1	0	1	cg08198187
ANAPC1	hypomethylated	1	0	1	cg08443563
ANGEL2	hypomethylated	1	0	1	cg14610958
ANKRD60	hypomethylated	1	0	1	cg20577205
ANKRD7	hypomethylated	1	0	1	cg24057107
ANO2	hypomethylated	1	0	1	cg00282706
AP000893.2	hypomethylated	1	0	1	cg01250845
AP002884.2	hypomethylated	1	0	1	cg26534425
AP004606.1	hypomethylated	2	0	2	cg07230581,cg22791045
AP005273.2	hypomethylated	1	0	1	cg08822897
AP4B1-AS1	hypomethylated	1	0	1	cg00916635
APBB1IP	hypomethylated	1	0	1	cg06457633
APCS	hypomethylated	1	0	1	cg21291134
ARNT	hypomethylated	1	0	1	cg12912293
ARNTL2	hypomethylated	1	0	1	cg26165146
ASAP2	hypomethylated	1	0	1	cg07815287
ASF1A	hypomethylated	1	0	1	cg12098441
ASIC2	hypomethylated	2	0	2	cg01890568,cg25172185
ASTN2	hypomethylated	1	0	1	cg14516287
ATP13A3	hypomethylated	1	0	1	cg23192683
ATPSCKMT	hypomethylated	1	0	1	cg17315844
ATXN7L1	hypomethylated	1	0	1	cg24248505
AXDND1	hypomethylated	2	0	2	cg03440799,cg04348247
B3GNT5	hypomethylated	1	0	1	cg21794419
B3GNTL1	hypomethylated	1	0	1	cg10344477
BATF	hypomethylated	1	0	1	cg21158815
BCL2L14	hypomethylated	1	0	1	cg01175610
BCL9	hypomethylated	1	0	1	cg10020892
BIN2	hypomethylated	1	0	1	cg14556909
BPI	hypomethylated	1	0	1	cg02983911
BX284613.2	hypomethylated	2	0	2	cg06041466,cg21004982
C11orf40	hypomethylated	1	0	1	cg16497714
C1orf21	hypomethylated	1	0	1	cg22039357
C2CD4D	hypomethylated	1	0	1	cg06521149
C2CD4D-AS1	hypomethylated	1	0	1	cg06521149
C4BPA	hypomethylated	1	0	1	cg14856606
CACNA1A	hypomethylated	2	0	2	cg00007326,cg01255513
CAMK1D	hypomethylated	1	0	1	cg09958065
CASP8	hypomethylated	1	0	1	cg26799474
CATSPERG	hypomethylated	1	0	1	cg12536921
CCDC28A-AS1	hypomethylated	1	0	1	cg19675599
CCDC30	hypomethylated	1	0	1	cg24501381
CCN4	hypomethylated	2	0	2	cg04421974,cg17667625
CCND2-AS1	hypomethylated	1	0	1	cg25316305
CCT5	hypomethylated	1	0	1	cg17315844
CCT6A	hypomethylated	1	0	1	cg23839680
CD1D	hypomethylated	1	0	1	cg18234111
CD300LF	hypomethylated	1	0	1	cg15189015
CD44	hypomethylated	1	0	1	cg25096745
CD58	hypomethylated	1	0	1	cg10180415
CDH13	hypomethylated	1	0	1	cg02289020
CDH4	hypomethylated	1	0	1	cg26429674
CDKN2B-AS1	hypomethylated	1	0	1	cg14069088
CENPN	hypomethylated	1	0	1	cg03284308
CFAP46	hypomethylated	3	0	3	cg06579154,cg11360416,cg24626659
CGAS	hypomethylated	1	0	1	cg09931909
CLDN4	hypomethylated	1	0	1	cg20038219
CMC2	hypomethylated	1	0	1	cg03284308
CNDP2	hypomethylated	2	0	2	cg14963724,cg25817165
CNN2P8	hypomethylated	1	0	1	cg04837438
COPS5	hypomethylated	2	0	2	cg07896832,cg21320567
COQ3	hypomethylated	1	0	1	cg18751133
COTL1	hypomethylated	1	0	1	cg07964754
CREM	hypomethylated	1	0	1	cg19215266
CSPP1	hypomethylated	2	0	2	cg07896832,cg21320567
CST7	hypomethylated	1	0	1	cg26450106
CTNNA2	hypomethylated	1	0	1	cg06621027
CTPS1	hypomethylated	1	0	1	cg24141382
CXADR	hypomethylated	1	0	1	cg00744433
CYP27C1	hypomethylated	1	0	1	cg24923516
DAPK1	hypomethylated	2	0	2	cg13527872,cg14014720
DCTN2	hypomethylated	1	0	1	cg23752828
DHX9	hypomethylated	1	0	1	cg16243197
DIP2C	hypomethylated	3	0	3	cg03559389,cg08079763,cg14072016
DLGAP2	hypomethylated	6	0	6	cg08387538,cg08387835,cg12797746,cg14215310,cg18813527,cg24951989
DLGAP2-AS1	hypomethylated	1	0	1	cg08387538
DLX2	hypomethylated	1	0	1	cg19303187
DLX2-DT	hypomethylated	1	0	1	cg19303187
DNAJB6	hypomethylated	1	0	1	cg19118904
DSP	hypomethylated	1	0	1	cg02643433
EFHC1	hypomethylated	1	0	1	cg08959645
EHF	hypomethylated	1	0	1	cg19460095
ELF5	hypomethylated	1	0	1	cg24935217
ELFN1	hypomethylated	2	0	2	cg02691362,cg27527798
ENDOG	hypomethylated	1	0	1	cg03564754
ENO1	hypomethylated	1	0	1	cg18273817
EPHA3	hypomethylated	1	0	1	cg16797972
ERG	hypomethylated	1	0	1	cg18413706
EZR	hypomethylated	1	0	1	cg22871253
EZR-AS1	hypomethylated	1	0	1	cg22871253
FAM131C	hypomethylated	1	0	1	cg25851313
FAM13A	hypomethylated	1	0	1	cg18006637
FAM168A	hypomethylated	1	0	1	cg19319487
FAM216A	hypomethylated	1	0	1	cg19666600
FBXL14	hypomethylated	1	0	1	cg14375747
FCER1A	hypomethylated	1	0	1	cg14696870
FLJ46284	hypomethylated	1	0	1	cg22388347
FMO6P	hypomethylated	2	0	2	cg06041466,cg21004982
FOXC1	hypomethylated	1	0	1	cg11478200
GAS5	hypomethylated	1	0	1	cg03044573
GATAD2B	hypomethylated	1	0	1	cg08202226
GCSAML	hypomethylated	3	0	3	cg02052265,cg12769118,cg17518550
GMPR	hypomethylated	1	0	1	cg20381182
GON4L	hypomethylated	1	0	1	cg00504075
GORASP2	hypomethylated	1	0	1	cg01095157
GPN3	hypomethylated	1	0	1	cg19666600
GPR137B	hypomethylated	1	0	1	cg04077303
GPR158	hypomethylated	1	0	1	cg20118364
GRHL2	hypomethylated	1	0	1	cg01952226
GRIA1	hypomethylated	1	0	1	cg16281600
GRIN2A	hypomethylated	1	0	1	cg03935060
GRK5	hypomethylated	1	0	1	cg07551060
GRK7	hypomethylated	3	0	3	cg04016621,cg19275745,cg21834048
GXYLT1P7	hypomethylated	1	0	1	cg04837438
HAUS6	hypomethylated	1	0	1	cg13860981
HBE1	hypomethylated	1	0	1	cg09248694
HBG2	hypomethylated	1	0	1	cg09248694
HENMT1	hypomethylated	1	0	1	cg11947712
HLA-DPB2	hypomethylated	1	0	1	cg15737123
HLTF	hypomethylated	1	0	1	cg02611507
HLTF-AS1	hypomethylated	1	0	1	cg02611507
HOOK2	hypomethylated	1	0	1	cg10810394
HPYR1	hypomethylated	1	0	1	cg07696099
HS3ST2	hypomethylated	2	0	2	cg05970721,cg26579145
HSPB8	hypomethylated	1	0	1	cg22524373
HTATIP2	hypomethylated	1	0	1	cg18788940
IL17RA	hypomethylated	1	0	1	cg07191900
IL18	hypomethylated	1	0	1	cg26534425
IL22RA2	hypomethylated	1	0	1	cg23507945
IQUB	hypomethylated	1	0	1	cg10752676
ITGA8	hypomethylated	1	0	1	cg27321175
KCNA1	hypomethylated	1	0	1	cg22669120
KCNK5	hypomethylated	1	0	1	cg05255811
KIAA1549	hypomethylated	1	0	1	cg04222728
KIF5A	hypomethylated	1	0	1	cg23752828
KRTAP12-3	hypomethylated	1	0	1	cg15021280
LINC-PINT	hypomethylated	2	0	2	cg15928106,cg20228731
LINC00518	hypomethylated	1	0	1	cg21967790
LINC00535	hypomethylated	1	0	1	cg03750034
LINC00649	hypomethylated	1	0	1	cg27037013
LINC00884	hypomethylated	1	0	1	cg23192683
LINC00898	hypomethylated	1	0	1	cg10956848
LINC00906	hypomethylated	1	0	1	cg10578996
LINC00944	hypomethylated	1	0	1	cg20197130
LINC01114	hypomethylated	1	0	1	cg19075787
LINC01301	hypomethylated	1	0	1	cg09133892
LINC01606	hypomethylated	2	0	2	cg21539981,cg24335456
LINC01646	hypomethylated	1	0	1	cg11735242
LINC01749	hypomethylated	1	0	1	cg16353508
LINC01777	hypomethylated	1	0	1	cg17907200
LINC01877	hypomethylated	1	0	1	cg14652227
LINC02393	hypomethylated	1	0	1	cg04388226
LINC02438	hypomethylated	1	0	1	cg03581311
LINC02603	hypomethylated	1	0	1	cg13980266
LINC02646	hypomethylated	2	0	2	cg04438395,cg25601879
LINC02669	hypomethylated	1	0	1	cg20170943
LMF1	hypomethylated	1	0	1	cg10244976
LNX1	hypomethylated	1	0	1	cg11807829
LNX1-AS2	hypomethylated	1	0	1	cg11807829
LSAMP	hypomethylated	1	0	1	cg03661929
LUC7L3	hypomethylated	1	0	1	cg04604142
MAGI2	hypomethylated	1	0	1	cg18983132
MC1R	hypomethylated	1	0	1	cg01023759
MCF2L2	hypomethylated	1	0	1	cg21794419
MCM9	hypomethylated	1	0	1	cg12098441
MDC1	hypomethylated	1	0	1	cg06315208
MDGA2	hypomethylated	1	0	1	cg04788987
MFSD1	hypomethylated	1	0	1	cg15548427
MIR15B	hypomethylated	1	0	1	cg12785694
MIR16-2	hypomethylated	1	0	1	cg12785694
MIR17	hypomethylated	1	0	1	cg23665802
MIR17HG	hypomethylated	1	0	1	cg23665802
MIR18A	hypomethylated	1	0	1	cg23665802
MIR19A	hypomethylated	1	0	1	cg23665802
MIR19B1	hypomethylated	1	0	1	cg23665802
MIR20A	hypomethylated	1	0	1	cg23665802
MIR300	hypomethylated	1	0	1	cg19757573
MIR376A1	hypomethylated	1	0	1	cg19757573
MIR376A2	hypomethylated	1	0	1	cg19757573
MIR376B	hypomethylated	1	0	1	cg19757573
MIR654	hypomethylated	1	0	1	cg19757573
MIR7160	hypomethylated	1	0	1	cg21789085
MIR802	hypomethylated	1	0	1	cg22414262
MIR92A1	hypomethylated	1	0	1	cg23665802
MKRN3	hypomethylated	2	0	2	cg00215587,cg27046052
MRPS17	hypomethylated	1	0	1	cg03703435
MSRA	hypomethylated	1	0	1	cg05753693
MYO1G	hypomethylated	1	0	1	cg09948419
MYOM2	hypomethylated	1	0	1	cg21789085
MYT1L	hypomethylated	8	0	8	cg09732255,cg10178270,cg12655921,cg14766621,cg14958969,cg15300436,cg21069434,cg26383138
MYT1L-AS1	hypomethylated	1	0	1	cg15300436
NACA4P	hypomethylated	1	0	1	cg23963995
NAV1	hypomethylated	1	0	1	cg03340408
NCMAP-DT	hypomethylated	1	0	1	cg17094249
NDUFA10	hypomethylated	1	0	1	cg00248242
NEBL	hypomethylated	2	0	2	cg09012594,cg24625388
NEBL-AS1	hypomethylated	1	0	1	cg24625388
NEK7	hypomethylated	1	0	1	cg03667871
NFATC1	hypomethylated	1	0	1	cg13608166
NFE2L3	hypomethylated	2	0	2	cg08822075,cg14684457
NIPSNAP2	hypomethylated	1	0	1	cg03703435
NLRP11	hypomethylated	1	0	1	cg25730098
NLRP4	hypomethylated	1	0	1	cg25730098
NRXN3	hypomethylated	1	0	1	cg05280527
NSMCE2	hypomethylated	1	0	1	cg00297966
NTM	hypomethylated	4	0	4	cg05184519,cg08214060,cg11362049,cg16257533
NUP43	hypomethylated	1	0	1	cg08662619
ODF1	hypomethylated	1	0	1	cg25255602
OR10J1	hypomethylated	1	0	1	cg15700197
OR10K2	hypomethylated	1	0	1	cg26151206
OR10Z1	hypomethylated	1	0	1	cg04436634
OR2M3	hypomethylated	1	0	1	cg05353872
OR6K2	hypomethylated	1	0	1	cg02245566
OSGIN2	hypomethylated	2	0	2	cg04857257,cg24046017
PAPPA2	hypomethylated	1	0	1	cg18236464
PARP1	hypomethylated	1	0	1	cg02088626
PARP4	hypomethylated	2	0	2	cg17117459,cg18582260
PBX1	hypomethylated	1	0	1	cg26026748
PCMT1	hypomethylated	1	0	1	cg08662619
PDE10A	hypomethylated	2	0	2	cg03814644,cg20673819
PDE6B	hypomethylated	1	0	1	cg07486474
PEX7	hypomethylated	1	0	1	cg04766529
PGAM1	hypomethylated	1	0	1	cg11940177
PHACTR1	hypomethylated	3	0	3	cg06879394,cg07912922,cg21538684
PHF21B	hypomethylated	1	0	1	cg14967020
PIGB	hypomethylated	1	0	1	cg19991916
PIGBOS1	hypomethylated	1	0	1	cg19991916
PLCH2	hypomethylated	1	0	1	cg11692307
PMEPA1	hypomethylated	2	0	2	cg01117384,cg08243465
PPARD	hypomethylated	1	0	1	cg21748751
PPM1L	hypomethylated	1	0	1	cg09883188
PPP4R1L	hypomethylated	1	0	1	cg20577205
PPTC7	hypomethylated	1	0	1	cg08752433
PRDM16	hypomethylated	1	0	1	cg11157172
PRDX1	hypomethylated	1	0	1	cg06070002
PRKAG2	hypomethylated	2	0	2	cg01058360,cg06436185
PRKCH	hypomethylated	1	0	1	cg19512969
PSMG3-AS1	hypomethylated	1	0	1	cg19486070
PSPH	hypomethylated	1	0	1	cg23839680
PTPN22	hypomethylated	1	0	1	cg00916635
PTPRH	hypomethylated	1	0	1	cg15576730
PTPRN2-AS1	hypomethylated	1	0	1	cg10249637
RAB27A	hypomethylated	1	0	1	cg19991916
RAB30	hypomethylated	1	0	1	cg01250845
RAB37	hypomethylated	1	0	1	cg15189015
RAD23A	hypomethylated	1	0	1	cg23250700
RADIL	hypomethylated	1	0	1	cg14260083
RBFOX3	hypomethylated	1	0	1	cg10937408
RBM47	hypomethylated	1	0	1	cg10019467
RBMXL2	hypomethylated	1	0	1	cg06176750
RFPL2	hypomethylated	1	0	1	cg25125450
RFX2	hypomethylated	1	0	1	cg18244845
RGS10	hypomethylated	1	0	1	cg00291478
RIMBP2	hypomethylated	5	0	5	cg00794174,cg11785980,cg15811568,cg17192862,cg27170427
RNASET2	hypomethylated	1	0	1	cg25258033
RNF114	hypomethylated	1	0	1	cg22657044
RNU6-925P	hypomethylated	2	0	2	cg04857257,cg24046017
RPL23	hypomethylated	1	0	1	cg27500148
RPRD2	hypomethylated	1	0	1	cg25066665
RPS15A	hypomethylated	1	0	1	cg00399591
RPS2	hypomethylated	1	0	1	cg26876834
RPS3A	hypomethylated	1	0	1	cg06110802
RUNX1	hypomethylated	1	0	1	cg22414262
RUNX1T1	hypomethylated	1	0	1	cg03760919
S100A10	hypomethylated	1	0	1	cg20167074
SALL1	hypomethylated	1	0	1	cg08304084
SAR1A	hypomethylated	1	0	1	cg07661904
SCN1A	hypomethylated	1	0	1	cg26056277
SCN1A-AS1	hypomethylated	1	0	1	cg26056277
SCT	hypomethylated	2	0	2	cg04731448,cg26736232
SDK1	hypomethylated	1	0	1	cg20152326
SEC23B	hypomethylated	1	0	1	cg14646111
SEPHS2	hypomethylated	2	0	2	cg01371233,cg26697065
SEZ6L	hypomethylated	1	0	1	cg12636835
SHISA6	hypomethylated	2	0	2	cg07527126,cg24125282
SLAMF7	hypomethylated	1	0	1	cg04244970
SLC5A4-AS1	hypomethylated	1	0	1	cg25125450
SLCO3A1	hypomethylated	1	0	1	cg11680590
SMC4	hypomethylated	1	0	1	cg12785694
SMG9	hypomethylated	1	0	1	cg03214420
SMYD3	hypomethylated	1	0	1	cg02415020
SNHG26	hypomethylated	2	0	2	cg03906075,cg06496272
SNHG6	hypomethylated	1	0	1	cg00640314
SNHG9	hypomethylated	1	0	1	cg26876834
SNORA10	hypomethylated	1	0	1	cg26876834
SNORA64	hypomethylated	1	0	1	cg26876834
SNORD87	hypomethylated	1	0	1	cg00640314
SNORD93	hypomethylated	2	0	2	cg03906075,cg06496272
SPRED2	hypomethylated	1	0	1	cg01751245
SRRM2	hypomethylated	1	0	1	cg03507326
SRRM2-AS1	hypomethylated	1	0	1	cg03507326
SRSF7	hypomethylated	2	0	2	cg04441847,cg12961607
STK32C	hypomethylated	1	0	1	cg03889013
SUB1	hypomethylated	1	0	1	cg18721397
SYNGR2	hypomethylated	1	0	1	cg23668057
SYT1	hypomethylated	1	0	1	cg09884851
SYT5	hypomethylated	1	0	1	cg15576730
TAF1D	hypomethylated	1	0	1	cg03607573
TAOK3	hypomethylated	1	0	1	cg01431992
TBC1D31	hypomethylated	1	0	1	cg07275979
TBC1D7	hypomethylated	3	0	3	cg06879394,cg07912922,cg21538684
TBL1XR1	hypomethylated	3	0	3	cg03930153,cg15507690,cg17578639
TIAM1	hypomethylated	1	0	1	cg19517912
TLL2	hypomethylated	1	0	1	cg01065161
TLR5	hypomethylated	2	0	2	cg05858079,cg14015211
TMEM132B	hypomethylated	1	0	1	cg10520543
TMEM99	hypomethylated	1	0	1	cg13672106
TMPO	hypomethylated	1	0	1	cg01808879
TMPO-AS1	hypomethylated	1	0	1	cg01808879
TNFRSF10A	hypomethylated	3	0	3	cg23303108,cg24278165,cg26530341
TNRC18	hypomethylated	1	0	1	cg05687083
TPSD1	hypomethylated	1	0	1	cg05848579
TPTE2P6	hypomethylated	2	0	2	cg17117459,cg18582260
TRIM15	hypomethylated	3	0	3	cg02772121,cg06051311,cg12422154
TSPEAR	hypomethylated	1	0	1	cg15021280
UBAC2	hypomethylated	1	0	1	cg07450210
UNC5D	hypomethylated	1	0	1	cg23279503
VAV3	hypomethylated	1	0	1	cg09896211
VTRNA1-2	hypomethylated	1	0	1	cg05174942
WNT5B	hypomethylated	2	0	2	cg14375747,cg27292547
WWOX	hypomethylated	2	0	2	cg08549497,cg08599635
Y_RNA	hypomethylated	1	0	1	cg00431602
Z82202.2	hypomethylated	2	0	2	cg02553039,cg11394278
ZBTB16	hypomethylated	1	0	1	cg24452821
ZCCHC8	hypomethylated	1	0	1	cg10857250
ZFAND1	hypomethylated	1	0	1	cg07162097
ZFHX2-AS1	hypomethylated	1	0	1	cg01671212
ZFHX3	hypomethylated	1	0	1	cg10471825
ZNF169	hypomethylated	1	0	1	cg13980266
ZNF184	hypomethylated	1	0	1	cg03332623
ZNF212	hypomethylated	1	0	1	cg15320998
ZNF217	hypomethylated	1	0	1	cg17098965
ZNF423	hypomethylated	1	0	1	cg01899542
ZNF572	hypomethylated	1	0	1	cg23968383
ZNF608	hypomethylated	1	0	1	cg21213593
ZNRF2	hypomethylated	1	0	1	cg08549335
ZSCAN5A	hypomethylated	1	0	1	cg22576976
AC058822.1	mixed	2	1	1	cg11807829,cg12630714
AC079594.1	mixed	2	1	1	cg12785694,cg15618978
AL359922.1	mixed	2	1	1	cg12840719,cg14069088
CDKN2A	mixed	2	1	1	cg12840719,cg14069088
CUX1	mixed	4	2	2	cg01667493,cg04326566,cg06173663,cg06471596
DPP6	mixed	6	4	2	cg03276000,cg03532926,cg06495961,cg14523847,cg22679813,cg27032232
NECAB2	mixed	2	1	1	cg08580187,cg21405799
OPCML	mixed	11	1	10	cg00322927,cg05035315,cg06967998,cg07230581,cg10966440,cg15618210,cg17242596,cg18710784,cg20972294,cg22791045,cg26626251
PTPRN2	mixed	49	6	43	cg01239704,cg02223801,cg02660277,cg02768721,cg03021296,cg03391854,cg03900492,cg04059568,cg04336561,cg05328339,cg06041067,cg06400119,cg06555227,cg07267845,cg08246366,cg10249637,cg10288307,cg10754395,cg11844087,cg11889808,cg12415687,cg13279926,cg14419740,cg14582691,cg15318176,cg15577272,cg15733309,cg15771432,cg17139690,cg17387069,cg18889973,cg19091386,cg19126954,cg19423622,cg20159095,cg21163617,cg21279840,cg21341435,cg22178238,cg22420514,cg22598247,cg24254317,cg24646841,cg24996491,cg25264630,cg25903223,cg26639747,cg27104173,cg27658314
RBFOX1	mixed	17	4	13	cg01421252,cg01577083,cg01610605,cg02008627,cg02230017,cg02657245,cg03072621,cg03380809,cg05497273,cg05586863,cg06719334,cg07196505,cg07936456,cg08160063,cg08545287,cg09790780,cg10013324
RERE	mixed	2	1	1	cg04995521,cg18269493
TCERG1L	mixed	5	3	2	cg03109827,cg06304097,cg06938601,cg15167871,cg23632875
TMEM132C	mixed	6	2	4	cg02485729,cg03530754,cg04475027,cg10216717,cg14555736,cg19793904
TMEM132D	mixed	4	3	1	cg04733537,cg05384697,cg12122146,cg23891360
TNR	mixed	2	1	1	cg04923875,cg24932457
ZNF536	mixed	3	1	2	cg08883438,cg23642130,cg24788028
