category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
08. Mitochondrial Function	MRPL34	cg22310229	chr19:17301017-17301019	chr19	17301017.0	17301019.0	-	gene_body	False	N_Shore	0.849072397900747	HYPER_methylated	0.8743527599216736	97	0.7877675199999999	40	hypermethylated	0.0470433725945242	1.1988033923751894e-09
08. Mitochondrial Function	MRPL34	cg26450010	chr19:17301244-17301246	chr19	17301244.0	17301246.0	-	gene_body	False	Island	0.8518916547751768	HYPER_methylated	0.8738264103525692	97	0.7986998725000001	40	hypermethylated	0.0918905050432904	1.649071856640965e-16
08. Mitochondrial Function	MRPL34	cg16521040	chr19:17306632-17306634	chr19	17306632.0	17306634.0	+	gene_body	False	S_Shore	0.22716699518437067	HYPO_unmethylated	0.2268687179408122	97	0.2278903175	40	hypomethylated	-0.0255283596744761	0.0003062340821839
08. Mitochondrial Function	MRPL37	cg06076923	chr1:54197467-54197469	chr1	54197467.0	54197469.0	-	TSS1500	True	N_Shelf	0.9081433375	HYPER_methylated		0	0.9081433375	40	hypomethylated		
08. Mitochondrial Function	MRPL37	cg20002523	chr1:54199556-54199558	chr1	54199556.0	54199558.0	-	5UTR_1stExon	True	N_Shore	0.0860646589370081	HYPO_unmethylated	0.0845550655089702	97	0.089725423	40	hypomethylated	-0.0120758126394691	0.0002442425095174
08. Mitochondrial Function	MRPL37	cg10527784	chr1:54199609-54199611	chr1	54199609.0	54199611.0	+	5UTR_1stExon	True	N_Shore	0.07245272449442393	HYPO_unmethylated	0.0649461008838771	97	0.09065628675	40	hypomethylated	-0.0044949646577294	0.0181842493230167
08. Mitochondrial Function	MRPL37	cg02239021	chr1:54199759-54199761	chr1	54199759.0	54199761.0	+	5UTR_1stExon	True	N_Shore	0.04298355781783723	HYPO_unmethylated	0.0437542974334402	97	0.04111451425	40	hypomethylated	-0.0036999978461952	0.0409197456822649
08. Mitochondrial Function	MRPL37	cg17444595	chr1:54199788-54199790	chr1	54199788.0	54199790.0	-	5UTR_1stExon	True	N_Shore	0.0468739130310593	HYPO_unmethylated	0.0425974314974755	97	0.057244380750000004	40	hypermethylated	0.0054522541290306	0.0022134965850822
08. Mitochondrial Function	MRPL37	cg24087235	chr1:54199947-54199949	chr1	54199947.0	54199949.0	+	5UTR_1stExon	True	N_Shore	0.028872788824903885	HYPO_unmethylated	0.0277296562784725	97	0.03164488525	40	hypomethylated	-0.0004024310068931	0.7849396513711514
08. Mitochondrial Function	MRPL37	cg09898154	chr1:54199986-54199988	chr1	54199986.0	54199988.0	-	5UTR_1stExon	True	N_Shore	0.039623680045593655	HYPO_unmethylated	0.0348461829509931	97	0.0512091105	40	hypermethylated	0.0022895356442198	0.0086316822118813
08. Mitochondrial Function	MRPL37	cg13299931	chr1:54200037-54200039	chr1	54200037.0	54200039.0	+	TSS200	True	N_Shore	0.046017278975696366	HYPO_unmethylated	0.046222106697633	97	0.04552057175	40	hypomethylated	-0.0028457483374679	0.3336805334525397
08. Mitochondrial Function	MRPL37	cg10336722	chr1:54200090-54200092	chr1	54200090.0	54200092.0	-	TSS200	True	N_Shore	0.1204722747096865	HYPO_unmethylated	0.1225283612910005	97	0.11548626474999998	40	hypomethylated	-0.0032201793351559	0.1752808281419098
08. Mitochondrial Function	MRPL37	cg18113417	chr1:54200162-54200164	chr1	54200162.0	54200164.0	+	TSS200	True	Island	0.07718211921187129	HYPO_unmethylated	0.0728470123920244	97	0.08769475325000001	40	hypermethylated	7.976101575477013e-06	0.9967446410836062
08. Mitochondrial Function	MRPL37	cg10535847	chr1:54200172-54200174	chr1	54200172.0	54200174.0	+	5UTR_1stExon	True	Island	0.015990112590454946	HYPO_unmethylated	0.0148299453184776	97	0.018803518225	40	hypermethylated	6.505738180715044e-05	0.8831487114327987
08. Mitochondrial Function	MRPL37	cg19019972	chr1:54200263-54200265	chr1	54200263.0	54200265.0	+	5UTR_1stExon	True	Island	0.039542352826569246	HYPO_unmethylated	0.0373995033736081	97	0.04473876275000001	40	hypermethylated	0.0024297387049556	0.0514077209134031
08. Mitochondrial Function	MRPL37	cg08622517	chr1:54200270-54200272	chr1	54200270.0	54200272.0	+	5UTR_1stExon	True	Island	0.014901461845698195	HYPO_unmethylated	0.0141349686789758	97	0.016760207775	40	hypermethylated	0.0006569461039707	0.052415148241612
08. Mitochondrial Function	MRPL37	cg03104869	chr1:54200274-54200276	chr1	54200274.0	54200276.0	+	5UTR_1stExon	True	Island	0.014354043449698954	HYPO_unmethylated	0.0164300166454511	97	0.009319808449999998	40	hypermethylated	0.0006857414860366	0.0533444059908461
08. Mitochondrial Function	MRPL37	cg16911594	chr1:54200348-54200350	chr1	54200348.0	54200350.0	+	5UTR_1stExon	True	Island	0.0189420425	HYPO_unmethylated		0	0.0189420425	40	hypomethylated		
08. Mitochondrial Function	MRPL37	cg15644675	chr1:54200469-54200471	chr1	54200469.0	54200471.0	-	5UTR_1stExon	True	Island	0.011255704509877004	HYPO_unmethylated	0.0114040006067335	97	0.010896086475	40	hypermethylated	0.0011454145085046	0.0015559023210937
08. Mitochondrial Function	MRPL37	cg05808815	chr1:54200576-54200578	chr1	54200576.0	54200578.0	+	5UTR_1stExon	True	Island	0.31183495250000004	intermediate		0	0.31183495250000004	40	hypomethylated		
08. Mitochondrial Function	MRPL37	cg24373187	chr1:54200727-54200729	chr1	54200727.0	54200729.0	+	gene_body	True	S_Shore	0.13281188844970704	HYPO_unmethylated	0.1396313947789809	85	0.11832043750000001	40	hypomethylated	-0.0300986363039985	1.0855131886340808e-06
08. Mitochondrial Function	MRPL37	cg04095833	chr1:54203390-54203392	chr1	54203390.0	54203392.0	-	gene_body	False	S_Shelf	0.9085158391316106	HYPER_methylated	0.9283620198567708	90	0.8638619325000001	40	hypermethylated	0.0058449919913252	0.1202758695767632
08. Mitochondrial Function	MRPL37	ch.1.1603567F	chr1:54212956-54212957	chr1	54212956.0	54212957.0	-	gene_body	False	OpenSea	0.07031165099424039	HYPO_unmethylated	0.0710976197547519	97	0.06840567675	40	hypomethylated	-0.0138357151214505	7.67617269092863e-06
08. Mitochondrial Function	MRPL37	cg09813762	chr1:54218349-54218351	chr1	54218349.0	54218351.0	-	gene_body	False	OpenSea	0.8564259800282277	HYPER_methylated	0.8776079944728576	97	0.8050595950000001	40	hypomethylated	-0.0584072448284201	1.1617128582703288e-20
08. Mitochondrial Function	MRPL37	cg06356333	chr1:54220392-54220394	chr1	54220392.0	54220394.0	-	gene_body	False	OpenSea	0.48263176193045737	intermediate	0.5115077225203367	97	0.4126075575	40	hypermethylated	0.1648098806668867	1.2057322655195444e-70
08. Mitochondrial Function	MRPL37	cg26901915	chr1:54223659-54223661	chr1	54223659.0	54223661.0	-	gene_body	False	OpenSea	0.7817793065009124	HYPER_methylated	0.8016697205219072	97	0.7335450525	40	hypermethylated	0.0055956263432035	0.1549824609426618
08. Mitochondrial Function	MRPL40	cg21311175	chr22:19430783-19430785	chr22	19430783.0	19430785.0	-	TSS1500	True	N_Shore	0.0464730712639356	HYPO_unmethylated	0.0457746171459709	97	0.0481668225	40	hypermethylated	0.004210113455189	0.0995766210568717
08. Mitochondrial Function	MRPL40	cg09685568	chr22:19430915-19430917	chr22	19430915.0	19430917.0	+	TSS1500	True	N_Shore	0.05382517381596251	HYPO_unmethylated	0.051909196008112	97	0.058471419999999996	40	hypermethylated	0.0080950129870656	0.0044493663100645
08. Mitochondrial Function	MRPL40	cg23957084	chr22:19431430-19431432	chr22	19431430.0	19431432.0	-	5UTR_1stExon	True	Island	0.055859857930516094	HYPO_unmethylated	0.0528782962523784	97	0.06309014500000001	40	hypermethylated	0.0032338219731049	0.3195251525799671
08. Mitochondrial Function	MRPL40	cg16000599	chr22:19431661-19431663	chr22	19431661.0	19431663.0	-	5UTR_1stExon	True	N_Shore	0.029257846942927216	HYPO_unmethylated	0.0250555190843405	97	0.039448491999999995	40	hypermethylated	0.0024438908191267	0.0166850518065883
08. Mitochondrial Function	MRPL40	cg17650050	chr22:19431946-19431948	chr22	19431946.0	19431948.0	-	5UTR_1stExon	True	Island	0.012589831458186682	HYPO_unmethylated	0.0135712476120781	97	0.010209897285	40	hypermethylated	0.0014032548742363	6.526358205602603e-06
08. Mitochondrial Function	MRPL40	cg03439145	chr22:19431953-19431955	chr22	19431953.0	19431955.0	-	5UTR_1stExon	True	Island	0.013872708862067325	HYPO_unmethylated	0.0132759477674346	97	0.015356960815384615	39	hypermethylated	0.0007773824912494	0.0609562920081969
08. Mitochondrial Function	MRPL40	cg10243787	chr22:19431957-19431959	chr22	19431957.0	19431959.0	-	5UTR_1stExon	True	Island	0.04353948978522306	HYPO_unmethylated	0.038304631243047	97	0.05623402175000001	40	hypermethylated	0.0026245433610192	0.0610973597803556
08. Mitochondrial Function	MRPL40	cg25148866	chr22:19432315-19432317	chr22	19432315.0	19432317.0	+	TSS1500	True	Island	0.048336804826196796	HYPO_unmethylated	0.0433734126926697	97	0.06037303075	40	hypermethylated	0.0027128034007963	0.1204191518287262
08. Mitochondrial Function	MRPL40	cg10532048	chr22:19432413-19432415	chr22	19432413.0	19432415.0	+	TSS200	True	Island	0.01107749658674251	HYPO_unmethylated	0.0097630730609303	97	0.014432735586842105	38	hypermethylated	0.0014040902815708	0.0004079370062378
08. Mitochondrial Function	MRPL40	cg24860752	chr22:19432432-19432434	chr22	19432432.0	19432434.0	+	TSS200	True	Island	0.011930743675000001	HYPO_unmethylated		0	0.011930743675000001	40	hypomethylated		
08. Mitochondrial Function	MRPL40	cg19661569	chr22:19432526-19432528	chr22	19432526.0	19432528.0	+	TSS200	True	Island	0.016899347293750127	HYPO_unmethylated	0.0183220524148842	97	0.013449287374999999	40	hypermethylated	0.001676373817532	0.0003014741504023
08. Mitochondrial Function	MRPL40	cg18715318	chr22:19432543-19432545	chr22	19432543.0	19432545.0	-	TSS200	True	Island	0.02076606360438214	HYPO_unmethylated	0.0170581525134057	97	0.029757747999999994	40	hypermethylated	3.4624598935398265e-05	0.95756847344048
08. Mitochondrial Function	MRPL40	cg02723399	chr22:19432646-19432648	chr22	19432646.0	19432648.0	+	5UTR_1stExon	True	Island	0.017280233295820863	HYPO_unmethylated	0.0172231148198707	97	0.0174187456	40	hypermethylated	0.0010947318887891	0.0003940176727333
08. Mitochondrial Function	MRPL40	cg17881637	chr22:19432712-19432714	chr22	19432712.0	19432714.0	-	5UTR_1stExon	True	Island	0.03625391867025329	HYPO_unmethylated	0.0347614583280897	97	0.039873135000000004	40	hypomethylated	-7.679364644173209e-05	0.9620539866021492
08. Mitochondrial Function	MRPL40	cg19498375	chr22:19432812-19432814	chr22	19432812.0	19432814.0	+	TSS200	True	S_Shore	0.0632459331466964	HYPO_unmethylated	0.063222211660798	97	0.06330345774999999	40	hypomethylated	-0.0024393821437627	0.33642425013283
08. Mitochondrial Function	MRPL40	cg03342640	chr22:19435641-19435643	chr22	19435641.0	19435643.0	+	gene_body	False	S_Shelf	0.912476148319172	HYPER_methylated	0.9349668837085212	97	0.857936115	40	hypomethylated	-0.0044350769073991	0.0025107640858011
08. Mitochondrial Function	MRPL44	cg00474696	chr2:223956395-223956397	chr2	223956395.0	223956397.0	-	TSS1500	True	N_Shore	0.7874871395365249	HYPER_methylated	0.8033772104794217	97	0.7489537175000001	40	hypermethylated	0.0713583552848403	5.045615852314324e-14
08. Mitochondrial Function	MRPL44	cg01420215	chr2:223957002-223957004	chr2	223957002.0	223957004.0	-	TSS1500	True	N_Shore	0.08871887531631358	HYPO_unmethylated	0.0883438857560305	97	0.08962822499999999	40	hypomethylated	-0.0068620778684008	0.0211539753349291
08. Mitochondrial Function	MRPL44	cg19846927	chr2:223957217-223957219	chr2	223957217.0	223957219.0	-	TSS1500	True	Island	0.026099322613740986	HYPO_unmethylated	0.0270718151761084	97	0.02374102815	40	hypermethylated	0.0008957969734833	0.3444407927037101
08. Mitochondrial Function	MRPL44	cg05059613	chr2:223957229-223957231	chr2	223957229.0	223957231.0	+	TSS1500	True	Island	0.02495345956326267	HYPO_unmethylated	0.0241865767646081	97	0.026813150350000002	40	hypomethylated	-0.0007632094704702	0.2207991697788181
08. Mitochondrial Function	MRPL44	cg05595691	chr2:223957249-223957251	chr2	223957249.0	223957251.0	+	TSS1500	True	Island	0.06867601719914565	HYPO_unmethylated	0.0520516375905459	97	0.10899013775000002	40	hypermethylated	0.0101792717328445	1.456347091895925e-06
08. Mitochondrial Function	MRPL44	cg24740255	chr2:223957269-223957271	chr2	223957269.0	223957271.0	-	TSS200	True	Island	0.02916755350644276	HYPO_unmethylated	0.025093791411095	97	0.03929973102564103	39	hypermethylated	0.0015445602994016	0.007060114281805
08. Mitochondrial Function	MRPL44	cg00382515	chr2:223957511-223957513	chr2	223957511.0	223957513.0	+	5UTR_1stExon	True	Island	0.04315334953825342	HYPO_unmethylated	0.0421278747086672	97	0.045640126	40	hypomethylated	-3.928773503567018e-05	0.9817735158559115
08. Mitochondrial Function	MRPL44	cg01766534	chr2:223957531-223957533	chr2	223957531.0	223957533.0	+	5UTR_1stExon	True	Island	0.07212973819370683	HYPO_unmethylated	0.0691421302323488	97	0.07937468750000001	40	hypomethylated	-0.0022933946400408	0.1901109497646351
08. Mitochondrial Function	MRPL44	cg22239167	chr2:223957791-223957793	chr2	223957791.0	223957793.0	+	5UTR_1stExon	True	Island	0.056184528316588	HYPO_unmethylated	0.0616565094780676	97	0.042914973999999995	40	hypomethylated	-0.0044012004744989	0.0667506677192751
08. Mitochondrial Function	MRPL44	cg20161645	chr2:223957856-223957858	chr2	223957856.0	223957858.0	-	5UTR_1stExon	True	Island	0.04365884792117818	HYPO_unmethylated	0.0452380868577465	97	0.039829193500000006	40	hypomethylated	-0.004734094849489	0.2913885559893239
08. Mitochondrial Function	MRPL44	cg11268834	chr2:223959782-223959784	chr2	223959782.0	223959784.0	+	gene_body	False	S_Shore	0.22815463229534957	HYPO_unmethylated	0.222625142520236	97	0.241563645	40	hypermethylated	0.4235960572939181	1.4560212587446897e-142
08. Mitochondrial Function	MRPL44	cg17963548	chr2:223960005-223960007	chr2	223960005.0	223960007.0	-	gene_body	False	S_Shelf	0.8186059468518517	HYPER_methylated	0.8475534539473685	95	0.7498556175	40	hypermethylated	0.070766248201069	1.1283231140987516e-14
08. Mitochondrial Function	MRPL44	cg25105842	chr2:223967067-223967069	chr2	223967067.0	223967069.0	-	gene_body	False	OpenSea	0.9321434091005645	HYPER_methylated	0.9373938963585292	97	0.9194109775000001	40	hypomethylated	-0.0083640009452228	0.0045644950753322
08. Mitochondrial Function	MRPL45	cg26344794	chr17:38295538-38295540	chr17	38295538.0	38295540.0	+	TSS1500	True	N_Shore	0.61943719	intermediate		0	0.61943719	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg07765167	chr17:38295879-38295881	chr17	38295879.0	38295881.0	+	TSS1500	True	N_Shore	0.6829776599999999	intermediate		0	0.6829776599999999	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg17519037	chr17:38296109-38296111	chr17	38296109.0	38296111.0	+	TSS1500	True	N_Shore	0.6007556525	intermediate		0	0.6007556525	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg17138359	chr17:38296838-38296840	chr17	38296838.0	38296840.0	-	TSS200	True	N_Shore	0.052578736	HYPO_unmethylated		0	0.052578736	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg04657804	chr17:38296874-38296876	chr17	38296874.0	38296876.0	+	TSS200	True	Island	0.07315371475	HYPO_unmethylated		0	0.07315371475	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg10954665	chr17:38297042-38297044	chr17	38297042.0	38297044.0	-	5UTR_1stExon	True	Island	0.005222044143333333	HYPO_unmethylated		0	0.005222044143333333	39	hypomethylated		
08. Mitochondrial Function	MRPL45	cg20247222	chr17:38300683-38300685	chr17	38300683.0	38300685.0	+	gene_body	False	S_Shelf	0.6920695575	intermediate		0	0.6920695575	40	hypomethylated		
08. Mitochondrial Function	MRPL45	ch.17.968383R	chr17:38301597-38301598	chr17	38301597.0	38301598.0	+	gene_body	False	OpenSea	0.10524577264999999	HYPO_unmethylated		0	0.10524577264999999	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg11867295	chr17:38322208-38322210	chr17	38322208.0	38322210.0	-	gene_body	False	OpenSea	0.33934537000000004	intermediate		0	0.33934537000000004	40	hypomethylated		
08. Mitochondrial Function	MRPL45	cg25362219	chr17:38323068-38323070	chr17	38323068.0	38323070.0	-	gene_body	False	OpenSea	0.9349058013073107	HYPER_methylated	0.951314237928882	97	0.8951153425000001	40	hypomethylated	-0.0079864993562682	4.625464273337941e-05
08. Mitochondrial Function	MRPL47	cg00667865	chr3:179604406-179604408	chr3	179604406.0	179604408.0	-	5UTR_1stExon	True	N_Shore	0.03265902125116628	HYPO_unmethylated	0.0297809704062864	97	0.039638294549999994	40	hypomethylated	-0.0008157401710287	0.3069831863642819
08. Mitochondrial Function	MRPL47	cg09670530	chr3:179604449-179604451	chr3	179604449.0	179604451.0	-	5UTR_1stExon	True	N_Shore	0.04347702647479647	HYPO_unmethylated	0.042402665639661	97	0.0460823515	40	hypermethylated	8.980662676646295e-05	0.9444444261326684
08. Mitochondrial Function	MRPL47	cg03046746	chr3:179604457-179604459	chr3	179604457.0	179604459.0	-	5UTR_1stExon	True	N_Shore	0.04410902381058961	HYPO_unmethylated	0.0430802020829977	97	0.046603916499999995	40	hypomethylated	-0.0005911394132413	0.7224278506399384
08. Mitochondrial Function	MRPL47	cg16439941	chr3:179604629-179604631	chr3	179604629.0	179604631.0	+	5UTR_1stExon	True	Island	0.021354251240784963	HYPO_unmethylated	0.0218949907833767	97	0.020042957849999998	40	hypomethylated	-0.0008457133932709	0.1218422727300609
08. Mitochondrial Function	MRPL47	cg16202598	chr3:179604645-179604647	chr3	179604645.0	179604647.0	+	5UTR_1stExon	True	Island	0.013299508616699877	HYPO_unmethylated	0.014579576315339	97	0.010195344447500001	40	hypermethylated	5.980168261214905e-06	0.9924134278392984
08. Mitochondrial Function	MRPL47	cg15559398	chr3:179604665-179604667	chr3	179604665.0	179604667.0	-	TSS200	True	Island	0.029436202949597392	HYPO_unmethylated	0.0252137061246891	97	0.03967575775	40	hypomethylated	-0.000979337085455	0.5570139560937312
08. Mitochondrial Function	MRPL47	cg25478109	chr3:179604687-179604689	chr3	179604687.0	179604689.0	-	TSS200	True	Island	0.09854269591390565	HYPO_unmethylated	0.1075699403113925	97	0.07665162825	40	hypomethylated	-0.0154918579819885	7.236025812900114e-06
08. Mitochondrial Function	MRPL47	cg12979743	chr3:179604690-179604692	chr3	179604690.0	179604692.0	-	5UTR_1stExon	True	Island	0.08052620832883063	HYPO_unmethylated	0.0835903010417505	97	0.07309578349999998	40	hypomethylated	-0.0085004063262376	0.0010610544234048
08. Mitochondrial Function	MRPL47	cg27184353	chr3:179604776-179604778	chr3	179604776.0	179604778.0	+	TSS200	True	Island	0.05409050705076343	HYPO_unmethylated	0.0535508676902535	97	0.0553991325	40	hypermethylated	0.0008612169543197	0.6527492852038379
08. Mitochondrial Function	MRPL47	cg23168649	chr3:179604855-179604857	chr3	179604855.0	179604857.0	+	5UTR_1stExon	True	Island	0.023836439709763974	HYPO_unmethylated	0.0230253529302852	97	0.02580332515	40	hypermethylated	8.767809488903142e-05	0.9359389843640332
08. Mitochondrial Function	MRPL47	cg18754754	chr3:179604972-179604974	chr3	179604972.0	179604974.0	+	5UTR_1stExon	True	Island	0.05603186186931522	HYPO_unmethylated	0.0606875173824349	97	0.044741897249999996	40	hypomethylated	-0.0038173174058253	0.0758760732853101
08. Mitochondrial Function	MRPL47	cg18652121	chr3:179605079-179605081	chr3	179605079.0	179605081.0	-	5UTR_1stExon	True	S_Shore	0.060790617381778864	HYPO_unmethylated	0.0595019429000382	97	0.06391565299999999	40	hypomethylated	-0.0020536196538383	0.5070021346722053
08. Mitochondrial Function	MRPL47	cg04359302	chr3:179606070-179606072	chr3	179606070.0	179606072.0	-	gene_body	True	S_Shore	0.8058590641476362	HYPER_methylated	0.854136735965044	78	0.7093037205128204	39	hypermethylated	0.0116183184981475	0.0161702644777156
08. Mitochondrial Function	MRPL47	cg01815934	chr3:179591099-179591101	chr3	179591099.0	179591101.0	-	gene_body	False	OpenSea	0.8937269753742301	HYPER_methylated	0.9257284734666962	97	0.8161233425000001	40	hypermethylated	0.0097785859320079	3.4268275864118297e-05
08. Mitochondrial Function	MRPL47	cg16340446	chr3:179600823-179600825	chr3	179600823.0	179600825.0	+	gene_body	False	N_Shelf	0.9207153258261574	HYPER_methylated	0.9444670529709648	97	0.8631173874999998	40	hypermethylated	0.0045929747579779	0.0520795121548182
08. Mitochondrial Function	MRPL58	cg09386073	chr17:75011651-75011653	chr17	75011651.0	75011653.0	+	TSS1500	True	N_Shore	0.2702265861020384	HYPO_unmethylated	0.2781729879258554	79	0.25453244249999996	40	hypermethylated	0.0347993531547856	0.0113061331961178
08. Mitochondrial Function	MRPL58	cg01891818	chr17:75012413-75012415	chr17	75012413.0	75012415.0	+	TSS1500	True	N_Shore	0.0769539809101188	HYPO_unmethylated	0.0653200395328482	97	0.10516628875	40	hypermethylated	0.0238750093816982	1.0238765532106818e-05
08. Mitochondrial Function	MRPL58	cg23375783	chr17:75012480-75012482	chr17	75012480.0	75012482.0	-	TSS200	True	Island	0.052785997019884984	HYPO_unmethylated	0.0367936031105592	97	0.09156755224999999	40	hypermethylated	0.0099844669269353	2.5275042123305035e-05
08. Mitochondrial Function	MRPL58	cg11263584	chr17:75012491-75012493	chr17	75012491.0	75012493.0	+	TSS200	True	Island	0.03469277910450286	HYPO_unmethylated	0.0342912673950195	97	0.035666445000000005	40	hypermethylated	8.32421439034628e-05	0.9581166762101102
08. Mitochondrial Function	MRPL58	cg22781525	chr17:75012505-75012507	chr17	75012505.0	75012507.0	-	TSS200	True	Island	0.014943694502479213	HYPO_unmethylated	0.0124478598230892	97	0.020996093599999998	40	hypermethylated	0.0007907456231294	0.0116921178560979
08. Mitochondrial Function	MRPL58	cg09484136	chr17:75012637-75012639	chr17	75012637.0	75012639.0	+	TSS200	True	Island	0.012227621299022372	HYPO_unmethylated	0.0138179112955466	97	0.008168196834210528	38	hypermethylated	0.0002067472451621	0.6231167039171379
08. Mitochondrial Function	MRPL58	cg00948102	chr17:75012642-75012644	chr17	75012642.0	75012644.0	+	TSS200	True	Island	0.007257202509182577	HYPO_unmethylated	0.009295813201629	97	0.00231357158	40	hypermethylated	0.0002452239081703	0.2260990737196507
08. Mitochondrial Function	MRPL58	cg14445451	chr17:75012655-75012657	chr17	75012655.0	75012657.0	+	TSS200	True	Island	0.027719260925079117	HYPO_unmethylated	0.0267941878014004	97	0.02996256325	40	hypermethylated	0.0010033520265468	0.074672193741374
08. Mitochondrial Function	MRPL58	cg26366347	chr17:75012764-75012766	chr17	75012764.0	75012766.0	-	5UTR_1stExon	True	Island	0.007310044014516822	HYPO_unmethylated	0.0081746694967918	97	0.005213327219999999	40	hypermethylated	0.0004455160900144	0.7081743110207327
08. Mitochondrial Function	MRPL58	cg03184439	chr17:75012771-75012773	chr17	75012771.0	75012773.0	-	5UTR_1stExon	True	Island	0.08122340073688587	HYPO_unmethylated	0.0806150780510656	97	0.08269858325	40	hypermethylated	0.0033575490316915	0.2367383417060007
08. Mitochondrial Function	MRPL58	cg02310851	chr17:75013046-75013048	chr17	75013046.0	75013048.0	+	5UTR_1stExon	True	Island	0.06124163378432224	HYPO_unmethylated	0.0610559797778572	97	0.06169184475	40	hypomethylated	-0.0063773389420505	0.0394984136786404
08. Mitochondrial Function	MRPL58	cg04383039	chr17:75013116-75013118	chr17	75013116.0	75013118.0	+	5UTR_1stExon	True	S_Shore	0.04686072926349717	HYPO_unmethylated	0.0478476199907125	97	0.04446751925	40	hypomethylated	-0.0023128422589919	0.340265056664384
08. Mitochondrial Function	MRPL58	cg11880644	chr17:75016078-75016080	chr17	75016078.0	75016080.0	-	gene_body	False	S_Shelf	0.8659280325	HYPER_methylated		0	0.8659280325	40	hypomethylated		
08. Mitochondrial Function	MRPL58	cg08078514	chr17:75021039-75021041	chr17	75021039.0	75021041.0	-	gene_body	False	OpenSea	0.8503336974965784	HYPER_methylated	0.8775854995570231	97	0.7842480775	40	hypomethylated	-0.0058763824633522	0.1129419877991441
08. Mitochondrial Function	MRPL9	cg13182809	chr1:151761774-151761776	chr1	151761774.0	151761776.0	+	TSS1500	True	OpenSea	0.5331260825	intermediate		0	0.5331260825	40	hypomethylated		
08. Mitochondrial Function	MRPL9	cg12729126	chr1:151762451-151762453	chr1	151762451.0	151762453.0	-	TSS1500	True	N_Shore	0.8379621883046208	HYPER_methylated	0.8744122393719562	77	0.76779584	40	hypermethylated	0.0340943332581515	1.711973988146779e-09
08. Mitochondrial Function	MRPL9	cg25363808	chr1:151762487-151762489	chr1	151762487.0	151762489.0	-	TSS1500	True	N_Shore	0.6858141603388248	intermediate	0.7467491658528645	75	0.5715610250000001	40	hypermethylated	0.0189736216555359	0.0376266423303651
08. Mitochondrial Function	MRPL9	cg20778468	chr1:151762717-151762719	chr1	151762717.0	151762719.0	-	TSS200	True	N_Shore	0.6825879348347685	intermediate	0.7193862285810647	97	0.5933520725	40	hypomethylated	-0.0208195747953109	0.0290826276170187
08. Mitochondrial Function	MRPL9	cg07804111	chr1:151763066-151763068	chr1	151763066.0	151763068.0	+	5UTR_1stExon	True	Island	0.014338835564102564	HYPO_unmethylated		0	0.014338835564102564	39	hypomethylated		
08. Mitochondrial Function	MRPL9	cg05379882	chr1:151763207-151763209	chr1	151763207.0	151763209.0	-	5UTR_1stExon	True	Island	0.01796777205686444	HYPO_unmethylated	0.0200202170106553	97	0.012862973069230768	39	hypomethylated	-0.0025539142426377	3.3967415311911925e-05
08. Mitochondrial Function	MRPL9	cg27100316	chr1:151763327-151763329	chr1	151763327.0	151763329.0	-	5UTR_1stExon	True	Island	0.07017329403348818	HYPO_unmethylated	0.0773212000266792	97	0.052839621999999996	40	hypomethylated	-0.0107920357546072	0.0069849841397659
08. Mitochondrial Function	MRPL9	cg24343413	chr1:151763367-151763369	chr1	151763367.0	151763369.0	-	5UTR_1stExon	True	Island	0.06102844615819777	HYPO_unmethylated	0.051125914780135	97	0.08504208475	40	hypermethylated	0.0010048169303061	0.5024045991462815
08. Mitochondrial Function	MRPL9	cg01717973	chr1:151763613-151763615	chr1	151763613.0	151763615.0	+	5UTR_1stExon	True	Island	0.01865105271917991	HYPO_unmethylated	0.0212074825444172	97	0.012292752897435899	39	hypomethylated	-0.0019856486196884	1.4862435903166376e-05
08. Mitochondrial Function	MRPL9	cg05098011	chr1:151763615-151763617	chr1	151763615.0	151763617.0	-	5UTR_1stExon	True	Island	0.04217112427069667	HYPO_unmethylated	0.0367834641761386	97	0.0552362	40	hypermethylated	0.0029882102296212	0.0229192990120088
08. Mitochondrial Function	MRPL9	cg23615704	chr1:151763649-151763651	chr1	151763649.0	151763651.0	-	5UTR_1stExon	True	S_Shore	0.07377194582599722	HYPO_unmethylated	0.0757513832800167	97	0.06897181000000001	40	hypermethylated	0.0040579767659841	0.1168298876790391
08. Mitochondrial Function	MRPL9	cg14269514	chr1:151763653-151763655	chr1	151763653.0	151763655.0	-	5UTR_1stExon	True	S_Shore	0.042812116492117976	HYPO_unmethylated	0.041973020612579	97	0.044846923999999996	40	hypermethylated	0.0044389686983209	0.0252391361270607
