gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
IYD	hypomethylated	2	0	2	cg20416179,cg22804839
JAKMIP2-AS1	hypomethylated	2	0	2	cg20668718,cg24787130
JAZF1-AS1	hypomethylated	1	0	1	cg12590535
JPH1	hypomethylated	1	0	1	cg00295293
JPH3	hypomethylated	2	0	2	cg04713188,cg07172242
JPT2	hypomethylated	2	0	2	cg09386771,cg27039467
JTB	hypomethylated	2	0	2	cg01588224,cg03655142
KALRN	hypomethylated	6	0	6	cg00984696,cg05121182,cg11148677,cg13151664,cg19928195,cg21618455
KANK1	hypomethylated	1	0	1	cg13595143
KAT6A	hypomethylated	1	0	1	cg21706771
KAT6B	hypomethylated	4	0	4	cg06098530,cg11849327,cg15874302,cg16198468
KAT8	hypomethylated	1	0	1	cg08549216
KATNIP	hypomethylated	1	0	1	cg07265549
KCNAB2	hypomethylated	5	0	5	cg00055881,cg13243674,cg22810710,cg24545495,cg26858423
KCNC4	hypomethylated	1	0	1	cg20966270
KCNIP1-OT1	hypomethylated	1	0	1	cg17425484
KCNIP4-IT1	hypomethylated	3	0	3	cg00499159,cg04228849,cg24817257
KCNJ1	hypomethylated	2	0	2	cg04367216,cg25893560
KCNJ10	hypomethylated	1	0	1	cg06978270
KCNJ16	hypomethylated	11	0	11	cg02829285,cg10277811,cg11310812,cg12389490,cg13606025,cg17746031,cg18432768,cg21871080,cg22143285,cg23663533,cg26960719
KCNJ5	hypomethylated	1	0	1	cg23895722
KCNJ9	hypomethylated	2	0	2	cg12907876,cg27315635
KCNK1	hypomethylated	2	0	2	cg15203632,cg16676775
KCNK18	hypomethylated	2	0	2	cg05307477,cg25229305
KCNMB1	hypomethylated	3	0	3	cg04103410,cg16425489,cg17425484
KCNN1	hypomethylated	1	0	1	cg27648056
KCNQ2	hypomethylated	15	0	15	cg00377953,cg01378999,cg01415919,cg02778678,cg05220534,cg06338376,cg13379325,cg13782274,cg14245619,cg14498592,cg16162122,cg16822191,cg22368204,cg25356393,cg27218892
KCNQ3	hypomethylated	3	0	3	cg15746253,cg17057086,cg24895497
KCNS3	hypomethylated	3	0	3	cg04183804,cg10265016,cg26119806
KCNT2	hypomethylated	1	0	1	cg24040450
KCTD1	hypomethylated	1	0	1	cg23777946
KCTD6	hypomethylated	1	0	1	cg13615367
KCTD7	hypomethylated	1	0	1	cg07522403
KDELR2	hypomethylated	2	0	2	cg08622675,cg27221338
KDM4F	hypomethylated	1	0	1	cg13876292
KHDC1L	hypomethylated	1	0	1	cg00732807
KHDC4	hypomethylated	3	0	3	cg01769968,cg06894549,cg17454086
KHDRBS1	hypomethylated	1	0	1	cg15210307
KHDRBS3	hypomethylated	1	0	1	cg18587984
KIAA0040	hypomethylated	1	0	1	cg21266698
KIAA0087	hypomethylated	1	0	1	cg12420683
KIAA0319L	hypomethylated	1	0	1	cg10959672
KIAA0408	hypomethylated	1	0	1	cg06003184
KIAA0825	hypomethylated	1	0	1	cg16490906
KIAA1549L	hypomethylated	9	0	9	cg03479289,cg06109939,cg07622833,cg08939373,cg11623855,cg14472551,cg15848714,cg16720379,cg22937632
KIAA2026	hypomethylated	1	0	1	cg13639016
KIF13A	hypomethylated	1	0	1	cg09728393
KIF25	hypomethylated	1	0	1	cg05392263
KIF26A	hypomethylated	1	0	1	cg18081515
KIF26B	hypomethylated	10	0	10	cg00643651,cg03896752,cg13545909,cg15358723,cg16591381,cg19368911,cg21400442,cg23014549,cg24359109,cg25143359
KIF2B	hypomethylated	1	0	1	cg03072195
KIF3B	hypomethylated	1	0	1	cg11261691
KIF4B	hypomethylated	1	0	1	cg11365072
KIF5A	hypomethylated	1	0	1	cg23752828
KIF6	hypomethylated	2	0	2	cg02310454,cg03139423
KIR2DL4	hypomethylated	6	0	6	cg00876196,cg01306806,cg03247919,cg13444135,cg19725935,cg24838349
KIR3DL1	hypomethylated	2	0	2	cg07678669,cg08129658
KIR3DL2	hypomethylated	2	0	2	cg12304663,cg20176989
KIR3DL3	hypomethylated	1	0	1	cg14299455
KIR3DX1	hypomethylated	7	0	7	cg01449341,cg03108250,cg03602500,cg04244985,cg10731960,cg23037932,cg25033144
KIRREL1	hypomethylated	2	0	2	cg03649574,cg12060838
KIRREL3-AS1	hypomethylated	4	0	4	cg04445570,cg05422174,cg15334391,cg16904321
KIRREL3-AS2	hypomethylated	1	0	1	cg15962313
KISS1	hypomethylated	1	0	1	cg05606799
KIT	hypomethylated	2	0	2	cg01819568,cg17854066
KLF12	hypomethylated	1	0	1	cg00686159
KLHDC2	hypomethylated	2	0	2	cg01260308,cg15827101
KLHDC4	hypomethylated	2	0	2	cg03579904,cg06908618
KLHDC9	hypomethylated	1	0	1	cg02957185
KLHL23	hypomethylated	1	0	1	cg14817783
KLHL24	hypomethylated	1	0	1	cg02628016
KLHL32	hypomethylated	1	0	1	cg18880646
KLK1	hypomethylated	1	0	1	cg15776494
KLK10	hypomethylated	1	0	1	cg10598596
KLK11	hypomethylated	1	0	1	cg09702010
KLK15	hypomethylated	2	0	2	cg07577731,cg14773235
KLK2	hypomethylated	3	0	3	cg00996764,cg02075221,cg07947016
KLK3	hypomethylated	1	0	1	cg16742703
KLK7	hypomethylated	1	0	1	cg23066159
KLKB1	hypomethylated	1	0	1	cg08123100
KMO	hypomethylated	1	0	1	cg18087514
KMT2A	hypomethylated	2	0	2	cg19547141,cg24222440
KNDC1	hypomethylated	10	0	10	cg06562644,cg07356283,cg07572317,cg09540629,cg11666040,cg12543219,cg20064558,cg22775138,cg23709617,cg27570873
KNOP1	hypomethylated	1	0	1	cg21615663
KRT1	hypomethylated	5	0	5	cg10538533,cg10926148,cg13594463,cg17360680,cg17405586
KRT15	hypomethylated	1	0	1	cg19514854
KRT18	hypomethylated	2	0	2	cg07051221,cg11698119
KRT18P42	hypomethylated	1	0	1	cg04179670
KRT18P56	hypomethylated	1	0	1	cg21817287
KRT19	hypomethylated	3	0	3	cg08966188,cg12491114,cg16585619
KRT23	hypomethylated	1	0	1	cg04940329
KRT39	hypomethylated	1	0	1	cg24784466
KRT4	hypomethylated	5	0	5	cg08009487,cg12610744,cg17667972,cg21359793,cg21558752
KRT6A	hypomethylated	1	0	1	cg04880990
KRT72	hypomethylated	1	0	1	cg00676085
KRT76	hypomethylated	1	0	1	cg10284006
KRT79	hypomethylated	1	0	1	cg04050068
KRT8	hypomethylated	3	0	3	cg07051221,cg11698119,cg17781464
KRT80	hypomethylated	6	0	6	cg00280812,cg04472592,cg20225745,cg23243343,cg24174145,cg24506604
KRT8P4	hypomethylated	1	0	1	cg02190928
KRT8P41	hypomethylated	1	0	1	cg21074347
KRTAP10-4	hypomethylated	1	0	1	cg12015443
KRTAP11-1	hypomethylated	3	0	3	cg08097817,cg10191581,cg17367472
KRTAP19-8	hypomethylated	1	0	1	cg06790305
KRTAP20-1	hypomethylated	1	0	1	cg25388528
KRTAP20-3	hypomethylated	1	0	1	cg06100608
KRTAP20-4	hypomethylated	1	0	1	cg09659223
KRTAP3-1	hypomethylated	2	0	2	cg04566037,cg24833464
KRTAP4-1	hypomethylated	1	0	1	cg19055323
KRTAP4-8	hypomethylated	1	0	1	cg20663846
KRTAP8-1	hypomethylated	2	0	2	cg12346967,cg24423088
KTN1	hypomethylated	1	0	1	cg03462096
KTN1-AS1	hypomethylated	1	0	1	cg19793807
KY	hypomethylated	1	0	1	cg14313576
L34079.1	hypomethylated	1	0	1	cg15160748
LAIR1	hypomethylated	1	0	1	cg22545168
LAIR2	hypomethylated	1	0	1	cg25588792
LAMB4	hypomethylated	1	0	1	cg10002668
LAMC3	hypomethylated	3	0	3	cg01394525,cg13549174,cg14616345
LAPTM4B	hypomethylated	1	0	1	cg19726712
LARP1	hypomethylated	4	0	4	cg03519907,cg09088720,cg16645907,cg23613317
LAS1L	hypomethylated	2	0	2	cg02775256,cg03130686
LATS2	hypomethylated	1	0	1	cg12944572
LBHD1	hypomethylated	1	0	1	cg23462726
LCE1A	hypomethylated	2	0	2	cg01975957,cg06221609
LCE1D	hypomethylated	1	0	1	cg11835200
LCE2A	hypomethylated	2	0	2	cg08166767,cg16354520
LCE3D	hypomethylated	2	0	2	cg18116418,cg20676475
LCE3E	hypomethylated	2	0	2	cg23724738,cg24000437
LCE4A	hypomethylated	1	0	1	cg00981443
LCE5A	hypomethylated	2	0	2	cg01868128,cg16320885
LCE6A	hypomethylated	1	0	1	cg09417355
LCLAT1	hypomethylated	1	0	1	cg04240491
LCOR	hypomethylated	2	0	2	cg19350375,cg27584546
LCP1	hypomethylated	3	0	3	cg02696428,cg17771150,cg17793608
LCP2	hypomethylated	4	0	4	cg02676052,cg04822621,cg08670465,cg21748244
LDB2	hypomethylated	21	0	21	cg02708121,cg03037039,cg04460609,cg05074133,cg07691684,cg07999201,cg13480465,cg14652646,cg15766408,cg16581308,cg18236250,cg18571451,cg19136783,cg19861824,cg21734996,cg23452220,cg24813857,cg25889581,cg27060294,cg27238655,cg27450010
LDLRAD1	hypomethylated	1	0	1	cg25741118
LDLRAD3	hypomethylated	2	0	2	cg01311805,cg09880665
LEFTY1	hypomethylated	2	0	2	cg01393234,cg21837189
LELP1	hypomethylated	7	0	7	cg00298977,cg02303399,cg02886578,cg08242576,cg18140889,cg21936464,cg23219336
LETM1	hypomethylated	1	0	1	cg03387103
LEUTX	hypomethylated	1	0	1	cg11910782
LGALS13	hypomethylated	1	0	1	cg15079652
LGALS8	hypomethylated	3	0	3	cg03082060,cg03989567,cg07913153
LGR4	hypomethylated	1	0	1	cg08824221
LGR5	hypomethylated	1	0	1	cg15909056
LHFPL1	hypomethylated	1	0	1	cg27273125
LHFPL3-AS1	hypomethylated	2	0	2	cg03906016,cg04423214
LHFPL3-AS2	hypomethylated	1	0	1	cg02384419
LHFPL6	hypomethylated	6	0	6	cg01475397,cg02566789,cg05664833,cg08070725,cg10566012,cg14238838
LHX6	hypomethylated	2	0	2	cg01549227,cg13572892
LILRA1	hypomethylated	1	0	1	cg14071925
LILRA2	hypomethylated	2	0	2	cg14575739,cg19486673
LILRA4	hypomethylated	2	0	2	cg19802477,cg24755177
LILRA5	hypomethylated	1	0	1	cg05340438
LILRB1	hypomethylated	4	0	4	cg04753936,cg05365532,cg08386867,cg24154699
LILRB1-AS1	hypomethylated	1	0	1	cg08386867
LILRB2	hypomethylated	2	0	2	cg21955916,cg24260917
LILRB4	hypomethylated	5	0	5	cg02421734,cg04680738,cg05329879,cg09552641,cg24140775
LIN7A	hypomethylated	2	0	2	cg03742132,cg19130180
LIN7B	hypomethylated	1	0	1	cg08382737
LINC00111	hypomethylated	1	0	1	cg07177394
LINC00184	hypomethylated	1	0	1	cg24339574
LINC00243	hypomethylated	1	0	1	cg20802826
LINC00271	hypomethylated	1	0	1	cg19350115
LINC00290	hypomethylated	2	0	2	cg05907477,cg10322735
LINC00297	hypomethylated	1	0	1	cg16705097
LINC00323	hypomethylated	3	0	3	cg09456254,cg18042632,cg20727124
LINC00326	hypomethylated	1	0	1	cg20529655
LINC00331	hypomethylated	1	0	1	cg26856578
LINC00378	hypomethylated	1	0	1	cg01860944
LINC00393	hypomethylated	1	0	1	cg19690494
LINC00402	hypomethylated	1	0	1	cg23318020
LINC00407	hypomethylated	1	0	1	cg27160171
LINC00410	hypomethylated	1	0	1	cg02347881
LINC00469	hypomethylated	1	0	1	cg22433759
LINC00476	hypomethylated	1	0	1	cg13941801
LINC00488	hypomethylated	1	0	1	cg19507267
LINC00504	hypomethylated	1	0	1	cg07230621
LINC00534	hypomethylated	1	0	1	cg10174582
LINC00540	hypomethylated	3	0	3	cg00792968,cg12576411,cg16922446
LINC00551	hypomethylated	2	0	2	cg22720431,cg24163263
LINC00582	hypomethylated	1	0	1	cg04892437
LINC00607	hypomethylated	1	0	1	cg09166091
LINC00620	hypomethylated	1	0	1	cg25378920
LINC00621	hypomethylated	1	0	1	cg03957884
LINC00632	hypomethylated	1	0	1	cg22697187
LINC00635	hypomethylated	1	0	1	cg20726993
LINC00636	hypomethylated	2	0	2	cg20726993,cg23217527
LINC00638	hypomethylated	1	0	1	cg08033845
LINC00649	hypomethylated	2	0	2	cg08309687,cg27037013
LINC00658	hypomethylated	4	0	4	cg01722584,cg04281261,cg06182261,cg07833342
LINC00668	hypomethylated	1	0	1	cg13220723
LINC00670	hypomethylated	3	0	3	cg04515268,cg16918050,cg23447202
LINC00678	hypomethylated	1	0	1	cg09781307
LINC00681	hypomethylated	1	0	1	cg06066180
LINC00698	hypomethylated	8	0	8	cg01576260,cg02700130,cg06339275,cg08276221,cg09186689,cg14990071,cg17228470,cg18133284
LINC00700	hypomethylated	2	0	2	cg11253042,cg23281327
LINC00701	hypomethylated	1	0	1	cg18730194
LINC00707	hypomethylated	1	0	1	cg04536588
LINC00710	hypomethylated	5	0	5	cg12598937,cg17106572,cg17261125,cg23610154,cg26901096
LINC00824	hypomethylated	1	0	1	cg16448462
LINC00836	hypomethylated	1	0	1	cg01303032
LINC00839	hypomethylated	2	0	2	cg14794189,cg23188582
LINC00841	hypomethylated	1	0	1	cg04816803
LINC00861	hypomethylated	1	0	1	cg07082012
LINC00880	hypomethylated	1	0	1	cg02212575
LINC00881	hypomethylated	1	0	1	cg02212575
LINC00884	hypomethylated	2	0	2	cg12681948,cg23192683
LINC00886	hypomethylated	2	0	2	cg08651937,cg25738116
LINC00901	hypomethylated	1	0	1	cg16663645
LINC00906	hypomethylated	4	0	4	cg05341807,cg09364980,cg10578996,cg26258770
LINC00907	hypomethylated	1	0	1	cg14282375
LINC00917	hypomethylated	1	0	1	cg04475868
LINC00930	hypomethylated	1	0	1	cg01626493
LINC00940	hypomethylated	1	0	1	cg09094964
LINC00944	hypomethylated	9	0	9	cg00440032,cg02077688,cg03890505,cg10656204,cg16102024,cg17316078,cg19787000,cg20197130,cg25015813
LINC00963	hypomethylated	1	0	1	cg14448228
LINC00968	hypomethylated	2	0	2	cg02297967,cg23144445
LINC00970	hypomethylated	1	0	1	cg22723143
LINC01004	hypomethylated	1	0	1	cg05816398
LINC01010	hypomethylated	1	0	1	cg26379822
LINC01011	hypomethylated	2	0	2	cg00184279,cg12335476
LINC01015	hypomethylated	1	0	1	cg06760467
LINC01019	hypomethylated	5	0	5	cg03989749,cg04696181,cg11605577,cg17301052,cg19473799
LINC01020	hypomethylated	6	0	6	cg08596532,cg08966706,cg10435838,cg13453847,cg18746831,cg24763840
LINC01028	hypomethylated	2	0	2	cg02799934,cg10277811
LINC01029	hypomethylated	2	0	2	cg15606654,cg16151261
LINC01030	hypomethylated	1	0	1	cg10174582
LINC01036	hypomethylated	2	0	2	cg00526629,cg13944505
LINC01038	hypomethylated	1	0	1	cg16505704
LINC01049	hypomethylated	1	0	1	cg15950504
LINC01056	hypomethylated	4	0	4	cg00834755,cg01879048,cg03282968,cg25761955
LINC01060	hypomethylated	4	0	4	cg10616902,cg17679470,cg19084053,cg20344040
LINC01069	hypomethylated	1	0	1	cg25641745
LINC01070	hypomethylated	1	0	1	cg05411056
LINC01088	hypomethylated	1	0	1	cg13551535
LINC01098	hypomethylated	2	0	2	cg04854282,cg13518488
LINC01099	hypomethylated	1	0	1	cg04854282
LINC01107	hypomethylated	1	0	1	cg21462633
LINC01114	hypomethylated	1	0	1	cg19075787
LINC01115	hypomethylated	1	0	1	cg14382249
LINC01122	hypomethylated	2	0	2	cg24663419,cg25916135
LINC01137	hypomethylated	2	0	2	cg08857221,cg24635860
LINC01139	hypomethylated	1	0	1	cg16662846
LINC01140	hypomethylated	1	0	1	cg01445399
LINC01142	hypomethylated	1	0	1	cg13151527
LINC01144	hypomethylated	1	0	1	cg09409484
LINC01148	hypomethylated	1	0	1	cg11813658
LINC01164	hypomethylated	3	0	3	cg00458351,cg06697471,cg25331127
LINC01205	hypomethylated	2	0	2	cg03644629,cg05085729
LINC01247	hypomethylated	1	0	1	cg06943845
LINC01252	hypomethylated	1	0	1	cg21747310
LINC01257	hypomethylated	2	0	2	cg01765882,cg18236862
LINC01262	hypomethylated	1	0	1	cg09527769
LINC01287	hypomethylated	1	0	1	cg23564474
LINC01289	hypomethylated	2	0	2	cg18195238,cg26598831
LINC01300	hypomethylated	1	0	1	cg08267399
LINC01303	hypomethylated	2	0	2	cg21890551,cg24722950
LINC01304	hypomethylated	2	0	2	cg04741366,cg22102357
LINC01307	hypomethylated	1	0	1	cg27057524
LINC01331	hypomethylated	3	0	3	cg06647928,cg16052920,cg17680767
LINC01333	hypomethylated	1	0	1	cg17680767
LINC01335	hypomethylated	1	0	1	cg06647928
LINC01344	hypomethylated	3	0	3	cg17435479,cg24307587,cg27175311
LINC01345	hypomethylated	1	0	1	cg20011075
LINC01346	hypomethylated	2	0	2	cg00647233,cg20011075
LINC01358	hypomethylated	2	0	2	cg17171539,cg25881383
LINC01361	hypomethylated	1	0	1	cg10061129
LINC01362	hypomethylated	1	0	1	cg10061129
LINC01366	hypomethylated	5	0	5	cg00191458,cg12360935,cg15129183,cg22568403,cg23354510
LINC01374	hypomethylated	1	0	1	cg25278353
LINC01375	hypomethylated	1	0	1	cg25278353
LINC01376	hypomethylated	3	0	3	cg06428196,cg16439608,cg25437359
LINC01377	hypomethylated	1	0	1	cg11006960
LINC01470	hypomethylated	2	0	2	cg04173453,cg10931792
LINC01471	hypomethylated	1	0	1	cg13641317
LINC01473	hypomethylated	1	0	1	cg22062667
LINC01483	hypomethylated	10	0	10	cg01897944,cg03580872,cg07122805,cg08734159,cg09837314,cg13451937,cg14368080,cg15436919,cg23279176,cg26253184
LINC01487	hypomethylated	2	0	2	cg12432161,cg13614060
LINC01491	hypomethylated	1	0	1	cg14398113
LINC01502	hypomethylated	1	0	1	cg21170007
LINC01517	hypomethylated	1	0	1	cg10484693
LINC01548	hypomethylated	1	0	1	cg11056129
LINC01555	hypomethylated	3	0	3	cg00062020,cg11387751,cg25388882
LINC01561	hypomethylated	1	0	1	cg13512032
LINC01568	hypomethylated	2	0	2	cg10382620,cg26651339
LINC01572	hypomethylated	1	0	1	cg09488090
LINC01582	hypomethylated	1	0	1	cg15609462
LINC01591	hypomethylated	6	0	6	cg00937286,cg04812644,cg18538501,cg20799165,cg25053164,cg25188398
LINC01600	hypomethylated	1	0	1	cg01285783
LINC01605	hypomethylated	3	0	3	cg05266624,cg05707211,cg22380139
LINC01616	hypomethylated	1	0	1	cg05593707
LINC01622	hypomethylated	8	0	8	cg01963618,cg09491901,cg11198851,cg15064086,cg15094236,cg21223521,cg21823426,cg27250427
LINC01646	hypomethylated	1	0	1	cg11735242
LINC01649	hypomethylated	1	0	1	cg10120764
LINC01681	hypomethylated	1	0	1	cg13151527
LINC01698	hypomethylated	1	0	1	cg04239078
LINC01699	hypomethylated	1	0	1	cg09121994
LINC01701	hypomethylated	1	0	1	cg03055271
LINC01705	hypomethylated	1	0	1	cg24722070
LINC01707	hypomethylated	2	0	2	cg12658930,cg17987458
LINC01725	hypomethylated	1	0	1	cg02483449
LINC01732	hypomethylated	1	0	1	cg26026598
LINC01734	hypomethylated	1	0	1	cg04742334
LINC01755	hypomethylated	1	0	1	cg03459415
LINC01767	hypomethylated	1	0	1	cg18090390
LINC01777	hypomethylated	2	0	2	cg10322419,cg17907200
LINC01789	hypomethylated	2	0	2	cg18762036,cg23427406
LINC01804	hypomethylated	1	0	1	cg22157099
LINC01813	hypomethylated	1	0	1	cg09453685
LINC01815	hypomethylated	2	0	2	cg03346987,cg16337185
LINC01823	hypomethylated	1	0	1	cg21860968
LINC01824	hypomethylated	1	0	1	cg00446536
LINC01830	hypomethylated	1	0	1	cg11231042
LINC01847	hypomethylated	3	0	3	cg04709144,cg06466582,cg17397548
LINC01861	hypomethylated	1	0	1	cg02599587
LINC01863	hypomethylated	1	0	1	cg20954870
LINC01870	hypomethylated	1	0	1	cg20146536
LINC01872	hypomethylated	1	0	1	cg18604577
LINC01874	hypomethylated	6	0	6	cg01145686,cg12821876,cg16063656,cg19290455,cg19746754,cg21463554
LINC01883	hypomethylated	1	0	1	cg25718365
LINC01885	hypomethylated	2	0	2	cg07444054,cg14069703
LINC01932	hypomethylated	1	0	1	cg21576256
LINC01935	hypomethylated	1	0	1	cg15128147
LINC01938	hypomethylated	1	0	1	cg09735390
LINC01956	hypomethylated	5	0	5	cg00017842,cg03765885,cg10330950,cg10543450,cg20814158
LINC01979	hypomethylated	1	0	1	cg23749482
LINC02005	hypomethylated	1	0	1	cg23012591
LINC02006	hypomethylated	3	0	3	cg00731062,cg08678314,cg12330703
LINC02019	hypomethylated	1	0	1	cg06092178
LINC02020	hypomethylated	1	0	1	cg02940003
LINC02034	hypomethylated	1	0	1	cg13641317
LINC02046	hypomethylated	1	0	1	cg03577128
LINC02052	hypomethylated	3	0	3	cg02525989,cg02940003,cg14532344
LINC02055	hypomethylated	1	0	1	cg17897699
LINC02069	hypomethylated	2	0	2	cg04536957,cg18603581
LINC02073	hypomethylated	1	0	1	cg21699124
LINC02097	hypomethylated	1	0	1	cg08810072
LINC02098	hypomethylated	1	0	1	cg12038518
LINC02112	hypomethylated	1	0	1	cg16086730
LINC02114	hypomethylated	1	0	1	cg23325413
LINC02145	hypomethylated	2	0	2	cg23328308,cg26874163
LINC02181	hypomethylated	11	0	11	cg00030588,cg00382930,cg03741155,cg04239863,cg04920214,cg06050193,cg06164973,cg09331651,cg09610558,cg26866349,cg26994894
LINC02188	hypomethylated	7	0	7	cg00023673,cg05432034,cg05658922,cg06319919,cg09230756,cg26544657,cg27619796
LINC02189	hypomethylated	2	0	2	cg00023673,cg27619796
LINC02196	hypomethylated	2	0	2	cg12187999,cg17566002
LINC02199	hypomethylated	1	0	1	cg06885179
LINC02210	hypomethylated	1	0	1	cg04194664
LINC02210-CRHR1	hypomethylated	1	0	1	cg04194664
LINC02222	hypomethylated	1	0	1	cg20661080
LINC02232	hypomethylated	1	0	1	cg26544722
LINC02236	hypomethylated	1	0	1	cg17298925
LINC02245	hypomethylated	4	0	4	cg00498211,cg19220282,cg20698421,cg26748578
LINC02250	hypomethylated	1	0	1	cg23067090
LINC02254	hypomethylated	1	0	1	cg03698145
LINC02269	hypomethylated	2	0	2	cg00404717,cg18053973
LINC02280	hypomethylated	1	0	1	cg21562656
LINC02284	hypomethylated	1	0	1	cg16212754
LINC02296	hypomethylated	1	0	1	cg09318453
LINC02320	hypomethylated	1	0	1	cg01771065
LINC02330	hypomethylated	1	0	1	cg26995656
LINC02337	hypomethylated	4	0	4	cg06112554,cg19734327,cg21757437,cg24567598
LINC02346	hypomethylated	4	0	4	cg05477217,cg07624310,cg11776038,cg23052037
LINC02347	hypomethylated	6	0	6	cg01106036,cg01164334,cg18942757,cg22135490,cg22228988,cg26787589
LINC02370	hypomethylated	1	0	1	cg02303068
LINC02389	hypomethylated	1	0	1	cg03958041
LINC02393	hypomethylated	5	0	5	cg02870011,cg04388226,cg05682479,cg23686123,cg25282652
LINC02401	hypomethylated	2	0	2	cg06638147,cg12662660
LINC02405	hypomethylated	3	0	3	cg02973156,cg23445878,cg23537659
LINC02428	hypomethylated	1	0	1	cg13105327
LINC02443	hypomethylated	3	0	3	cg13209192,cg17062268,cg24269511
LINC02456	hypomethylated	2	0	2	cg12742178,cg23046919
LINC02458	hypomethylated	1	0	1	cg06233186
LINC02463	hypomethylated	1	0	1	cg19975849
LINC02464	hypomethylated	1	0	1	cg08985530
LINC02489	hypomethylated	1	0	1	cg16895493
LINC02509	hypomethylated	1	0	1	cg03582419
LINC02510	hypomethylated	1	0	1	cg13320964
LINC02511	hypomethylated	1	0	1	cg13320964
LINC02521	hypomethylated	1	0	1	cg01285783
LINC02527	hypomethylated	1	0	1	cg20201675
LINC02532	hypomethylated	1	0	1	cg25743026
LINC02546	hypomethylated	1	0	1	cg26380106
LINC02586	hypomethylated	1	0	1	cg20966270
LINC02625	hypomethylated	1	0	1	cg24910822
LINC02646	hypomethylated	6	0	6	cg04438395,cg04847825,cg11199751,cg12816706,cg14536517,cg25601879
LINC02648	hypomethylated	1	0	1	cg09017139
LINC02664	hypomethylated	1	0	1	cg01449674
LINC02666	hypomethylated	1	0	1	cg10132287
LINC02672	hypomethylated	1	0	1	cg19684190
LINC02686	hypomethylated	1	0	1	cg13970437
LINC02689	hypomethylated	1	0	1	cg26090849
LINC02694	hypomethylated	2	0	2	cg13182816,cg25292882
LINC02700	hypomethylated	1	0	1	cg23460961
LINC02703	hypomethylated	1	0	1	cg11113536
LINC02712	hypomethylated	1	0	1	cg20497968
LINC02717	hypomethylated	1	0	1	cg23219748
LINC02725	hypomethylated	1	0	1	cg25037439
LINC02731	hypomethylated	1	0	1	cg08332071
LINC02735	hypomethylated	1	0	1	cg01882535
LINC02742	hypomethylated	4	0	4	cg04062622,cg04448240,cg13079429,cg20068400
LINC02743	hypomethylated	2	0	2	cg10486069,cg11206788
LINC02755	hypomethylated	2	0	2	cg05593707,cg26380106
LINC02758	hypomethylated	1	0	1	cg25490475
LINC02765	hypomethylated	1	0	1	cg06092869
LINC02773	hypomethylated	1	0	1	cg03739354
LINC02777	hypomethylated	2	0	2	cg08267805,cg17171539
LINC02780	hypomethylated	1	0	1	cg16558307
LINC02781	hypomethylated	1	0	1	cg00972140
LINC02813	hypomethylated	1	0	1	cg26165286
LINC02814	hypomethylated	1	0	1	cg08946995
LINC02817	hypomethylated	2	0	2	cg19865770,cg27518240
LINC02860	hypomethylated	2	0	2	cg14838115,cg25452361
LINC02877	hypomethylated	1	0	1	cg00731062
LINC02884	hypomethylated	1	0	1	cg19692782
LINC02885	hypomethylated	1	0	1	cg09631909
LINCR-0003	hypomethylated	1	0	1	cg11087723
LINGO2	hypomethylated	1	0	1	cg14560435
LINP1	hypomethylated	1	0	1	cg00321555
LIPE-AS1	hypomethylated	2	0	2	cg11654011,cg16512640
LIPJ	hypomethylated	1	0	1	cg03865281
LIX1	hypomethylated	1	0	1	cg10420838
LIX1-AS1	hypomethylated	1	0	1	cg10420838
LL22NC03-63E9.3	hypomethylated	2	0	2	cg00372774,cg16932094
LLPHP3	hypomethylated	1	0	1	cg21446772
LMAN2	hypomethylated	2	0	2	cg15344640,cg25013269
LMO7	hypomethylated	5	0	5	cg04757411,cg06946543,cg11440915,cg22599740,cg26400954
LMO7DN	hypomethylated	1	0	1	cg14251216
LMOD3	hypomethylated	2	0	2	cg05094695,cg05834895
LMTK2	hypomethylated	1	0	1	cg24562669
LNCAROD	hypomethylated	1	0	1	cg26023748
LNX1-AS2	hypomethylated	7	0	7	cg01877606,cg02196651,cg06634862,cg11366178,cg11807829,cg12529273,cg24546446
LNX2	hypomethylated	1	0	1	cg11588787
LONRF2	hypomethylated	2	0	2	cg10081994,cg26150922
LORICRIN	hypomethylated	1	0	1	cg06970571
LOXHD1	hypomethylated	1	0	1	cg16501892
LPA	hypomethylated	1	0	1	cg17028067
LPAL2	hypomethylated	2	0	2	cg04756051,cg15398520
LPIN1	hypomethylated	1	0	1	cg08977816
LRCH2	hypomethylated	2	0	2	cg05784171,cg25987804
LRCOL1	hypomethylated	1	0	1	cg07000643
LRFN2	hypomethylated	1	0	1	cg18454510
LRIG1	hypomethylated	4	0	4	cg06189394,cg09716921,cg11198596,cg21621104
LRIG2	hypomethylated	1	0	1	cg23932873
LRIG2-DT	hypomethylated	1	0	1	cg23932873
LRIT2	hypomethylated	1	0	1	cg19717640
LRP1B	hypomethylated	1	0	1	cg11038054
LRR1	hypomethylated	1	0	1	cg24668440
LRRC15	hypomethylated	1	0	1	cg02121427
LRRC18	hypomethylated	1	0	1	cg11915309
LRRC27	hypomethylated	2	0	2	cg10354195,cg27178093
LRRC30	hypomethylated	4	0	4	cg03759556,cg06616178,cg15111351,cg16326062
LRRC31	hypomethylated	3	0	3	cg04548519,cg05924537,cg12183875
LRRC32	hypomethylated	3	0	3	cg04023526,cg09418673,cg16182465
