gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
NFKBIL1	hypermethylated	1	1	0	cg04016730
NHLRC4	hypermethylated	1	1	0	cg27063372
NHSL1	hypermethylated	1	1	0	cg13280041
NKAPL	hypermethylated	10	10	0	cg00765128,cg01031101,cg02578944,cg09523275,cg10055566,cg10253847,cg17384889,cg18675097,cg18694169,cg21251018
NKX1-1	hypermethylated	2	2	0	cg04651781,cg24496475
NKX2-1	hypermethylated	4	4	0	cg04347874,cg07345734,cg13980454,cg23906738
NKX2-1-AS1	hypermethylated	3	3	0	cg01630690,cg04347874,cg23906738
NKX2-2	hypermethylated	1	1	0	cg22474464
NKX2-2-AS1	hypermethylated	1	1	0	cg22474464
NKX2-3	hypermethylated	3	3	0	cg03711485,cg13754259,cg24913868
NKX2-6	hypermethylated	9	9	0	cg00425918,cg01336781,cg03694713,cg13021619,cg14428146,cg14451926,cg15854847,cg20892260,cg22747746
NKX6-1	hypermethylated	1	1	0	cg25830182
NKX6-2	hypermethylated	1	1	0	cg11174855
NMBR	hypermethylated	4	4	0	cg03873322,cg17345081,cg20747266,cg24924958
NMBR-AS1	hypermethylated	4	4	0	cg03873322,cg17345081,cg20747266,cg24924958
NMS	hypermethylated	1	1	0	cg16781264
NOL4	hypermethylated	3	3	0	cg13611347,cg13721404,cg14002960
NOTCH3	hypermethylated	2	2	0	cg16902973,cg21514227
NOVA1	hypermethylated	1	1	0	cg19832521
NPAS3	hypermethylated	1	1	0	cg24773418
NPAS4	hypermethylated	1	1	0	cg14699728
NPBWR1	hypermethylated	1	1	0	cg26205771
NPHS1	hypermethylated	2	2	0	cg09510559,cg25537669
NPLOC4	hypermethylated	2	2	0	cg11282657,cg18268547
NPTX2	hypermethylated	3	3	0	cg08315202,cg13314145,cg18952796
NPY	hypermethylated	4	4	0	cg04697148,cg11475550,cg12614105,cg24245418
NR1D1	hypermethylated	1	1	0	cg01341751
NR1H2	hypermethylated	2	2	0	cg13670833,cg19366479
NR1I2	hypermethylated	1	1	0	cg12702981
NR2E1	hypermethylated	12	12	0	cg00170003,cg03673965,cg04407470,cg05135644,cg05380821,cg05922610,cg06559274,cg13784235,cg17386213,cg19697981,cg21762523,cg25775494
NR2F6	hypermethylated	1	1	0	cg00865724
NR3C1	hypermethylated	3	3	0	cg08845721,cg17342132,cg18998365
NR5A2	hypermethylated	3	3	0	cg00001583,cg04025964,cg10513702
NRADDP	hypermethylated	1	1	0	cg02534363
NRN1	hypermethylated	2	2	0	cg03707308,cg10304637
NRSN1	hypermethylated	2	2	0	cg08908855,cg14549524
NRXN2	hypermethylated	2	2	0	cg10940462,cg27466845
NT5E	hypermethylated	1	1	0	cg25262528
NTRK1	hypermethylated	2	2	0	cg11793699,cg13574390
NUDT16P1	hypermethylated	3	3	0	cg14709292,cg18413131,cg19962116
NXN	hypermethylated	3	3	0	cg06097704,cg15132165,cg23283423
NXPH1	hypermethylated	13	13	0	cg01933308,cg03099208,cg06335867,cg08604097,cg10443049,cg12265623,cg12597389,cg13611822,cg14094983,cg15285250,cg21806015,cg23075337,cg24529280
NXPH2	hypermethylated	3	3	0	cg00697992,cg02081701,cg23302570
OAZ1P1	hypermethylated	1	1	0	cg07405182
OBI1-AS1	hypermethylated	11	11	0	cg00733728,cg04404489,cg06654956,cg13438893,cg13758543,cg18539122,cg19029904,cg23619399,cg24221648,cg26132774,cg26678970
ONECUT1	hypermethylated	3	3	0	cg00074145,cg13877670,cg20056542
ONECUT2	hypermethylated	7	7	0	cg00196827,cg10835584,cg13518992,cg20956738,cg23757446,cg24771804,cg25547580
ONECUT3	hypermethylated	1	1	0	cg20711812
OPLAH	hypermethylated	2	2	0	cg17301223,cg17698295
OPRM1	hypermethylated	2	2	0	cg15085086,cg22370006
OR1R1P	hypermethylated	1	1	0	cg04352272
OR2I1P	hypermethylated	7	7	0	cg00370229,cg03409187,cg13641185,cg14278853,cg20034792,cg22617773,cg26131286
OR3A2	hypermethylated	1	1	0	cg04352272
OSBPL5	hypermethylated	3	3	0	cg14488317,cg22074576,cg23357130
OSTM1	hypermethylated	5	5	0	cg06559274,cg08382226,cg17386213,cg19697981,cg20295992
OTP	hypermethylated	7	7	0	cg07336617,cg14446615,cg16304215,cg16703762,cg21097283,cg21907107,cg26365545
OTX1	hypermethylated	6	6	0	cg04654530,cg07974511,cg10122865,cg19763461,cg21472506,cg23229261
OTX2	hypermethylated	14	14	0	cg02036261,cg03091551,cg04548856,cg05241355,cg05732979,cg09624466,cg12152002,cg13023623,cg14248715,cg16793394,cg21039708,cg24748769,cg25092838,cg27122213
OTX2-AS1	hypermethylated	7	7	0	cg04548856,cg05732979,cg09624466,cg12152002,cg14248715,cg21039708,cg25092838
OXR1	hypermethylated	1	1	0	cg12114888
PABPC1P4	hypermethylated	1	1	0	cg27454064
PACS2	hypermethylated	2	2	0	cg12425861,cg18397450
PALLD	hypermethylated	1	1	0	cg05477457
PANCR	hypermethylated	2	2	0	cg09780241,cg23806894
PANTR1	hypermethylated	2	2	0	cg00001747,cg08189989
PAPOLB	hypermethylated	2	2	0	cg02434121,cg04961235
PAUPAR	hypermethylated	17	17	0	cg03405909,cg03692563,cg06312283,cg07329360,cg07441518,cg08364561,cg09656389,cg10344369,cg11667086,cg12500879,cg13502741,cg17280740,cg20512711,cg24701575,cg24935332,cg26261502,cg27104448
PAX3	hypermethylated	3	3	0	cg04688351,cg08431536,cg22989843
PAX5	hypermethylated	1	1	0	cg13482308
PAX6	hypermethylated	25	25	0	cg01587682,cg06312283,cg06666008,cg07124117,cg08116462,cg08499046,cg08784129,cg09217215,cg09382096,cg09537620,cg09656389,cg11128216,cg11827910,cg13596833,cg16616521,cg16865446,cg17280740,cg18082638,cg18372607,cg20014398,cg21016855,cg22557091,cg22982368,cg26019112,cg26029734
PAX7	hypermethylated	1	1	0	cg00065215
PAX8	hypermethylated	1	1	0	cg24409539
PAX9	hypermethylated	3	3	0	cg05917460,cg18361098,cg23655970
PCDH17	hypermethylated	6	6	0	cg04413320,cg07921625,cg11312408,cg12432236,cg14427009,cg26444528
PCDH8	hypermethylated	1	1	0	cg10484958
PCDHA1	hypermethylated	22	22	0	cg00504705,cg00748875,cg01089834,cg02004851,cg02051771,cg03758467,cg06282446,cg09820378,cg09852127,cg10519368,cg11095383,cg14557699,cg15961744,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26282566,cg26618441
PCDHA10	hypermethylated	6	6	0	cg02051771,cg09852127,cg10519368,cg14557699,cg18283342,cg19876814
PCDHA11	hypermethylated	4	4	0	cg02051771,cg09852127,cg14557699,cg19876814
PCDHA12	hypermethylated	4	4	0	cg02051771,cg09852127,cg14557699,cg19876814
PCDHA13	hypermethylated	2	2	0	cg02051771,cg19876814
PCDHA2	hypermethylated	22	22	0	cg00504705,cg00748875,cg01089834,cg02004851,cg02051771,cg03758467,cg06282446,cg09820378,cg09852127,cg10519368,cg11095383,cg14557699,cg15961744,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26282566,cg26618441
PCDHA3	hypermethylated	19	19	0	cg00504705,cg01089834,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg14557699,cg15961744,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26282566,cg26618441
PCDHA4	hypermethylated	18	18	0	cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg14557699,cg15961744,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26282566,cg26618441
PCDHA5	hypermethylated	16	16	0	cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg14557699,cg15961744,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26618441
PCDHA6	hypermethylated	16	16	0	cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg14557699,cg15961744,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26618441
PCDHA7	hypermethylated	12	12	0	cg00504705,cg02051771,cg09852127,cg10519368,cg14557699,cg15961744,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg26618441
PCDHA8	hypermethylated	10	10	0	cg00504705,cg02051771,cg09852127,cg10519368,cg14557699,cg15961744,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA9	hypermethylated	7	7	0	cg02051771,cg09852127,cg10519368,cg14557699,cg15961744,cg18283342,cg19876814
PCDHB11	hypermethylated	3	3	0	cg01401015,cg05852276,cg16049600
PCDHB13	hypermethylated	1	1	0	cg17763019
PCDHB15	hypermethylated	8	8	0	cg03572772,cg10757144,cg11368643,cg17023770,cg18664869,cg22732749,cg24951286,cg26380443
PCDHB16	hypermethylated	2	2	0	cg01248745,cg20730770
PCDHB17P	hypermethylated	2	2	0	cg05477834,cg21777188
PCDHB18P	hypermethylated	7	7	0	cg04511041,cg06302533,cg07487731,cg08713073,cg11286063,cg18661205,cg27086874
PCDHB19P	hypermethylated	4	4	0	cg10553103,cg17514558,cg19727801,cg21105916
PCDHB3	hypermethylated	1	1	0	cg01925738
PCDHB4	hypermethylated	4	4	0	cg06048354,cg07129523,cg17288142,cg24818200
PCDHB5	hypermethylated	5	5	0	cg03349953,cg09782097,cg18021368,cg19568544,cg24583624
PCDHB6	hypermethylated	4	4	0	cg08493776,cg09178190,cg15038110,cg16622906
PCDHB7	hypermethylated	1	1	0	cg25026992
PCDHGA1	hypermethylated	79	79	0	cg00048743,cg00758915,cg01561869,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03617826,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg04830357,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11011625,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg12487540,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg18878616,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg23930711,cg24172509,cg24954895,cg24996161,cg26337998,cg26647197,cg26811372,cg26843711,cg27079776
PCDHGA10	hypermethylated	26	26	0	cg02267483,cg02331883,cg02452944,cg02707176,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11647681,cg12304520,cg13598256,cg13718539,cg13933262,cg16316394,cg17857974,cg18118262,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGA11	hypermethylated	22	22	0	cg02267483,cg02452944,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11647681,cg12304520,cg13598256,cg13718539,cg16316394,cg17857974,cg18118262,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGA12	hypermethylated	12	12	0	cg02267483,cg02452944,cg07489502,cg07730329,cg09639151,cg11647681,cg12304520,cg21185686,cg21627409,cg22151446,cg23082339,cg23244790
PCDHGA2	hypermethylated	79	79	0	cg00048743,cg00758915,cg01561869,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03617826,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg04830357,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11011625,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg12487540,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg18878616,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg23930711,cg24172509,cg24954895,cg24996161,cg26337998,cg26647197,cg26811372,cg26843711,cg27079776
PCDHGA3	hypermethylated	75	75	0	cg00048743,cg00758915,cg01561869,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg12487540,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg23930711,cg24172509,cg24954895,cg24996161,cg26337998,cg26647197,cg26811372,cg26843711,cg27079776
PCDHGA4	hypermethylated	71	71	0	cg00048743,cg00758915,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg12487540,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg23930711,cg24172509,cg24954895,cg24996161,cg26337998,cg26647197,cg26811372,cg26843711,cg27079776
PCDHGA5	hypermethylated	64	64	0	cg00048743,cg00758915,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03835609,cg03898577,cg04242499,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg24172509,cg24954895,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA6	hypermethylated	54	54	0	cg00048743,cg00758915,cg02267483,cg02331883,cg02452944,cg02707176,cg02722596,cg03835609,cg03898577,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg13598256,cg13718539,cg13933262,cg14458068,cg16316394,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372,cg26843711
PCDHGA7	hypermethylated	46	46	0	cg00048743,cg00758915,cg02267483,cg02331883,cg02452944,cg02707176,cg02722596,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg13598256,cg13718539,cg13933262,cg14458068,cg16316394,cg17857974,cg17982031,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372
PCDHGA8	hypermethylated	38	38	0	cg00048743,cg00758915,cg02267483,cg02331883,cg02452944,cg02707176,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11014124,cg11647681,cg11655243,cg12304520,cg13598256,cg13718539,cg13933262,cg14458068,cg16316394,cg17857974,cg18118262,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372
PCDHGA9	hypermethylated	31	31	0	cg00048743,cg02267483,cg02331883,cg02452944,cg02707176,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11014124,cg11647681,cg12304520,cg13598256,cg13718539,cg13933262,cg16316394,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGB1	hypermethylated	71	71	0	cg00048743,cg00758915,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg12487540,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg23930711,cg24172509,cg24954895,cg24996161,cg26337998,cg26647197,cg26811372,cg26843711,cg27079776
PCDHGB2	hypermethylated	67	67	0	cg00048743,cg00758915,cg02022808,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03086707,cg03835609,cg03898577,cg04242499,cg04246144,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg13307880,cg13598256,cg13718539,cg13933262,cg14458068,cg14738170,cg15672768,cg16316394,cg17451176,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg24172509,cg24954895,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGB3	hypermethylated	59	59	0	cg00048743,cg00758915,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03835609,cg03898577,cg04242499,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07717903,cg07730329,cg08616061,cg09066326,cg09639151,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg12459904,cg13598256,cg13718539,cg13933262,cg14458068,cg16316394,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg21908557,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg23348764,cg24172509,cg24954895,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGB4	hypermethylated	40	40	0	cg00048743,cg00758915,cg02267483,cg02331883,cg02452944,cg02707176,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11014124,cg11647681,cg11655243,cg12304520,cg13598256,cg13718539,cg13933262,cg14458068,cg16316394,cg17857974,cg17982031,cg18118262,cg18507379,cg18617005,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372
PCDHGB5	hypermethylated	34	34	0	cg00048743,cg02267483,cg02331883,cg02452944,cg02707176,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11014124,cg11647681,cg11655243,cg12304520,cg13598256,cg13718539,cg13933262,cg16316394,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197
PCDHGB6	hypermethylated	29	29	0	cg02267483,cg02331883,cg02452944,cg02707176,cg03898577,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11647681,cg12304520,cg13598256,cg13718539,cg13933262,cg16316394,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGB7	hypermethylated	26	26	0	cg02267483,cg02331883,cg02452944,cg02707176,cg04503600,cg05870739,cg06572465,cg07489502,cg07730329,cg09639151,cg11647681,cg12304520,cg13598256,cg13718539,cg13933262,cg16316394,cg17857974,cg18118262,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGB8P	hypermethylated	1	1	0	cg16316394
PCSK1	hypermethylated	3	3	0	cg00959249,cg18840956,cg23187653
PDCD4	hypermethylated	1	1	0	cg27408345
PDCD4-AS1	hypermethylated	1	1	0	cg27408345
PDE1B	hypermethylated	1	1	0	cg08816590
PDE4C	hypermethylated	1	1	0	cg15215348
PDE7B	hypermethylated	1	1	0	cg13893782
PDGFA	hypermethylated	1	1	0	cg14496282
PDIA3P1	hypermethylated	1	1	0	cg05774978
PDPN	hypermethylated	1	1	0	cg25286482
PDX1	hypermethylated	7	7	0	cg09975620,cg10782668,cg12815918,cg21101465,cg25299895,cg25685262,cg26299169
PDXK	hypermethylated	1	1	0	cg00506168
PEBP4	hypermethylated	1	1	0	cg16575322
PELI2	hypermethylated	1	1	0	cg11121623
PEMT	hypermethylated	1	1	0	cg03421358
PENK	hypermethylated	7	7	0	cg03483150,cg04127342,cg04598121,cg04612444,cg12877723,cg19414741,cg21694941
PFN3	hypermethylated	3	3	0	cg00642460,cg01287088,cg06847624
PGAP4	hypermethylated	1	1	0	cg06912252
PGR	hypermethylated	2	2	0	cg01671895,cg27121959
PHC2	hypermethylated	1	1	0	cg21416692
PHF21A	hypermethylated	1	1	0	cg14394264
PHOX2A	hypermethylated	2	2	0	cg04543008,cg24530250
PHOX2B	hypermethylated	4	4	0	cg05323533,cg07907386,cg13646020,cg24693341
PHOX2B-AS1	hypermethylated	11	11	0	cg00516513,cg00881585,cg05323533,cg06924976,cg07907386,cg08203253,cg09290600,cg11777515,cg13646020,cg24456654,cg25950325
PIEZO2	hypermethylated	4	4	0	cg03117976,cg03602280,cg03686593,cg24362812
PIGL	hypermethylated	1	1	0	cg04195226
PIGQ	hypermethylated	1	1	0	cg27063372
PIK3C2B	hypermethylated	1	1	0	cg01064725
PIK3CA	hypermethylated	1	1	0	cg14553895
PITX2	hypermethylated	5	5	0	cg03184290,cg10682299,cg20705938,cg23663774,cg26831119
PKD1L1	hypermethylated	1	1	0	cg26203572
PKLR	hypermethylated	3	3	0	cg01971813,cg09037777,cg25651783
PLA2G5	hypermethylated	1	1	0	cg25974901
PLAT	hypermethylated	1	1	0	cg00491021
PLCXD3	hypermethylated	1	1	0	cg25950625
PLEC	hypermethylated	3	3	0	cg12864389,cg15628518,cg21672292
PLPPR5	hypermethylated	1	1	0	cg26527487
PLUT	hypermethylated	6	6	0	cg01193690,cg09757430,cg10034364,cg15992563,cg19587904,cg19737787
PNPLA1	hypermethylated	2	2	0	cg00336320,cg15634980
POLR1D	hypermethylated	1	1	0	cg13799919
POM121L2	hypermethylated	7	7	0	cg12078155,cg12198704,cg14203201,cg14330189,cg14537713,cg14816087,cg17392573
POU2F2	hypermethylated	1	1	0	cg18397073
POU3F4	hypermethylated	1	1	0	cg16738558
POU4F1	hypermethylated	1	1	0	cg04404489
POU4F2	hypermethylated	6	6	0	cg00505045,cg06083330,cg16887264,cg19555331,cg21200539,cg25406138
PPFIA3	hypermethylated	5	5	0	cg00421363,cg03559454,cg04113418,cg04781584,cg13484549
PPIE	hypermethylated	1	1	0	cg20966426
PPP1R12C	hypermethylated	1	1	0	cg02474116
PPP1R14BP2	hypermethylated	2	2	0	cg22346476,cg27517968
PPP1R7	hypermethylated	1	1	0	cg16751493
PPT2	hypermethylated	2	2	0	cg00403498,cg21037008
PRAC1	hypermethylated	7	7	0	cg00960395,cg04574034,cg09866983,cg12374721,cg14230397,cg20945566,cg27170782
PRAC2	hypermethylated	7	7	0	cg00960395,cg04574034,cg09866983,cg12374721,cg14230397,cg20945566,cg27170782
PRDM13	hypermethylated	6	6	0	cg03120185,cg04910970,cg17302155,cg18924324,cg19391276,cg21160099
PRDM14	hypermethylated	5	5	0	cg02919936,cg07719492,cg07860213,cg11229513,cg13267264
PRDM16-DT	hypermethylated	1	1	0	cg11229543
PRDM8	hypermethylated	2	2	0	cg14197071,cg16117799
PRICKLE2	hypermethylated	2	2	0	cg06349851,cg07480640
PRKCE	hypermethylated	2	2	0	cg00518941,cg12598524
PRKD1	hypermethylated	1	1	0	cg05055001
PRLHR	hypermethylated	5	5	0	cg02531437,cg10661615,cg13654588,cg19403534,cg20624923
PRMT2	hypermethylated	1	1	0	cg09374293
PROX1	hypermethylated	1	1	0	cg01019971
PROX1-AS1	hypermethylated	3	3	0	cg01019971,cg02892286,cg25742246
PRR5	hypermethylated	1	1	0	cg26995244
PRR5-ARHGAP8	hypermethylated	1	1	0	cg26995244
PRRT1	hypermethylated	8	8	0	cg00403498,cg12387154,cg12602633,cg13035743,cg14644001,cg17218813,cg21037008,cg21398794
PRRX1	hypermethylated	5	5	0	cg04123776,cg07149609,cg15711902,cg23089825,cg26048630
PRSS30P	hypermethylated	1	1	0	cg00491180
PSD3	hypermethylated	1	1	0	cg01573321
PSKH2	hypermethylated	1	1	0	cg15541630
PSTPIP1	hypermethylated	1	1	0	cg16104837
PTBP1	hypermethylated	1	1	0	cg15077193
PTCSC2	hypermethylated	1	1	0	cg00282510
PTK7	hypermethylated	1	1	0	cg01302136
PTPN2	hypermethylated	1	1	0	cg17170354
PTPRF	hypermethylated	2	2	0	cg10881128,cg23671221
PTPRG-AS1	hypermethylated	4	4	0	cg00503302,cg12378187,cg12988424,cg18175809
PTPRN	hypermethylated	2	2	0	cg01382864,cg03970036
PTPRR	hypermethylated	1	1	0	cg21678312
PUS3	hypermethylated	2	2	0	cg11413039,cg23727983
PUS7	hypermethylated	1	1	0	cg09490124
PWRN1	hypermethylated	1	1	0	cg13749113
PXK	hypermethylated	1	1	0	cg09627520
PXN	hypermethylated	1	1	0	cg03074946
RALYL	hypermethylated	2	2	0	cg04842146,cg23649708
RAPGEF5	hypermethylated	1	1	0	cg00713400
RAPGEF6	hypermethylated	1	1	0	cg17817047
RARG	hypermethylated	2	2	0	cg09107344,cg10592478
RARRES2	hypermethylated	2	2	0	cg17279839,cg27494647
RASAL1	hypermethylated	3	3	0	cg04227961,cg19098710,cg23736843
RASGEF1A	hypermethylated	2	2	0	cg02636041,cg12451631
RASL10A	hypermethylated	1	1	0	cg12552771
RAX	hypermethylated	1	1	0	cg27189087
RB1	hypermethylated	2	2	0	cg03646329,cg16071219
RBFOX2	hypermethylated	1	1	0	cg18613324
RBMS1	hypermethylated	1	1	0	cg23489137
RBPJL	hypermethylated	1	1	0	cg21835643
RBPMS	hypermethylated	3	3	0	cg13455434,cg19314470,cg23044884
RBPMS-AS1	hypermethylated	1	1	0	cg13455434
