gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
YAE1	hypermethylated	1	1	0	cg27071152
YBX3P1	hypermethylated	2	2	0	cg10222027,cg15811515
Z96074.1	hypermethylated	1	1	0	cg12323723
ZBED9	hypermethylated	3	3	0	cg03858673,cg04645150,cg24114014
ZBTB20	hypermethylated	1	1	0	cg13792714
ZBTB20-AS1	hypermethylated	1	1	0	cg13792714
ZBTB46	hypermethylated	1	1	0	cg18369516
ZCWPW1	hypermethylated	1	1	0	cg17968037
ZFHX4-AS1	hypermethylated	1	1	0	cg22538780
ZFP42	hypermethylated	3	3	0	cg00663077,cg14817655,cg15718581
ZIC1	hypermethylated	10	10	0	cg01227537,cg03363161,cg03900143,cg04738965,cg07152216,cg08070771,cg12595013,cg12892506,cg23189410,cg26014538
ZIC3	hypermethylated	1	1	0	cg12323723
ZIC4	hypermethylated	7	7	0	cg00334063,cg03900143,cg04556126,cg08070771,cg12892506,cg16768018,cg23189410
ZIC5	hypermethylated	2	2	0	cg18557131,cg20985450
ZIM2-AS1	hypermethylated	1	1	0	cg06585566
ZMIZ1	hypermethylated	1	1	0	cg04007726
ZMYM4	hypermethylated	1	1	0	cg21199093
ZNF106	hypermethylated	2	2	0	cg06794543,cg12492087
ZNF154	hypermethylated	1	1	0	cg01268824
ZNF177	hypermethylated	3	3	0	cg08065231,cg09578475,cg13703871
ZNF225	hypermethylated	1	1	0	cg08684893
ZNF232	hypermethylated	1	1	0	cg27362525
ZNF267	hypermethylated	1	1	0	cg27092191
ZNF274	hypermethylated	2	2	0	cg19416570,cg26698460
ZNF32-AS3	hypermethylated	1	1	0	cg25888561
ZNF350-AS1	hypermethylated	3	3	0	cg04645914,cg21549195,cg24886257
ZNF454	hypermethylated	1	1	0	cg17840719
ZNF462	hypermethylated	1	1	0	cg13804575
ZNF502	hypermethylated	2	2	0	cg17279458,cg26781129
ZNF551	hypermethylated	1	1	0	cg01268824
ZNF559-ZNF177	hypermethylated	3	3	0	cg08065231,cg09578475,cg13703871
ZNF560	hypermethylated	1	1	0	cg19254119
ZNF578	hypermethylated	1	1	0	cg26928418
ZNF625	hypermethylated	1	1	0	cg22606224
ZNF625-ZNF20	hypermethylated	1	1	0	cg22606224
ZNF709	hypermethylated	2	2	0	cg19926444,cg22637867
ZNF750	hypermethylated	1	1	0	cg18121066
ZNF804A	hypermethylated	1	1	0	cg15577595
ZNF876P	hypermethylated	1	1	0	cg23063647
ZSCAN18	hypermethylated	2	2	0	cg10659886,cg14231297
ZSCAN30	hypermethylated	1	1	0	cg00487232
ZYG11B	hypermethylated	1	1	0	cg00692173
AC004805.1	hypomethylated	2	0	2	cg17838697,cg22177308
AC005083.1	hypomethylated	1	0	1	cg26296781
AC005192.1	hypomethylated	1	0	1	cg06327814
AC005291.2	hypomethylated	1	0	1	cg26086902
AC005828.3	hypomethylated	1	0	1	cg17041511
AC005828.4	hypomethylated	1	0	1	cg17041511
AC005833.2	hypomethylated	1	0	1	cg18126060
AC005906.2	hypomethylated	1	0	1	cg22669120
AC006028.1	hypomethylated	1	0	1	cg25397054
AC008133.1	hypomethylated	1	0	1	cg01890568
AC008456.1	hypomethylated	1	0	1	cg09705798
AC009264.1	hypomethylated	1	0	1	cg04590119
AC009403.2	hypomethylated	1	0	1	cg22922861
AC009623.3	hypomethylated	1	0	1	cg03602212
AC009879.2	hypomethylated	1	0	1	cg20171999
AC009879.4	hypomethylated	1	0	1	cg20171999
AC010601.1	hypomethylated	3	0	3	cg01938514,cg04749323,cg09633240
AC011451.3	hypomethylated	1	0	1	cg21991633
AC011524.2	hypomethylated	1	0	1	cg10578996
AC011700.1	hypomethylated	1	0	1	cg01631319
AC016304.1	hypomethylated	1	0	1	cg24694665
AC016705.1	hypomethylated	1	0	1	cg08942191
AC017002.3	hypomethylated	1	0	1	cg08443563
AC018685.2	hypomethylated	1	0	1	cg23822732
AC018742.1	hypomethylated	1	0	1	cg00865690
AC021534.1	hypomethylated	1	0	1	cg14715697
AC023509.6	hypomethylated	1	0	1	cg18577239
AC025043.1	hypomethylated	1	0	1	cg18705861
AC025839.1	hypomethylated	1	0	1	cg24833737
AC036214.4	hypomethylated	1	0	1	cg20035127
AC046195.1	hypomethylated	1	0	1	cg01819142
AC055717.1	hypomethylated	1	0	1	cg01202700
AC058822.1	hypomethylated	1	0	1	cg11807829
AC063926.1	hypomethylated	2	0	2	cg06403845,cg15811568
AC068787.5	hypomethylated	1	0	1	cg22427208
AC068875.1	hypomethylated	1	0	1	cg24694665
AC069288.1	hypomethylated	1	0	1	cg26308909
AC073336.1	hypomethylated	1	0	1	cg10860802
AC074051.3	hypomethylated	2	0	2	cg01372939,cg08756614
AC083837.1	hypomethylated	1	0	1	cg12129796
AC091180.5	hypomethylated	1	0	1	cg13894852
AC091489.1	hypomethylated	2	0	2	cg01938514,cg09633240
AC091607.2	hypomethylated	1	0	1	cg24926465
AC092691.1	hypomethylated	1	0	1	cg23033158
AC093516.1	hypomethylated	1	0	1	cg06288900
AC093655.1	hypomethylated	1	0	1	cg21549161
AC097518.2	hypomethylated	1	0	1	cg03582419
AC103409.1	hypomethylated	1	0	1	cg11751344
AC103758.1	hypomethylated	1	0	1	cg17144184
AC104435.2	hypomethylated	1	0	1	cg04892766
AC104446.1	hypomethylated	1	0	1	cg13917433
AC104446.3	hypomethylated	1	0	1	cg13917433
AC105393.2	hypomethylated	1	0	1	cg19988482
AC105450.1	hypomethylated	1	0	1	cg12680131
AC106894.1	hypomethylated	1	0	1	cg20926939
AC116366.2	hypomethylated	1	0	1	cg17394978
AC124290.1	hypomethylated	1	0	1	cg07385257
AC129492.2	hypomethylated	1	0	1	cg11630939
AC134669.1	hypomethylated	1	0	1	cg05109049
ACACA	hypomethylated	1	0	1	cg17939040
ADAMTS9-AS2	hypomethylated	1	0	1	cg04522625
ADCYAP1R1	hypomethylated	1	0	1	cg22963629
ADGRB1	hypomethylated	1	0	1	cg02048922
ADGRD1	hypomethylated	4	0	4	cg05296099,cg06629644,cg15278374,cg26327040
AF067845.2	hypomethylated	1	0	1	cg14479709
AIM2	hypomethylated	2	0	2	cg11003133,cg24659501
AJ011931.1	hypomethylated	1	0	1	cg23253309
AJ011931.2	hypomethylated	2	0	2	cg02456944,cg23253309
AJAP1	hypomethylated	1	0	1	cg02482718
AKAP13	hypomethylated	1	0	1	cg11345955
AKR1D1P1	hypomethylated	1	0	1	cg05799811
AL117190.1	hypomethylated	1	0	1	cg13573346
AL117190.4	hypomethylated	1	0	1	cg13573346
AL117329.1	hypomethylated	1	0	1	cg10956848
AL121757.2	hypomethylated	1	0	1	cg25188760
AL133279.2	hypomethylated	1	0	1	cg02222791
AL133372.2	hypomethylated	1	0	1	cg18128298
AL133390.1	hypomethylated	1	0	1	cg16013670
AL133464.1	hypomethylated	1	0	1	cg04772948
AL135926.1	hypomethylated	1	0	1	cg14181111
AL136171.2	hypomethylated	1	0	1	cg22367981
AL157888.1	hypomethylated	2	0	2	cg00406319,cg17191109
AL158210.1	hypomethylated	1	0	1	cg05787063
AL355537.1	hypomethylated	1	0	1	cg17560832
AL356010.2	hypomethylated	1	0	1	cg09795127
AL359649.1	hypomethylated	1	0	1	cg12593431
AL359924.1	hypomethylated	1	0	1	cg17463633
AL365184.1	hypomethylated	1	0	1	cg12461487
AL392003.2	hypomethylated	1	0	1	cg09231518
AL512328.1	hypomethylated	1	0	1	cg18166959
AL512383.1	hypomethylated	1	0	1	cg00581154
AL513323.1	hypomethylated	1	0	1	cg15700197
AL596087.3	hypomethylated	1	0	1	cg24554839
AL606489.1	hypomethylated	1	0	1	cg24732563
ALPL	hypomethylated	1	0	1	cg12047425
ANAPC1	hypomethylated	1	0	1	cg08443563
ANK3	hypomethylated	1	0	1	cg23703633
AP002518.2	hypomethylated	1	0	1	cg03329576
AP004606.1	hypomethylated	1	0	1	cg22791045
AP005717.1	hypomethylated	1	0	1	cg02919712
APCS	hypomethylated	2	0	2	cg05919685,cg21291134
ARMH4	hypomethylated	1	0	1	cg26196424
ARNT2	hypomethylated	1	0	1	cg08942191
ATF7	hypomethylated	1	0	1	cg18577239
ATF7-NPFF	hypomethylated	1	0	1	cg18577239
ATP10B	hypomethylated	1	0	1	cg09705798
ATP11A	hypomethylated	1	0	1	cg13995599
ATP4B	hypomethylated	1	0	1	cg01020475
ATP8A1	hypomethylated	1	0	1	cg07557423
BATF	hypomethylated	3	0	3	cg15645309,cg21048162,cg21158815
BCKDHB	hypomethylated	1	0	1	cg12044693
BCL2L14	hypomethylated	1	0	1	cg01175610
BCL9	hypomethylated	1	0	1	cg03441279
BMPR1B	hypomethylated	1	0	1	cg03658557
BPIFA4P	hypomethylated	2	0	2	cg11274778,cg20539474
BTBD9	hypomethylated	1	0	1	cg22198603
C10orf71	hypomethylated	1	0	1	cg08642731
C10orf71-AS1	hypomethylated	1	0	1	cg08642731
C17orf58	hypomethylated	1	0	1	cg19720302
C1orf112	hypomethylated	1	0	1	cg03211132
C1orf21	hypomethylated	1	0	1	cg22039357
C22orf34	hypomethylated	1	0	1	cg07280182
C4BPA	hypomethylated	1	0	1	cg14856606
C4orf51	hypomethylated	1	0	1	cg19640007
CACNA1A	hypomethylated	1	0	1	cg00350503
CACNA1C	hypomethylated	1	0	1	cg12496211
CACNA1E	hypomethylated	4	0	4	cg11388802,cg14528916,cg16241391,cg26259818
CACNA2D1	hypomethylated	1	0	1	cg24426822
CACNG3	hypomethylated	1	0	1	cg03729603
CADM3	hypomethylated	2	0	2	cg06203976,cg11388664
CAPN2	hypomethylated	1	0	1	cg17470627
CAPN8	hypomethylated	1	0	1	cg02313130
CCDC170	hypomethylated	1	0	1	cg02789362
CCDC173	hypomethylated	1	0	1	cg14817783
CCDC190	hypomethylated	1	0	1	cg09231518
CCL11	hypomethylated	1	0	1	cg11155489
CD1B	hypomethylated	1	0	1	cg04574507
CD1C	hypomethylated	1	0	1	cg09149672
CD1D	hypomethylated	1	0	1	cg24432768
CD1E	hypomethylated	2	0	2	cg09664215,cg26014409
CD247	hypomethylated	1	0	1	cg05799811
CDH4	hypomethylated	8	0	8	cg02930348,cg05492975,cg10754505,cg11618057,cg15873474,cg18998003,cg25209132,cg26429674
CDK14	hypomethylated	1	0	1	cg27403658
CDK6	hypomethylated	1	0	1	cg14100946
CELF2	hypomethylated	8	0	8	cg04221117,cg06431514,cg07043247,cg08363001,cg12756527,cg14218275,cg19368016,cg23610154
CFAP46	hypomethylated	1	0	1	cg06550539
CHML	hypomethylated	1	0	1	cg16013670
CHRM2	hypomethylated	1	0	1	cg04590119
CHRNA4	hypomethylated	1	0	1	cg22348992
CLDN4	hypomethylated	1	0	1	cg20038219
CLTC	hypomethylated	1	0	1	cg19533977
CLYBL	hypomethylated	1	0	1	cg20308663
CNPY1	hypomethylated	1	0	1	cg22922861
COL4A2	hypomethylated	1	0	1	cg06951647
COL9A2	hypomethylated	1	0	1	cg10210510
CPHL1P	hypomethylated	1	0	1	cg12362118
CPQ	hypomethylated	1	0	1	cg23205034
CR589904.2	hypomethylated	1	0	1	cg23230830
CRP	hypomethylated	1	0	1	cg17520909
CSMD1	hypomethylated	1	0	1	cg23564432
CTDSPL2	hypomethylated	1	0	1	cg18705861
CTNNA2	hypomethylated	2	0	2	cg06968859,cg25237113
D2HGDH	hypomethylated	1	0	1	cg06022561
DCLK2	hypomethylated	1	0	1	cg03779973
DDR2	hypomethylated	1	0	1	cg19313373
DEFB118	hypomethylated	1	0	1	cg20312687
DEFB119	hypomethylated	1	0	1	cg07594472
DEPTOR	hypomethylated	1	0	1	cg02919712
DGKG	hypomethylated	1	0	1	cg16042006
DGKI	hypomethylated	4	0	4	cg00029246,cg02113214,cg13138446,cg21146652
DIP2C	hypomethylated	1	0	1	cg14072016
DISC1	hypomethylated	2	0	2	cg22367981,cg25979244
DLGAP2	hypomethylated	11	0	11	cg01603862,cg08387538,cg08387835,cg08877269,cg12618806,cg13408752,cg13562266,cg14215310,cg14479709,cg18496841,cg18813527
DLGAP2-AS1	hypomethylated	1	0	1	cg08387538
DNAH14	hypomethylated	1	0	1	cg17482224
DNAJA4	hypomethylated	1	0	1	cg21642988
DNAJC5B	hypomethylated	1	0	1	cg21649629
DYNC1I1	hypomethylated	1	0	1	cg18450582
EDARADD	hypomethylated	1	0	1	cg15086439
EFCAB1	hypomethylated	1	0	1	cg12743248
EIF4EP2	hypomethylated	1	0	1	cg13894852
ELFN1	hypomethylated	1	0	1	cg12967164
EPCAM	hypomethylated	1	0	1	cg03706175
EPHB1	hypomethylated	1	0	1	cg05261893
EVA1A	hypomethylated	1	0	1	cg23857238
EVI2B	hypomethylated	1	0	1	cg05109049
EZR	hypomethylated	1	0	1	cg22871253
EZR-AS1	hypomethylated	1	0	1	cg22871253
FAM237A	hypomethylated	1	0	1	cg15579926
FAM78B	hypomethylated	2	0	2	cg21908886,cg24554839
FBXO21	hypomethylated	1	0	1	cg26484108
FCER1A	hypomethylated	1	0	1	cg14696870
FGF6	hypomethylated	1	0	1	cg26330275
FLG	hypomethylated	1	0	1	cg22719314
FLG-AS1	hypomethylated	1	0	1	cg22719314
FMNL2	hypomethylated	1	0	1	cg24749089
GALNT8	hypomethylated	1	0	1	cg18126060
GNL3	hypomethylated	1	0	1	cg13917433
GPR137B	hypomethylated	1	0	1	cg04077303
GPX6	hypomethylated	1	0	1	cg06351425
GREM2	hypomethylated	1	0	1	cg18287066
GRHL2	hypomethylated	1	0	1	cg01952226
GS1-279B7.1	hypomethylated	1	0	1	cg09551262
GSPT1	hypomethylated	1	0	1	cg09805403
HDAC4	hypomethylated	1	0	1	cg13270350
HECW1	hypomethylated	2	0	2	cg00936348,cg10835986
HECW2	hypomethylated	1	0	1	cg02550950
HELLPAR	hypomethylated	1	0	1	cg23046919
HHAT	hypomethylated	1	0	1	cg15584221
HMCN1	hypomethylated	2	0	2	cg18221016,cg24606662
HS3ST4	hypomethylated	2	0	2	cg05916059,cg06288900
IGF1	hypomethylated	1	0	1	cg23046919
IGF1R	hypomethylated	1	0	1	cg10389812
IL1R1	hypomethylated	1	0	1	cg05539265
IQCJ-SCHIP1	hypomethylated	1	0	1	cg18751231
IRF1	hypomethylated	1	0	1	cg17394978
JARID2	hypomethylated	1	0	1	cg06607519
KCNA1	hypomethylated	1	0	1	cg22669120
KCNAB1	hypomethylated	1	0	1	cg24926465
KCNJ1	hypomethylated	1	0	1	cg25893560
KCNJ2	hypomethylated	1	0	1	cg18984165
KCNQ2	hypomethylated	1	0	1	cg13782274
KIRREL3	hypomethylated	1	0	1	cg12731799
KLHL23	hypomethylated	1	0	1	cg14817783
KLK15	hypomethylated	1	0	1	cg07577731
KNDC1	hypomethylated	2	0	2	cg22775138,cg23709617
LCP2	hypomethylated	1	0	1	cg21748244
LDB2	hypomethylated	1	0	1	cg07691684
LHX6	hypomethylated	2	0	2	cg01549227,cg13572892
LILRA4	hypomethylated	1	0	1	cg24755177
LINC00184	hypomethylated	1	0	1	cg24339574
LINC00710	hypomethylated	1	0	1	cg23610154
LINC00886	hypomethylated	1	0	1	cg08651937
LINC00898	hypomethylated	1	0	1	cg10956848
LINC00906	hypomethylated	1	0	1	cg10578996
LINC00940	hypomethylated	1	0	1	cg09094964
LINC00944	hypomethylated	2	0	2	cg00440032,cg20197130
LINC00968	hypomethylated	1	0	1	cg02297967
LINC01163	hypomethylated	1	0	1	cg00983482
LINC01170	hypomethylated	1	0	1	cg23050394
LINC01257	hypomethylated	1	0	1	cg18236862
LINC01376	hypomethylated	1	0	1	cg06428196
LINC01483	hypomethylated	1	0	1	cg03580872
LINC01500	hypomethylated	1	0	1	cg18218772
LINC01622	hypomethylated	1	0	1	cg15094236
LINC01646	hypomethylated	1	0	1	cg11735242
LINC01777	hypomethylated	1	0	1	cg17907200
LINC02046	hypomethylated	1	0	1	cg03577128
LINC02196	hypomethylated	1	0	1	cg17566002
LINC02330	hypomethylated	1	0	1	cg26995656
LINC02347	hypomethylated	1	0	1	cg22228988
LINC02393	hypomethylated	1	0	1	cg04388226
LINC02456	hypomethylated	1	0	1	cg23046919
LINC02464	hypomethylated	1	0	1	cg08985530
LINC02509	hypomethylated	1	0	1	cg03582419
LINC02646	hypomethylated	3	0	3	cg04438395,cg12816706,cg25601879
LINC02691	hypomethylated	1	0	1	cg16792183
LINC02817	hypomethylated	2	0	2	cg19865770,cg27518240
LNX1	hypomethylated	1	0	1	cg11807829
LNX1-AS2	hypomethylated	1	0	1	cg11807829
LRMDA	hypomethylated	1	0	1	cg10556636
LRRC52	hypomethylated	1	0	1	cg03454607
LRRC52-AS1	hypomethylated	1	0	1	cg03454607
LSAMP	hypomethylated	1	0	1	cg09237790
LSMEM1	hypomethylated	1	0	1	cg06327814
LYPD8	hypomethylated	1	0	1	cg23230830
LYZL4	hypomethylated	1	0	1	cg21374754
MAB21L3	hypomethylated	1	0	1	cg26678765
MAD1L1	hypomethylated	1	0	1	cg26308909
MAN1C1	hypomethylated	1	0	1	cg19897113
MAS1L	hypomethylated	1	0	1	cg12423733
MCC	hypomethylated	1	0	1	cg26676468
MCF2L2	hypomethylated	1	0	1	cg05502478
MEG8	hypomethylated	1	0	1	cg13573346
MEGF6	hypomethylated	1	0	1	cg12715285
MEIOB	hypomethylated	1	0	1	cg27153327
MGMT	hypomethylated	1	0	1	cg27429313
MINDY2	hypomethylated	1	0	1	cg21149266
MIR29B2CHG	hypomethylated	1	0	1	cg22714290
MIR646HG	hypomethylated	1	0	1	cg26765743
MIR7160	hypomethylated	1	0	1	cg21789085
MIR921	hypomethylated	1	0	1	cg24554839
MITF	hypomethylated	1	0	1	cg15909737
MRPS15	hypomethylated	1	0	1	cg14669362
MS4A14	hypomethylated	1	0	1	cg14632030
MS4A15	hypomethylated	1	0	1	cg25072962
MS4A6E	hypomethylated	1	0	1	cg14632030
MS4A7	hypomethylated	1	0	1	cg14632030
MTFR1	hypomethylated	1	0	1	cg11132921
MYH13	hypomethylated	1	0	1	cg26086902
MYH7B	hypomethylated	1	0	1	cg17775003
MYOM2	hypomethylated	2	0	2	cg21773297,cg21789085
MYT1	hypomethylated	1	0	1	cg21367256
MYT1L	hypomethylated	4	0	4	cg09732255,cg14958969,cg15300436,cg22511877
MYT1L-AS1	hypomethylated	1	0	1	cg15300436
NAV1	hypomethylated	1	0	1	cg03340408
NCMAP-DT	hypomethylated	1	0	1	cg17094249
NDRG2	hypomethylated	1	0	1	cg09295202
NDUFA10	hypomethylated	1	0	1	cg00248242
NEBL	hypomethylated	1	0	1	cg06411879
NF1	hypomethylated	1	0	1	cg05109049
NFATC1	hypomethylated	1	0	1	cg16179938
NFATC2	hypomethylated	1	0	1	cg15497991
NIN	hypomethylated	1	0	1	cg20033652
NLRP11	hypomethylated	1	0	1	cg25730098
NLRP4	hypomethylated	1	0	1	cg25730098
NRG1	hypomethylated	1	0	1	cg23964820
NRXN3	hypomethylated	2	0	2	cg05280527,cg09971881
NSMCE2	hypomethylated	1	0	1	cg00297966
NTM	hypomethylated	4	0	4	cg05184519,cg11362049,cg16257533,cg21877907
NTM-AS1	hypomethylated	1	0	1	cg21877907
OPCML	hypomethylated	8	0	8	cg00322927,cg10966440,cg11500790,cg15618210,cg17242596,cg20972294,cg22791045,cg26626251
OPN3	hypomethylated	1	0	1	cg16013670
OR10J1	hypomethylated	1	0	1	cg15700197
OR10J3	hypomethylated	2	0	2	cg13507224,cg19378892
OR10J5	hypomethylated	2	0	2	cg07037019,cg27527345
OR10K2	hypomethylated	1	0	1	cg26151206
OR10T2	hypomethylated	1	0	1	cg15852352
OR10Z1	hypomethylated	2	0	2	cg04436634,cg07048608
OR12D2	hypomethylated	1	0	1	cg09081266
OR14J1	hypomethylated	1	0	1	cg25267258
OR2M3	hypomethylated	1	0	1	cg05353872
OR4D11	hypomethylated	1	0	1	cg20181079
OR4F6	hypomethylated	1	0	1	cg26155802
OR5V1	hypomethylated	1	0	1	cg09081266
OR6K2	hypomethylated	1	0	1	cg02245566
OR6Y1	hypomethylated	1	0	1	cg17551002
OVOL1	hypomethylated	1	0	1	cg04519387
PACRG	hypomethylated	1	0	1	cg25724842
PARD3	hypomethylated	1	0	1	cg26988617
PCSK5	hypomethylated	1	0	1	cg14349078
PDE6A	hypomethylated	1	0	1	cg09646173
PHOSPHO2	hypomethylated	1	0	1	cg14817783
PIP4K2A	hypomethylated	1	0	1	cg06974428
PLA2G4C	hypomethylated	1	0	1	cg23522194
PLA2G4C-AS1	hypomethylated	1	0	1	cg23522194
PLA2G4F	hypomethylated	1	0	1	cg00150025
PLAC1	hypomethylated	1	0	1	cg02831668
PLD5	hypomethylated	3	0	3	cg00340127,cg03002586,cg17150265
PLEKHF2	hypomethylated	1	0	1	cg03337918
PLXNC1	hypomethylated	1	0	1	cg24686845
PMEPA1	hypomethylated	1	0	1	cg10100887
PPM1H	hypomethylated	1	0	1	cg07699978
PPP1R17	hypomethylated	2	0	2	cg01001101,cg23950788
PRDM16	hypomethylated	5	0	5	cg00581154,cg05343184,cg07974025,cg11157172,cg12268236
PROX1	hypomethylated	1	0	1	cg01631319
PROX1-AS1	hypomethylated	1	0	1	cg01631319
PTPN14	hypomethylated	1	0	1	cg25274263
PVT1	hypomethylated	1	0	1	cg15331705
RABGAP1L	hypomethylated	1	0	1	cg13130398
RAD54B	hypomethylated	1	0	1	cg25305774
RANBP9	hypomethylated	1	0	1	cg08622666
RAPGEFL1	hypomethylated	1	0	1	cg12041100
RARB	hypomethylated	1	0	1	cg21646032
RASSF9	hypomethylated	1	0	1	cg19622623
RBFOX1	hypomethylated	13	0	13	cg01421252,cg01577083,cg02008627,cg02217063,cg05497273,cg06719334,cg07196505,cg07568233,cg07936456,cg07944396,cg08160063,cg09790780,cg10013324
RBFOX3	hypomethylated	4	0	4	cg05915794,cg14602220,cg14715697,cg24096120
RBM47	hypomethylated	1	0	1	cg10019467
RBMXL2	hypomethylated	1	0	1	cg06176750
REG1CP	hypomethylated	1	0	1	cg24875595
RFTN1	hypomethylated	1	0	1	cg13420985
RGMA	hypomethylated	1	0	1	cg23385248
RGS1	hypomethylated	1	0	1	cg22360028
RGS7	hypomethylated	1	0	1	cg27632318
RIMBP2	hypomethylated	16	0	16	cg00794174,cg04227871,cg06403845,cg11785980,cg12901574,cg13422275,cg15811568,cg16201003,cg17080335,cg17192862,cg19014368,cg20643945,cg22403469,cg25577497,cg26491818,cg27170427
RIPOR2	hypomethylated	1	0	1	cg10699171
RNU6-813P	hypomethylated	1	0	1	cg02789362
RRAGD	hypomethylated	1	0	1	cg26684776
RREB1	hypomethylated	1	0	1	cg15815726
RTL1	hypomethylated	1	0	1	cg13573346
RTN1	hypomethylated	1	0	1	cg09925075
RUNX1	hypomethylated	2	0	2	cg05644223,cg15242225
SDK1	hypomethylated	1	0	1	cg25144558
SELE	hypomethylated	1	0	1	cg03211132
SELENOV	hypomethylated	1	0	1	cg07052524
SEMA3C	hypomethylated	1	0	1	cg09225287
SFTA1P	hypomethylated	1	0	1	cg00982519
SH3GL3	hypomethylated	1	0	1	cg03752741
SIAH2	hypomethylated	2	0	2	cg13590228,cg16963852
SIAH2-AS1	hypomethylated	1	0	1	cg16963852
SIRPG	hypomethylated	1	0	1	cg13408605
SLC9A3R1	hypomethylated	1	0	1	cg06389019
SMURF1	hypomethylated	1	0	1	cg02531439
SMYD3	hypomethylated	1	0	1	cg25025181
SNORD112	hypomethylated	1	0	1	cg13573346
SNORD19	hypomethylated	1	0	1	cg13917433
SPATA19	hypomethylated	1	0	1	cg16327839
SPATS2	hypomethylated	1	0	1	cg06712013
SPOCK2	hypomethylated	1	0	1	cg02909446
SPRED2	hypomethylated	1	0	1	cg01751245
SPTA1	hypomethylated	1	0	1	cg07048608
STAU2	hypomethylated	1	0	1	cg16017979
STAU2-AS1	hypomethylated	1	0	1	cg16017979
SYNPO	hypomethylated	1	0	1	cg26584034
TATDN1	hypomethylated	1	0	1	cg15644639
TBL1XR1	hypomethylated	1	0	1	cg17578639
TCERG1L	hypomethylated	1	0	1	cg04275239
TCN1	hypomethylated	1	0	1	cg23741006
TENM2	hypomethylated	3	0	3	cg05030450,cg09171112,cg16658460
THSD4	hypomethylated	1	0	1	cg26877508
TMEM132B	hypomethylated	1	0	1	cg10520543
TMEM273	hypomethylated	1	0	1	cg25921502
TMPO	hypomethylated	1	0	1	cg01808879
TMPO-AS1	hypomethylated	1	0	1	cg01808879
TNFAIP8	hypomethylated	1	0	1	cg15408889
TNFSF4	hypomethylated	1	0	1	cg21876925
TNK2	hypomethylated	1	0	1	cg15065340
TNS3	hypomethylated	1	0	1	cg20258698
TOP2B	hypomethylated	1	0	1	cg12352399
TPO	hypomethylated	1	0	1	cg12680131
TSNARE1	hypomethylated	1	0	1	cg08957001
TTLL8	hypomethylated	1	0	1	cg12646067
TUSC7	hypomethylated	1	0	1	cg09237790
UNC5D	hypomethylated	2	0	2	cg08754088,cg23279503
USP10	hypomethylated	1	0	1	cg07700920
USP29	hypomethylated	1	0	1	cg22338152
UTP25	hypomethylated	1	0	1	cg05968010
VOPP1	hypomethylated	1	0	1	cg21959598
VTRNA1-2	hypomethylated	1	0	1	cg05174942
XKR4	hypomethylated	1	0	1	cg25188238
YTHDC1	hypomethylated	1	0	1	cg18440774
ZFHX3	hypomethylated	1	0	1	cg10471825
ZFPM2	hypomethylated	3	0	3	cg03503046,cg11185753,cg17534034
ZFPM2-AS1	hypomethylated	3	0	3	cg03503046,cg05687660,cg17534034
ZNF217	hypomethylated	1	0	1	cg17098965
ZNF536	hypomethylated	2	0	2	cg08180884,cg24788028
ZNF831	hypomethylated	1	0	1	cg11081307
ZNRF2	hypomethylated	2	0	2	cg07568841,cg08549335
ZPBP	hypomethylated	1	0	1	cg18023455
AC005888.1	mixed	2	1	1	cg01686553,cg18235050
ADAMTS16	mixed	2	1	1	cg15411554,cg22784954
AL137139.2	mixed	2	1	1	cg07931391,cg20308663
AL390957.1	mixed	2	1	1	cg05374271,cg22360028
ASIC2	mixed	2	1	1	cg01890568,cg24613080
BX284613.2	mixed	2	1	1	cg05376227,cg06041466
CCND2-AS1	mixed	2	1	1	cg05952494,cg25316305
COL11A2	mixed	4	3	1	cg03949284,cg08481075,cg21974506,cg25459558
CTNND2	mixed	2	1	1	cg15974196,cg17415451
DPP6	mixed	13	6	7	cg00017489,cg03276000,cg03532926,cg06495961,cg09134205,cg10860802,cg11300568,cg14523847,cg22620221,cg22679813,cg24311564,cg26738880,cg27032232
DTNA	mixed	2	1	1	cg00602115,cg22009464
FMO6P	mixed	2	1	1	cg05376227,cg06041466
GALNT17	mixed	6	1	5	cg02638567,cg03044249,cg08221741,cg08795557,cg18685330,cg22691256
GNA12	mixed	2	1	1	cg23285459,cg25397054
HMGA2	mixed	4	1	3	cg00865774,cg02534850,cg20688651,cg25161912
HS3ST2	mixed	4	1	3	cg03713642,cg05764691,cg05970721,cg26579145
KCNH8	mixed	2	1	1	cg14718495,cg23011597
KCNK9	mixed	2	1	1	cg04849842,cg05988964
LINC02376	mixed	2	1	1	cg00669774,cg23900203
MIR100HG	mixed	6	2	4	cg13123165,cg14530143,cg18362003,cg19449594,cg20150982,cg24150623
NR5A2	mixed	2	1	1	cg04097639,cg06880420
PCBP3	mixed	3	1	2	cg02456944,cg21357629,cg23253309
PRKAR1B	mixed	2	1	1	cg21899558,cg23605961
PRKCB	mixed	3	2	1	cg03217795,cg03306374,cg09108394
PTPRN2	mixed	4	2	2	cg13279926,cg17102042,cg19423622,cg22178238
RPSAP52	mixed	4	1	3	cg00865774,cg07269374,cg20688651,cg25161912
RUNX1T1	mixed	2	1	1	cg04563046,cg12926938
SHCBP1L	mixed	3	1	2	cg02710296,cg02721693,cg22450662
