category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
14. FGF Family	FGF5	cg25449765	chr4:80333137-80333139	chr4	80333137.0	80333139.0	-	gene_body	False	N_Shelf	0.8462658593464872	HYPER_methylated	0.8765523064996779	97	0.7728212250000001	40	hypomethylated	-0.1469380020954555	4.2400580952493634e-55
14. FGF Family	FGF5	cg23548438	chr4:80336673-80336675	chr4	80336673.0	80336675.0	-	gene_body	False	S_Shore	0.5594925614047531	intermediate	0.5810079279634142	97	0.5073177975000001	40	hypomethylated	-0.0266571656505576	0.0212871442292132
14. FGF Family	FGF6	cg10155026	chr12:4443862-4443864	chr12	4443862.0	4443864.0	+	5UTR_1stExon	True	N_Shore	0.5416923174665689	intermediate	0.5606127473496899	97	0.495810275	40	hypomethylated	-0.2296840268440996	3.0944873749557924e-136
14. FGF Family	FGF6	cg01731341	chr12:4445128-4445130	chr12	4445128.0	4445130.0	+	5UTR_1stExon	True	N_Shore	0.7958897794301723	HYPER_methylated	0.8218178503292123	97	0.7330142075	40	hypomethylated	-0.2614597136252774	1.2312894754286063e-176
14. FGF Family	FGF6	cg16927811	chr12:4445296-4445298	chr12	4445296.0	4445298.0	-	5UTR_1stExon	True	Island	0.7970857221608405	HYPER_methylated	0.8240945560415995	97	0.7315893	40	hypomethylated	-0.1872149232340378	5.87467144698312e-84
14. FGF Family	FGF6	cg07919028	chr12:4445313-4445315	chr12	4445313.0	4445315.0	+	5UTR_1stExon	True	Island	0.7495710600000001	HYPER_methylated		0	0.7495710600000001	40	hypomethylated		
14. FGF Family	FGF6	cg25948690	chr12:4445429-4445431	chr12	4445429.0	4445431.0	-	5UTR_1stExon	True	Island	0.8688855685938925	HYPER_methylated	0.8932948948181781	97	0.8096929525000001	40	hypomethylated	-0.2337949077813972	4.872798875747528e-121
14. FGF Family	FGF6	cg25360518	chr12:4445456-4445458	chr12	4445456.0	4445458.0	-	5UTR_1stExon	True	Island	0.7944109342602361	HYPER_methylated	0.8194286700376531	97	0.733742925	40	hypomethylated	-0.2600077046235214	4.2175155929037344e-123
14. FGF Family	FGF6	cg15985470	chr12:4445589-4445591	chr12	4445589.0	4445591.0	+	5UTR_1stExon	True	S_Shore	0.44821195042519674	intermediate	0.4708735279201232	97	0.39325762500000006	40	hypomethylated	-0.1037058585587531	5.4747206698354386e-49
14. FGF Family	FGF6	cg21902327	chr12:4445619-4445621	chr12	4445619.0	4445621.0	+	TSS200	True	S_Shore	0.7717139661325274	HYPER_methylated	0.7957681872181057	97	0.7133824800000002	40	hypomethylated	-0.220823651276655	6.400017271004949e-172
14. FGF Family	FGF6	cg07307789	chr12:4445642-4445644	chr12	4445642.0	4445644.0	+	TSS200	True	S_Shore	0.7786496877901175	HYPER_methylated	0.8059323497654236	97	0.7124892325	40	hypomethylated	-0.1495649863360225	3.1206302415822347e-81
14. FGF Family	FGF6	cg08957683	chr12:4445711-4445713	chr12	4445711.0	4445713.0	+	TSS200	True	S_Shore	0.8191344800332173	HYPER_methylated	0.8437507078819668	97	0.7594401275	40	hypomethylated	-0.2300648588405043	1.2892974737052587e-139
14. FGF Family	FGF6	cg24965248	chr12:4445773-4445775	chr12	4445773.0	4445775.0	-	TSS200	True	S_Shore	0.9651636120601906	HYPER_methylated	0.9827405005386196	97	0.9225396575	40	hypomethylated	-0.0783716333758113	5.221374722268222e-41
14. FGF Family	FGF6	cg19018201	chr12:4445795-4445797	chr12	4445795.0	4445797.0	-	TSS200	True	S_Shore	0.9497613585167657	HYPER_methylated	0.9723513888329576	97	0.8949805349999999	40	hypomethylated	-0.0733180437298443	9.595573316183295e-40
14. FGF Family	FGF6	cg08289700	chr12:4445804-4445806	chr12	4445804.0	4445806.0	-	TSS200	True	S_Shore	0.9176391955049614	HYPER_methylated	0.9430490080843268	97	0.8560204	40	hypomethylated	-0.1089437973641149	4.338008251701249e-68
14. FGF Family	FGF6	cg02583247	chr12:4446144-4446146	chr12	4446144.0	4446146.0	+	TSS1500	True	S_Shore	0.8258224232279311	HYPER_methylated	0.8514556884765625	97	0.763661755	40	hypomethylated	-0.3097125799707154	1.342474388752205e-169
14. FGF Family	FGF6	cg03069242	chr12:4446553-4446555	chr12	4446553.0	4446555.0	-	TSS1500	True	S_Shore	0.817792616945195	HYPER_methylated	0.8525388984269994	93	0.7370075125	40	hypomethylated	-0.2944522495133137	2.7994134593706015e-124
14. FGF Family	FGF6	cg23090372	chr12:4446982-4446984	chr12	4446982.0	4446984.0	+	TSS1500	True	S_Shore	0.882639856423782	HYPER_methylated	0.9009162639749462	87	0.84288867	40	hypomethylated	-0.0511519535783115	5.559575416867577e-18
14. FGF Family	FGF6	cg13223509	chr12:4434149-4434151	chr12	4434149.0	4434151.0	-	gene_body	False	OpenSea	0.8786939396833657	HYPER_methylated	0.8972233251198051	97	0.8337601800000002	40	hypomethylated	-0.2471423512980999	1.0319530655108253e-103
14. FGF Family	FGF6	cg26330275	chr12:4440336-4440338	chr12	4440336.0	4440338.0	+	gene_body	False	OpenSea	0.8384805450330748	HYPER_methylated	0.864185451232281	97	0.7761461475	40	hypomethylated	-0.3627892045162965	2.7697596477640635e-187
14. FGF Family	FGF6	cg13422817	chr12:4441760-4441762	chr12	4441760.0	4441762.0	-	gene_body	False	N_Shelf	0.3957941203584768	intermediate	0.4157364442176425	97	0.347433985	40	hypomethylated	-0.0527342506557944	8.661524978868606e-08
14. FGF Family	FGF7	cg27039983	chr15:49421779-49421781	chr15	49421779.0	49421781.0	+	TSS1500	True	OpenSea	0.8587419494532677	HYPER_methylated	0.8915440667535841	97	0.779196815	40	hypomethylated	-0.0186062532325134	6.787925964173889e-05
14. FGF Family	FGF7	cg23504246	chr15:49423144-49423146	chr15	49423144.0	49423146.0	+	TSS200	True	OpenSea	0.5054161543731466	intermediate	0.5364489211249597	97	0.43016169499999996	40	hypermethylated	0.1264522863964281	2.6050852226287837e-27
14. FGF Family	FGF7	cg21541477	chr15:49434441-49434443	chr15	49434441.0	49434443.0	-	5UTR_1stExon	True	OpenSea	0.8518740357578696	HYPER_methylated	0.8915968432868879	97	0.7555462275	40	hypermethylated	0.0242257493066238	9.15924417360673e-07
14. FGF Family	FGF7	cg27525902	chr15:49424049-49424051	chr15	49424049.0	49424051.0	+	gene_body	False	OpenSea	0.7228681393954189	HYPER_methylated	0.789599377176036	92	0.5693862925	40	hypermethylated	0.0068359223785045	0.552083664509749
14. FGF Family	FGF7	cg03981793	chr15:49424072-49424074	chr15	49424072.0	49424074.0	+	gene_body	False	OpenSea	0.6877628726265915	intermediate	0.7444961547851563	95	0.5530213275	40	hypomethylated	-0.0383580110511001	0.0026597928445708
14. FGF Family	FGF7	cg09926783	chr15:49424447-49424449	chr15	49424447.0	49424449.0	+	gene_body	False	OpenSea	0.7352597844576871	HYPER_methylated	0.7942703089763209	97	0.5921592625000001	40	hypermethylated	0.0910091323900693	9.776279331240169e-14
14. FGF Family	FGF7	cg13597554	chr15:49440084-49440086	chr15	49440084.0	49440086.0	-	gene_body	False	OpenSea	0.7282382131543681	HYPER_methylated	0.7676824196097777	97	0.6325860125	40	hypomethylated	-0.1477608823537253	3.588719800898195e-38
14. FGF Family	FGF7	cg19674178	chr15:49460570-49460572	chr15	49460570.0	49460572.0	-	gene_body	False	OpenSea	0.4588603260290991	intermediate	0.5215631142640725	39	0.3977251075	40	hypermethylated	0.1765971065400092	4.0574939263263345e-11
14. FGF Family	FGF7	cg00232903	chr15:49487014-49487016	chr15	49487014.0	49487016.0	+	gene_body	False	OpenSea	0.83107881	HYPER_methylated		0	0.83107881	40	hypomethylated		
14. FGF Family	FGF8	cg11706469	chr10:101775604-101775606	chr10	101775604.0	101775606.0	+	5UTR_1stExon	True	N_Shore	0.2479635224726634	HYPO_unmethylated	0.2596907664820091	97	0.21952495575000003	40	hypermethylated	0.031005446344417	0.0001576421614426
14. FGF Family	FGF8	cg11206312	chr10:101775640-101775642	chr10	101775640.0	101775642.0	+	5UTR_1stExon	True	Island	0.1642241195101327	HYPO_unmethylated	0.1567999358029709	97	0.18222776499999999	40	hypermethylated	0.013276976981726	0.0010882494382403
14. FGF Family	FGF8	cg16584573	chr10:101775879-101775881	chr10	101775879.0	101775881.0	+	5UTR_1stExon	True	Island	0.024502498856974135	HYPO_unmethylated	0.0185951043650047	97	0.0388279305	40	hypermethylated	0.0403742221124318	7.324723651726965e-18
14. FGF Family	FGF8	cg09376854	chr10:101776017-101776019	chr10	101776017.0	101776019.0	+	TSS200	True	Island	0.04355305147344655	HYPO_unmethylated	0.0264800037305379	97	0.08495519225	40	hypermethylated	0.0227387395177854	9.070234563557425e-09
14. FGF Family	FGF8	cg16248277	chr10:101776305-101776307	chr10	101776305.0	101776307.0	+	TSS200	True	Island	0.12217272267736727	HYPO_unmethylated	0.1034678134721579	97	0.1675321275	40	hypermethylated	0.0401609592103889	8.119368346349567e-13
14. FGF Family	FGF8	cg25209842	chr10:101776584-101776586	chr10	101776584.0	101776586.0	-	TSS1500	True	Island	0.05523052349767973	HYPO_unmethylated	0.0546945886513621	97	0.05653016549999999	40	hypermethylated	0.3689910308477478	7.664303371533656e-114
14. FGF Family	FGF8	cg06169131	chr10:101776590-101776592	chr10	101776590.0	101776592.0	-	TSS1500	True	Island	0.18084752493370776	HYPO_unmethylated	0.1860313022259584	97	0.168276865	40	hypermethylated	0.3187756214293237	8.861415315842359e-105
14. FGF Family	FGF8	cg20653518	chr10:101780195-101780197	chr10	101780195.0	101780197.0	+	5UTR_1stExon	True	Island	0.1205748044330947	HYPO_unmethylated	0.1146787269828245	97	0.13487279224999998	40	hypomethylated	-0.0037222956411093	0.5348802776870266
14. FGF Family	FGF8	cg05901193	chr10:101781448-101781450	chr10	101781448.0	101781450.0	-	TSS1500	True	S_Shore	0.39317909389220745	intermediate	0.3833427429199219	97	0.417032245	40	hypomethylated	-0.1359634544092846	6.022743497258221e-23
14. FGF Family	FGF8	cg17359942	chr10:101781849-101781851	chr10	101781849.0	101781851.0	-	gene_body	True	N_Shore	0.8178523663976962	HYPER_methylated	0.8407860195513853	97	0.7622382575000001	40	hypermethylated	0.0072835873791219	0.1534493667063019
14. FGF Family	FGF8	cg01403058	chr10:101770295-101770297	chr10	101770295.0	101770297.0	+	gene_body	False	OpenSea	0.8004425132292142	HYPER_methylated	0.8180544351794056	97	0.7577336025	40	hypermethylated	0.0030990536549417	0.6151340398825909
14. FGF Family	FGF8	cg02522760	chr10:101770420-101770422	chr10	101770420.0	101770422.0	+	gene_body	False	OpenSea	0.9384788492410099	HYPER_methylated	0.9517705071832716	97	0.9054201102564102	39	hypermethylated	0.0023418579992504	0.6928612384717957
14. FGF Family	FGF8	cg12052250	chr10:101770479-101770481	chr10	101770479.0	101770481.0	+	gene_body	False	OpenSea	0.8203882745282342	HYPER_methylated	0.8388881879983489	97	0.7743756692307692	39	hypermethylated	0.0425443464714678	2.7147623127639345e-07
14. FGF Family	FGF8	cg06726860	chr10:101770497-101770499	chr10	101770497.0	101770499.0	+	gene_body	False	OpenSea	0.9170000609603103	HYPER_methylated	0.9210758799130154	97	0.9071162000000002	40	hypermethylated	0.0310771101460474	6.483560919403189e-05
14. FGF Family	FGF8	cg16079364	chr10:101773040-101773042	chr10	101773040.0	101773042.0	+	gene_body	False	N_Shelf	0.4706848702822052	intermediate	0.4787808054501248	97	0.45105222749999996	40	hypomethylated	-0.0503641253058257	0.0016109013013638
14. FGF Family	FGF8	cg17486946	chr10:101774025-101774027	chr10	101774025.0	101774027.0	+	gene_body	False	N_Shore	0.20545563532475536	HYPO_unmethylated	0.1930674122225853	62	0.2251497335897436	39	hypermethylated	0.0060614858634765	0.4928907953434514
14. FGF Family	FGF8	cg26820037	chr10:101774743-101774745	chr10	101774743.0	101774745.0	-	gene_body	False	N_Shore	0.23941944611139224	HYPO_unmethylated	0.245941142445987	97	0.22360433249999997	40	hypermethylated	0.272593405767311	1.2979965607560449e-71
14. FGF Family	FGF8	cg04645545	chr10:101774805-101774807	chr10	101774805.0	101774807.0	+	gene_body	False	N_Shore	0.19669946511772207	HYPO_unmethylated	0.2061844461971951	97	0.173698386	40	hypermethylated	0.1312922045761534	2.9183475235078255e-29
14. FGF Family	FGF8	cg07037112	chr10:101775176-101775178	chr10	101775176.0	101775178.0	-	gene_body	False	N_Shore	0.19848216134309418	HYPO_unmethylated	0.2045027742680815	97	0.18388217499999998	40	hypermethylated	0.079799350064004	8.620473632475159e-15
14. FGF Family	FGF8	cg13710279	chr10:101778718-101778720	chr10	101778718.0	101778720.0	-	gene_body	False	N_Shore	0.5102349119596828	intermediate	0.5128452261698615	97	0.5039049	40	hypomethylated	-0.1294120348969474	6.336162703464472e-14
14. FGF Family	FGF8	cg13637654	chr10:101778961-101778963	chr10	101778961.0	101778963.0	+	gene_body	False	N_Shore	0.44649707377216863	intermediate	0.4529195175957434	97	0.4309226475	40	hypomethylated	-0.148085043241929	4.467199397560644e-22
14. FGF Family	FGF8	cg05364307	chr10:101779431-101779433	chr10	101779431.0	101779433.0	+	gene_body	False	Island	0.22254309807859546	HYPO_unmethylated	0.2292539065646142	97	0.20626938749999998	40	hypomethylated	-0.0103995063542396	0.2319118196711297
14. FGF Family	FGF8	cg00651087	chr10:101779761-101779763	chr10	101779761.0	101779763.0	-	gene_body	False	Island	0.06675435166097303	HYPO_unmethylated	0.0633157700607457	97	0.07530672128205129	39	hypermethylated	0.0239787494143303	1.5049176177056995e-08
14. FGF Family	FGF9	cg14669514	chr13:21669582-21669584	chr13	21669582.0	21669584.0	-	TSS1500	True	Island	0.05095936756940183	HYPO_unmethylated	0.0491226678042067	97	0.055413364500000006	40	hypermethylated	0.2455082485163625	2.6129242686059043e-145
14. FGF Family	FGF9	cg18721406	chr13:21669640-21669642	chr13	21669640.0	21669642.0	+	TSS1500	True	Island	0.07481458018888815	HYPO_unmethylated	0.0752238588234812	97	0.0738220795	40	hypermethylated	0.2069277600665215	1.4072166480859356e-125
14. FGF Family	FGF9	cg24971349	chr13:21670089-21670091	chr13	21670089.0	21670091.0	-	TSS1500	True	Island	0.010283329041738296	HYPO_unmethylated	0.0101524548432261	97	0.01062643167027027	37	hypermethylated	0.0328322628718768	1.5873711783228126e-14
14. FGF Family	FGF9	cg09112333	chr13:21670573-21670575	chr13	21670573.0	21670575.0	-	TSS1500	True	Island	0.09715407752341608	HYPO_unmethylated	0.0921023850588454	97	0.10940443174999999	40	hypermethylated	0.0149025835578185	1.697956210744643e-06
14. FGF Family	FGF9	cg10167561	chr13:21670816-21670818	chr13	21670816.0	21670818.0	-	TSS1500	True	Island	0.04038829870156837	HYPO_unmethylated	0.0391409397125244	97	0.04341314425	40	hypermethylated	0.0173644228826595	6.242205058378927e-10
14. FGF Family	FGF9	cg02259997	chr13:21670873-21670875	chr13	21670873.0	21670875.0	+	TSS200	True	Island	0.06234049173391521	HYPO_unmethylated	0.061635312345839	97	0.06405055175	40	hypomethylated	-0.0008241863698938	0.7376877711606797
14. FGF Family	FGF9	cg02761093	chr13:21670880-21670882	chr13	21670880.0	21670882.0	+	TSS200	True	Island	0.05966335298981378	HYPO_unmethylated	0.0630212960783968	97	0.051520341000000004	40	hypomethylated	-0.0071944265430109	0.0099618845803364
14. FGF Family	FGF9	cg25054052	chr13:21670926-21670928	chr13	21670926.0	21670928.0	+	TSS200	True	Island	0.049757625026873246	HYPO_unmethylated	0.0477266999864086	97	0.05468261825	40	hypermethylated	0.0058913858506537	0.0547386578055569
14. FGF Family	FGF9	cg19146001	chr13:21670949-21670951	chr13	21670949.0	21670951.0	+	TSS200	True	Island	0.06987585975503069	HYPO_unmethylated	0.0634287165612289	97	0.085510182	40	hypermethylated	0.014386014964332	3.456411699348438e-05
14. FGF Family	FGF9	cg05256447	chr13:21671031-21671033	chr13	21671031.0	21671033.0	-	TSS200	True	Island	0.01191316338280349	HYPO_unmethylated	0.0142893680592173	97	0.0061508670425	40	hypermethylated	0.0035309986567455	0.0003786596678757
14. FGF Family	FGF9	cg25926358	chr13:21671034-21671036	chr13	21671034.0	21671036.0	-	TSS200	True	Island	0.014834260191662008	HYPO_unmethylated	0.0180527819800622	97	0.006829218820512821	39	hypermethylated	0.0038094313090273	0.0003278825574167
14. FGF Family	FGF9	cg23543263	chr13:21671037-21671039	chr13	21671037.0	21671039.0	-	TSS200	True	Island	0.027258686288447652	HYPO_unmethylated	0.0272747487136998	97	0.027218736153846155	39	hypermethylated	0.0060030570631735	2.5166328281764812e-05
14. FGF Family	FGF9	cg10910055	chr13:21671193-21671195	chr13	21671193.0	21671195.0	-	5UTR_1stExon	True	Island	0.023180685761860376	HYPO_unmethylated	0.0240412913646894	97	0.021093717175	40	hypermethylated	0.0023211458485764	0.0069093697292883
14. FGF Family	FGF9	cg00274399	chr13:21671280-21671282	chr13	21671280.0	21671282.0	+	5UTR_1stExon	True	S_Shore	0.062241215425865	HYPO_unmethylated	0.0622320420963248	97	0.06226346075	40	hypermethylated	0.0043386160509348	0.0148004336411891
14. FGF Family	FGF9	cg07032889	chr13:21671438-21671440	chr13	21671438.0	21671440.0	-	5UTR_1stExon	True	S_Shore	0.05956702617761319	HYPO_unmethylated	0.0544720089312681	97	0.07192244299999999	40	hypermethylated	0.0234801095673688	5.6332400496925864e-14
14. FGF Family	FGF9	cg09735579	chr13:21672930-21672932	chr13	21672930.0	21672932.0	+	TSS1500	True	N_Shore	0.33763006300133425	intermediate	0.3596212043136846	61	0.3040935725	40	hypermethylated	0.2191950650696013	2.050717420029004e-23
14. FGF Family	FGF9	cg04223548	chr13:21673074-21673076	chr13	21673074.0	21673076.0	-	TSS1500	True	N_Shore	0.3069831102489165	intermediate	0.310628832001047	97	0.298142235	40	hypermethylated	0.0461407104025856	3.0124490904945595e-05
14. FGF Family	FGF9	cg04677470	chr13:21673664-21673666	chr13	21673664.0	21673666.0	+	TSS1500	True	Island	0.0446151979203228	HYPO_unmethylated	0.0438533124235487	97	0.04646277024999999	40	hypomethylated	-0.002624421251007	0.1902386353258216
14. FGF Family	FGF9	cg25277509	chr13:21674021-21674023	chr13	21674021.0	21674023.0	-	5UTR_1stExon	True	Island	0.019422692301689165	HYPO_unmethylated	0.0170294353642414	97	0.025226340375	40	hypermethylated	0.0005890550164327	0.6895292239884302
14. FGF Family	FGF9	cg16604973	chr13:21671586-21671588	chr13	21671586.0	21671588.0	-	gene_body	False	S_Shore	0.09941013907010934	HYPO_unmethylated	0.0981886853876802	97	0.10237216425	40	hypermethylated	0.0382009756591106	2.938906589971206e-12
14. FGF Family	FGF9	cg16178346	chr13:21671590-21671592	chr13	21671590.0	21671592.0	-	gene_body	False	S_Shore	0.07029828447534708	HYPO_unmethylated	0.0696049228156964	97	0.0719796865	40	hypermethylated	0.0267259827176226	2.0106963124607903e-10
14. FGF Family	FGF9	cg14339038	chr13:21671964-21671966	chr13	21671964.0	21671966.0	+	gene_body	False	S_Shore	0.0962371048121609	HYPO_unmethylated	0.1232245540618896	50	0.06250279325000001	40	hypermethylated	0.0483195652530362	1.4166127234581303e-10
14. FGF Family	FGF9	cg25806100	chr13:21672000-21672002	chr13	21672000.0	21672002.0	+	gene_body	False	S_Shore	0.02867998198830098	HYPO_unmethylated	0.0331995806743189	97	0.017438928846153844	39	hypermethylated	0.0120659559486337	3.127690324943866e-09
14. FGF Family	FGF9	cg10255858	chr13:21672058-21672060	chr13	21672058.0	21672060.0	+	gene_body	False	S_Shore	0.09206527807283944	HYPO_unmethylated	0.0843913383090619	97	0.110674582	40	hypermethylated	0.118241531899717	1.1355342136432418e-52
14. FGF Family	FGF9	cg09972864	chr13:21674620-21674622	chr13	21674620.0	21674622.0	+	gene_body	False	Island	0.09248546268030765	HYPO_unmethylated	0.0920190516206407	97	0.0936165095	40	hypermethylated	0.086850743183948	2.786528752855835e-37
14. FGF Family	FGF9	cg11942548	chr13:21674674-21674676	chr13	21674674.0	21674676.0	+	gene_body	False	Island	0.06713587744068444	HYPO_unmethylated	0.0730708751481832	97	0.05274350800000001	40	hypermethylated	0.0157544193268327	0.0004068178989932
14. FGF Family	FGF9	cg11654553	chr13:21674777-21674779	chr13	21674777.0	21674779.0	+	gene_body	False	Island	0.04764015938109456	HYPO_unmethylated	0.0458457986104119	97	0.05199148425	40	hypermethylated	0.1047271313024011	6.771213126144511e-66
14. FGF Family	FGF9	cg14669226	chr13:21675222-21675224	chr13	21675222.0	21675224.0	+	gene_body	False	Island	0.04813606670574994	HYPO_unmethylated	0.0485807448318324	97	0.04705772225	40	hypermethylated	0.0376204467194821	2.6313937178786904e-17
14. FGF Family	FGF9	cg15928068	chr13:21675383-21675385	chr13	21675383.0	21675385.0	+	gene_body	False	Island	0.015865988798025296	HYPO_unmethylated	0.0135618755497883	97	0.021453463425000003	40	hypermethylated	0.0752304744379892	1.5815541492723956e-36
14. FGF Family	FGF9	cg03688324	chr13:21676877-21676879	chr13	21676877.0	21676879.0	+	gene_body	False	S_Shore	0.6869751375990818	intermediate	0.7296047407327239	97	0.5835983499999999	40	hypomethylated	-0.156292297215321	3.252513551755254e-34
14. FGF Family	FGF9	cg26955980	chr13:21678677-21678679	chr13	21678677.0	21678679.0	+	gene_body	False	S_Shelf	0.8100685757135208	HYPER_methylated	0.8560255141485305	84	0.713559005	40	hypomethylated	-0.0715624418469783	1.82689797117851e-18
14. FGF Family	FGF9	cg10194039	chr13:21683939-21683941	chr13	21683939.0	21683941.0	+	gene_body	False	OpenSea	0.9161730323463162	HYPER_methylated	0.9392626260973744	97	0.8601807674999999	40	hypomethylated	-0.1556952192103247	1.8562266411158962e-86
14. FGF Family	FGF9	cg26585320	chr13:21701785-21701787	chr13	21701785.0	21701787.0	-	gene_body	False	OpenSea	0.8778431505125173	HYPER_methylated	0.9103458837135552	97	0.7990240225	40	hypomethylated	-0.0364761529534413	1.737641064350437e-13
14. FGF Family	FGF9	cg22356541	chr13:21703175-21703177	chr13	21703175.0	21703177.0	-	gene_body	False	OpenSea	0.8272939053821196	HYPER_methylated	0.8643212091355097	84	0.7495365675000001	40	hypomethylated	-0.0838615967004879	3.35127219718171e-30
14. FGF Family	FGFBP1	cg09565002	chr4:15938265-15938267	chr4	15938265.0	15938267.0	-	5UTR_1stExon	True	OpenSea	0.423931523028698	intermediate	0.4179596655147591	97	0.43841327750000003	40	hypermethylated	0.0653374582555869	1.3042790589830206e-17
14. FGF Family	FGFBP1	cg13726191	chr4:15938409-15938411	chr4	15938409.0	15938411.0	+	5UTR_1stExon	True	OpenSea	0.16379020221606622	HYPO_unmethylated	0.1552234433360935	97	0.18456459249999999	40	hypomethylated	-0.0030277961844214	0.6759015535106506
14. FGF Family	FGFBP1	cg00800679	chr4:15938434-15938436	chr4	15938434.0	15938436.0	+	5UTR_1stExon	True	OpenSea	0.3670868036963246	intermediate	0.3628225031587266	97	0.3774277325	40	hypermethylated	0.0141059299955084	0.0728430972420279
14. FGF Family	FGFBP1	cg23840053	chr4:15938917-15938919	chr4	15938917.0	15938919.0	+	TSS200	True	OpenSea	0.5826022108398438	intermediate	0.6261606756246315	53	0.5248872450000001	40	hypomethylated	-0.1322170423987717	1.7410371102763272e-10
14. FGF Family	FGFBP1	cg17091967	chr4:15939273-15939275	chr4	15939273.0	15939275.0	+	TSS1500	True	OpenSea	0.7520354470482151	HYPER_methylated	0.7714842963464481	97	0.7048719875	40	hypomethylated	-0.1671791495781168	6.861609434388614e-50
14. FGF Family	FGFBP1	cg07993350	chr4:15935674-15935676	chr4	15935674.0	15935676.0	+	gene_body	False	OpenSea	0.8119447173842382	HYPER_methylated	0.8465453472334085	97	0.72803819	40	hypomethylated	-0.1641840289851467	2.1534321763410128e-46
14. FGF Family	FGFBP1	cg21039166	chr4:15936469-15936471	chr4	15936469.0	15936471.0	+	gene_body	False	OpenSea	0.781150549131786	HYPER_methylated	0.8057538848562339	97	0.72148746	40	hypomethylated	-0.1985117201961912	5.165578430651422e-91
14. FGF Family	FGFBP1	cg13929970	chr4:15938238-15938240	chr4	15938238.0	15938240.0	-	gene_body	False	OpenSea	0.7561180131451015	HYPER_methylated	0.7852730505245248	97	0.6854170475	40	hypermethylated	0.0128419431049789	0.1560089095678926
14. FGF Family	FGFBP2	cg08132711	chr4:15963119-15963121	chr4	15963119.0	15963121.0	-	5UTR_1stExon	True	OpenSea	0.4330035430833798	intermediate	0.4635902111346905	65	0.3833002075	40	hypomethylated	-0.0672720068490219	0.0005158875149744
14. FGF Family	FGFBP2	cg15380744	chr4:15963188-15963190	chr4	15963188.0	15963190.0	-	TSS200	True	OpenSea	0.2656512478854214	HYPO_unmethylated	0.2728535367041519	97	0.2481856975	40	hypermethylated	0.0078565964950073	0.5090564752954742
14. FGF Family	FGFBP2	cg18101225	chr4:15963289-15963291	chr4	15963289.0	15963291.0	-	TSS200	True	OpenSea	0.11536759808887788	HYPO_unmethylated	0.11720186410491	97	0.110919503	40	hypermethylated	0.0767362453207082	1.8525715669934967e-34
14. FGF Family	FGFBP2	cg14537800	chr4:15963326-15963328	chr4	15963326.0	15963328.0	+	TSS200	True	OpenSea	0.15065415202591506	HYPO_unmethylated	0.1428800523281097	96	0.16979039743589744	39	hypermethylated	0.0081404516214056	0.2625518501790689
14. FGF Family	FGFBP2	cg19712821	chr4:15963392-15963394	chr4	15963392.0	15963394.0	-	TSS1500	True	OpenSea	0.2654501215563697	HYPO_unmethylated	0.2643619026105428	97	0.2680890525	40	hypermethylated	0.069657311040591	6.042809551407748e-21
14. FGF Family	FGFBP2	cg12073319	chr4:15963401-15963403	chr4	15963401.0	15963403.0	-	TSS1500	True	OpenSea	0.45769938654517844	intermediate	0.4670012562545304	97	0.43514235249999994	40	hypomethylated	-0.0014222679658728	0.8793916032267197
14. FGF Family	FGFBP2	cg12723011	chr4:15963478-15963480	chr4	15963478.0	15963480.0	-	TSS1500	True	OpenSea	0.2873039135400034	HYPO_unmethylated	0.280542668608046	97	0.3036999325	40	hypomethylated	-0.0711954199278252	1.2285765219056721e-22
14. FGF Family	FGFBP2	cg10847094	chr4:15963760-15963762	chr4	15963760.0	15963762.0	-	TSS1500	True	OpenSea	0.4104671659026431	intermediate	0.4166029703985784	97	0.39558783999999997	40	hypomethylated	-0.0093076179595179	0.2095730537295898
14. FGF Family	FGFBP2	cg15696058	chr4:15963801-15963803	chr4	15963801.0	15963803.0	+	TSS1500	True	OpenSea	0.6446308831703353	intermediate	0.6648400690137726	97	0.5956236075000001	40	hypomethylated	-0.0439884070605484	1.3203652783967537e-05
14. FGF Family	FGFBP2	cg22570288	chr4:15968648-15968650	chr4	15968648.0	15968650.0	+	gene_body	False	OpenSea	0.8885454192097683	HYPER_methylated	0.914535129193178	97	0.8255203725	40	hypomethylated	-0.071404647781713	3.731580058435878e-40
14. FGF Family	FGFBP3	cg17530673	chr10:91908180-91908182	chr10	91908180.0	91908182.0	-	5UTR_1stExon	True	N_Shore	0.05726337295460049	HYPO_unmethylated	0.0527555131420646	97	0.068194933	40	hypermethylated	0.0495299660309807	7.547056725840087e-30
14. FGF Family	FGFBP3	cg15565081	chr10:91908387-91908389	chr10	91908387.0	91908389.0	+	5UTR_1stExon	True	Island	0.04955664188242216	HYPO_unmethylated	0.0481427428648643	97	0.052985346999999995	40	hypermethylated	0.0155675482103296	8.104814924043639e-06
14. FGF Family	FGFBP3	cg09964326	chr10:91908593-91908595	chr10	91908593.0	91908595.0	-	5UTR_1stExon	True	Island	0.0217809681801272	HYPO_unmethylated	0.0186785656152312	97	0.029304294399999996	40	hypermethylated	0.011817197360488	1.0408751351410777e-05
